device_id,timestamp,sensor_type,temperature_c,humidity_pct,pressure_hpa,vibration_ms2,machine_status,battery_pct,firmware_version
dev_035,2024-01-16 01:40:25,combined,18.26,56.0,1032.57,0.7686,normal,81.2,v2.0.0
dev_023,2024-01-16 01:43:29,combined,26.98,53.3,1024.96,1.8775,error,88.9,v1.2.1
dev_015,2024-01-16 01:54:57,combined,22.92,52.6,1017.69,0.7277,normal,64.4,v1.3.0
dev_030,2024-01-16 02:01:26,vibration,30.47,66.8,1008.85,1.2157,normal,69.3,v2.0.0
dev_007,2024-01-16 02:29:24,humidity,27.07,84.8,1008.68,1.606,normal,65.9,v1.3.0
dev_029,2024-01-16 02:37:00,combined,23.04,72.8,1001.18,0.8586,normal,96.0,v1.3.0
dev_044,2024-01-16 02:38:05,combined,3.94,56.2,1014.69,1.1756,normal,48.1,v1.2.1
dev_036,2024-01-16 02:56:47,pressure,19.58,59.1,1032.15,1.7704,normal,53.9,v1.3.0
dev_047,2024-01-11 08:03:19,humidity,14.14,30.3,1015.15,0.9888,normal,89.0,v1.2.1
dev_009,2024-01-16 03:06:42,humidity,26.29,56.2,1018.33,1.2131,normal,94.8,v1.3.0
dev_015,2024-01-16 03:28:35,combined,25.94,72.1,1009.16,3.1458,normal,55.6,v1.3.0
dev_010,2024-01-16 03:35:02,humidity,-0.89,67.2,1011.27,0.576,normal,72.5,v1.3.0
dev_033,2024-01-16 03:57:52,combined,32.95,58.8,1010.07,0.8799,normal,43.8,v1.2.1
dev_048,2024-01-16 04:04:44,temperature,19.86,44.8,1022.3,0.916,normal,60.7,v1.3.0
dev_038,2024-01-16 04:17:51,combined,19.84,32.9,1002.0,1.5537,normal,100.0,v1.3.0
dev_038,2024-01-16 04:21:59,humidity,28.79,61.6,1009.11,3.8853,normal,85.5,v1.2.1
dev_035,2024-01-16 04:23:20,humidity,26.99,47.8,1013.94,2.5379,normal,70.0,v1.2.1
dev_012,2024-01-16 04:29:51,humidity,37.72,58.8,1008.96,3.4254,normal,77.2,v1.2.1
dev_016,2024-01-16 05:10:12,vibration,14.07,28.2,1005.81,2.3512,normal,56.4,v1.2.1
dev_041,2024-01-16 05:13:47,pressure,24.89,29.3,1012.95,0.2842,normal,100.0,v1.2.1
dev_034,2024-01-22 11:33:32,vibration,11.02,31.7,994.47,2.2473,error,63.3,v1.2.1
dev_046,2024-01-16 05:22:17,vibration,30.84,56.2,1028.38,0.8141,normal,79.8,v2.0.0
dev_008,2024-01-16 05:27:34,temperature,28.58,66.3,1009.43,0.6281,normal,82.6,v1.2.1
dev_047,2024-01-16 05:30:17,vibration,21.18,81.7,1012.72,0.2095,normal,79.1,v1.3.0
dev_023,2024-01-16 05:36:21,vibration,21.14,56.4,1028.73,10.5418,normal,69.8,v1.2.1
dev_031,2024-01-16 05:36:54,vibration,7.38,47.9,1019.69,0.3033,normal,100.0,v1.2.1
dev_036,2024-01-16 05:49:42,combined,32.49,53.7,1013.75,0.0161,normal,25.1,v2.0.0
dev_026,2024-01-16 05:52:43,temperature,14.9,41.3,1009.82,2.8793,normal,84.4,v2.0.0
dev_023,2024-01-16 05:57:09,combined,18.53,35.2,1031.52,1.9382,normal,94.6,v1.3.0
dev_034,2024-01-16 06:17:22,humidity,43.03,59.3,998.99,4.9382,normal,77.7,v1.3.0
dev_046,2024-01-16 06:31:08,vibration,27.5,55.9,998.65,0.7243,normal,63.4,v1.2.1
dev_018,2024-01-16 06:42:58,combined,22.2,62.0,1015.72,0.366,warning,76.6,v1.2.1
dev_023,2024-01-16 07:41:42,humidity,32.02,56.1,1007.84,1.2439,warning,67.3,v1.3.0
dev_043,2024-01-16 07:50:38,temperature,34.86,78.5,1033.28,1.8916,normal,78.2,v1.2.1
dev_008,2024-01-16 07:53:56,combined,29.74,56.4,1017.25,1.7609,normal,100.0,v2.0.0
dev_024,2024-01-16 08:08:08,combined,7.65,53.0,1003.59,0.2939,normal,82.4,v1.3.0
dev_048,2024-01-16 08:16:03,pressure,19.78,43.6,1014.95,0.1324,normal,52.9,v1.2.1
dev_039,2024-01-16 08:21:54,vibration,24.15,77.6,996.3,5.5679,maintenance,78.9,v1.3.0
dev_015,2024-01-16 08:22:24,vibration,32.35,34.8,1015.46,3.0263,normal,60.7,v1.3.0
dev_011,2024-01-16 08:27:42,humidity,31.13,27.8,1010.42,1.2197,normal,48.6,v1.3.0
dev_039,2024-01-16 08:28:09,pressure,14.97,47.2,1014.41,1.1091,normal,60.6,v1.3.0
dev_029,2024-01-16 08:31:19,humidity,19.22,81.1,1021.33,14.9269,normal,59.9,v2.0.0
dev_003,2024-01-16 08:32:54,pressure,30.3,42.5,1001.55,1.8433,normal,78.9,v1.2.1
dev_036,2024-01-16 08:33:46,humidity,11.06,78.7,1021.64,2.1847,normal,46.1,v1.3.0
dev_014,2024-01-16 08:34:13,temperature,14.7,33.3,1000.27,0.235,normal,51.3,v2.0.0
dev_003,2024-01-16 08:44:52,combined,21.57,81.7,1001.99,2.0484,error,86.3,v1.3.0
dev_019,2024-01-16 08:53:35,combined,22.88,52.9,1004.14,2.792,normal,92.8,v1.2.1
dev_015,2024-01-16 08:54:06,combined,37.79,38.1,1011.7,10.0638,normal,74.4,v2.0.0
dev_047,2024-01-16 09:04:01,humidity,33.68,70.0,1031.04,1.0283,normal,48.4,v1.2.1
dev_036,2024-01-16 09:41:11,temperature,30.12,47.0,1011.87,0.0298,normal,68.3,v2.0.0
dev_042,2024-01-16 09:42:50,temperature,25.48,82.1,1012.61,0.7243,normal,38.1,v1.2.1
dev_025,2024-01-16 09:46:43,temperature,23.25,70.6,1009.76,1.8813,normal,76.0,v1.3.0
dev_007,2024-01-16 09:47:59,vibration,32.52,37.5,1022.29,0.9796,normal,94.5,v2.0.0
dev_041,2024-01-16 09:58:00,temperature,23.86,74.1,1029.26,1.0952,normal,84.2,v1.2.1
dev_026,2024-01-16 10:16:56,temperature,22.26,70.2,1012.12,0.5544,normal,81.7,v2.0.0
dev_005,2024-01-16 10:36:19,temperature,20.08,49.0,1015.31,0.1384,warning,52.1,v2.0.0
dev_048,2024-01-16 10:40:00,vibration,16.14,82.1,1014.83,0.4353,normal,76.2,v1.2.1
dev_005,2024-01-16 10:50:30,vibration,14.38,59.8,1023.04,7.7652,normal,73.8,v1.3.0
dev_001,2024-01-16 10:52:48,combined,13.63,81.1,1010.13,3.7707,error,54.9,v1.2.1
dev_012,2024-01-11 20:31:45,humidity,24.64,43.7,1019.04,2.1567,normal,46.7,v1.3.0
dev_041,2024-01-16 10:57:22,temperature,20.16,56.8,1007.11,0.5415,normal,40.8,v2.0.0
dev_008,2024-01-16 10:59:01,temperature,29.8,71.8,1033.16,1.8964,normal,88.7,v1.3.0
dev_049,2024-01-16 11:03:05,pressure,25.9,72.2,1008.64,6.6024,normal,81.1,v1.3.0
dev_005,2024-01-16 11:09:54,combined,21.23,55.1,1018.03,0.552,normal,63.9,v1.2.1
dev_031,2024-01-16 11:18:13,humidity,18.2,59.7,1001.84,8.0095,normal,84.0,v1.2.1
dev_001,2024-01-16 11:26:25,humidity,20.73,55.5,1002.55,6.31,normal,69.3,v2.0.0
dev_010,2024-01-16 11:31:05,humidity,25.52,79.2,1026.24,0.3644,maintenance,63.7,v1.2.1
dev_031,2024-01-16 11:35:21,pressure,17.87,61.8,986.69,0.5672,normal,46.3,v2.0.0
dev_018,2024-01-16 11:40:37,vibration,12.58,30.0,1003.69,7.3914,warning,86.7,v2.0.0
dev_022,2024-01-16 11:54:19,combined,14.49,78.1,1009.89,4.5716,normal,65.5,v1.2.1
dev_040,2024-01-16 12:11:46,humidity,14.07,37.2,1009.33,0.9267,maintenance,57.5,v1.2.1
dev_029,2024-01-16 12:26:38,vibration,39.4,65.6,1010.89,2.9272,normal,81.3,v1.2.1
dev_049,2024-01-16 12:27:32,pressure,-7.15,48.3,1018.58,5.1202,normal,45.3,v1.2.1
dev_030,2024-01-16 12:34:10,temperature,11.43,63.8,1017.39,5.6409,normal,77.9,v2.0.0
dev_022,2024-01-16 12:52:36,vibration,25.87,47.7,1019.78,0.3489,normal,68.5,v1.2.1
dev_031,2024-01-16 12:56:52,combined,27.19,37.3,1020.83,3.2639,normal,71.2,v2.0.0
dev_046,2024-01-16 13:27:56,pressure,19.35,60.9,1006.14,1.0645,normal,79.8,v1.2.1
dev_025,2024-01-16 13:40:28,temperature,25.76,67.4,1013.44,5.8206,normal,66.3,v1.2.1
dev_032,2024-01-16 13:55:02,pressure,4.49,55.2,990.19,3.1794,normal,66.2,v2.0.0
dev_005,2024-01-16 14:00:49,vibration,8.54,60.9,1022.28,0.2747,normal,83.3,v1.3.0
dev_008,2024-01-16 14:10:30,temperature,12.67,61.8,1005.51,10.0633,normal,96.8,v1.3.0
dev_028,2024-01-16 14:10:37,combined,33.93,66.9,1024.84,3.5425,warning,91.5,v1.3.0
dev_008,2024-01-16 14:12:35,vibration,23.8,38.7,1008.52,0.6719,normal,58.1,v1.3.0
dev_038,2024-01-16 14:16:53,vibration,27.07,50.0,1025.61,1.8048,normal,45.2,v1.2.1
dev_029,2024-01-16 14:31:46,combined,23.06,63.7,1008.04,0.085,normal,62.8,v1.2.1
dev_025,2024-01-16 14:55:16,combined,13.78,37.1,1033.35,2.664,normal,79.9,v1.3.0
dev_037,2024-01-16 15:04:22,combined,24.16,55.6,1008.42,0.3169,error,66.7,v1.3.0
dev_020,2024-01-16 15:05:46,humidity,14.01,70.8,1017.53,0.2862,normal,98.1,v1.2.1
dev_022,2024-01-16 15:07:18,temperature,32.43,46.7,1010.88,0.0065,normal,55.9,v1.3.0
dev_036,2024-01-16 15:08:05,vibration,6.41,59.9,995.0,1.3243,normal,75.0,v1.2.1
dev_047,2024-01-16 15:11:00,pressure,23.5,45.9,1014.57,0.9655,normal,83.7,v1.3.0
dev_012,2024-01-16 15:18:40,temperature,23.07,52.1,1011.67,4.5607,normal,57.3,v1.2.1
dev_001,2024-01-16 15:19:02,vibration,17.12,44.5,1018.02,3.0666,normal,58.7,v1.2.1
dev_038,2024-01-16 15:41:11,temperature,25.14,51.5,1023.51,1.6946,normal,72.3,v1.2.1
dev_004,2024-01-16 15:44:15,combined,31.73,59.6,1015.17,7.2785,normal,57.5,v1.2.1
dev_031,2024-01-12 02:20:07,vibration,21.41,69.5,1000.73,3.8389,normal,99.4,v2.0.0
dev_033,2024-01-16 16:08:51,temperature,21.98,69.3,1014.26,7.6431,normal,47.9,v1.2.1
dev_039,2024-01-16 16:11:56,humidity,14.24,39.6,1014.22,2.0834,normal,90.6,v1.2.1
dev_014,2024-01-03 16:53:14,combined,12.41,57.3,1023.84,0.2201,warning,75.2,v1.2.1
dev_029,2024-01-16 16:26:35,humidity,37.23,47.8,1004.79,7.0575,normal,63.2,v1.2.1
dev_021,2024-01-16 16:37:03,combined,17.36,66.2,1005.22,1.5039,warning,78.6,v1.2.1
dev_007,2024-01-16 16:45:23,pressure,4.3,56.4,1023.54,1.3265,normal,97.2,v1.2.1
dev_043,2024-01-16 17:00:55,vibration,22.12,22.8,1016.03,0.6931,normal,68.4,v1.3.0
dev_039,2024-01-16 17:45:24,temperature,17.05,58.6,1016.31,4.0874,normal,76.9,v1.2.1
dev_006,2024-01-16 17:56:47,vibration,7.48,29.1,1006.01,5.5121,normal,57.6,v1.2.1
dev_037,2024-01-16 17:57:36,humidity,19.71,72.9,999.61,2.4413,maintenance,59.7,v1.3.0
dev_029,2024-01-16 18:04:06,humidity,16.07,34.6,1006.6,2.1329,normal,64.3,v1.2.1
dev_007,2024-01-16 18:07:30,humidity,27.11,47.9,1012.64,2.8145,normal,61.4,v1.3.0
dev_035,2024-01-16 18:18:55,pressure,29.87,42.3,1010.66,1.444,normal,94.5,v1.3.0
dev_043,2024-01-16 18:38:00,humidity,25.05,41.6,991.05,2.8732,normal,100.0,v2.0.0
dev_027,2024-01-16 18:38:55,combined,25.88,74.7,1012.56,1.2739,normal,92.0,v2.0.0
dev_042,2024-01-16 18:39:33,humidity,38.14,48.4,1025.87,4.0486,normal,64.9,v1.2.1
dev_033,2024-01-16 18:49:06,vibration,32.01,37.2,1005.62,2.1044,normal,80.2,v2.0.0
dev_015,2024-01-16 18:49:21,combined,26.81,38.2,1021.26,0.6614,normal,66.4,v1.3.0
dev_021,2024-01-16 18:52:00,humidity,19.9,65.2,1023.29,0.0268,normal,50.0,v1.3.0
dev_012,2024-01-16 18:54:57,combined,23.22,46.2,1020.77,0.0861,normal,91.3,v1.2.1
dev_015,2024-01-16 19:13:01,combined,34.17,69.9,1015.35,1.1561,normal,67.5,v1.3.0
dev_021,2024-01-16 19:28:09,humidity,19.63,53.3,989.73,1.0014,error,72.8,v1.3.0
dev_022,2024-01-16 19:54:10,pressure,31.44,10.0,1013.69,0.0658,normal,69.6,v1.2.1
dev_049,2024-01-16 20:12:06,vibration,29.85,60.0,1016.39,0.6104,error,79.4,v2.0.0
dev_034,2024-01-16 20:14:20,humidity,30.98,36.5,1013.46,7.5421,normal,27.4,v1.3.0
dev_030,2024-01-16 20:22:34,pressure,23.86,53.5,1016.42,3.5651,warning,88.8,v1.2.1
dev_033,2024-01-16 20:27:54,humidity,20.79,53.1,1024.12,3.1477,normal,55.4,v2.0.0
dev_018,2024-01-16 20:30:12,combined,22.89,56.8,1019.41,1.6701,normal,82.5,v1.2.1
dev_009,2024-01-16 20:31:23,vibration,11.47,58.0,995.89,4.6352,normal,62.3,v1.2.1
dev_008,2024-01-16 20:35:27,temperature,25.3,30.4,1013.72,6.487,normal,46.4,v1.3.0
dev_045,2024-01-16 20:41:03,combined,22.13,73.5,1003.0,1.9131,normal,64.9,v1.3.0
dev_028,2024-01-16 20:43:51,humidity,33.39,64.0,1009.86,1.2059,normal,83.0,v2.0.0
dev_049,2024-01-12 22:49:42,temperature,25.6,52.6,1013.69,1.2954,normal,85.4,v2.0.0
dev_015,2024-01-16 21:00:05,combined,23.18,29.8,1009.85,0.5916,normal,100.0,v1.2.1
dev_005,2024-01-16 21:00:30,temperature,30.3,31.9,1004.0,2.5008,normal,57.1,v2.0.0
dev_031,2024-01-16 21:17:35,pressure,28.24,44.7,1013.38,3.4148,normal,63.8,v1.2.1
dev_007,2024-01-16 21:21:43,humidity,30.34,34.2,1012.01,5.8724,normal,87.8,v2.0.0
dev_039,2024-01-16 21:30:57,temperature,12.18,83.4,998.29,0.7341,normal,65.7,v1.3.0
dev_021,2024-01-16 21:38:04,humidity,27.32,38.7,1021.64,4.7904,warning,98.4,v2.0.0
dev_021,2024-01-16 22:06:51,combined,11.48,65.9,1009.9,3.5534,warning,92.3,v1.3.0
dev_026,2024-01-16 22:11:27,pressure,30.52,16.9,1017.31,0.3565,normal,74.8,v1.3.0
dev_036,2024-01-16 22:13:20,temperature,22.09,54.9,1001.48,0.189,normal,65.9,v1.2.1
dev_049,2024-01-16 22:15:29,temperature,29.34,43.2,1006.83,0.3262,normal,100.0,v1.2.1
dev_020,2024-01-16 22:16:47,temperature,18.42,52.2,1007.95,2.1303,warning,62.9,v1.2.1
dev_044,2024-01-15 01:15:53,pressure,21.32,50.8,1013.93,0.5453,normal,30.8,v1.2.1
dev_029,2024-01-16 22:42:52,pressure,33.15,15.1,1012.8,0.3141,normal,76.0,v2.0.0
dev_015,2024-01-16 22:58:32,vibration,5.51,43.1,1011.39,0.5023,normal,63.7,v1.2.1
dev_037,2024-01-16 23:03:58,combined,16.28,18.5,1008.39,0.2465,normal,74.5,v1.2.1
dev_001,2024-01-16 23:20:28,temperature,11.54,31.8,1021.88,0.4601,normal,100.0,v1.2.1
dev_035,2024-01-16 23:25:57,vibration,8.72,62.4,995.71,2.7219,maintenance,33.4,v1.3.0
dev_023,2024-01-16 23:46:33,humidity,14.12,39.3,1003.98,4.7328,normal,90.1,v1.3.0
dev_002,2024-01-16 23:49:25,pressure,21.3,35.2,1019.02,6.2027,normal,66.3,v1.3.0
dev_004,2024-01-17 00:06:57,combined,12.71,59.6,1011.31,0.3061,normal,71.9,v1.3.0
dev_048,2024-01-17 00:08:31,temperature,22.77,64.3,997.05,0.3739,normal,100.0,v1.2.1
dev_048,2024-01-17 00:12:19,combined,11.43,70.1,1004.03,3.1566,warning,84.9,v1.2.1
dev_009,2024-01-17 00:17:32,vibration,29.9,58.8,1032.57,5.2238,normal,86.9,v1.2.1
dev_001,2024-01-17 00:27:26,vibration,27.18,61.3,1015.08,2.0142,normal,60.0,v1.3.0
dev_002,2024-01-17 00:45:19,vibration,22.93,60.1,1008.15,0.397,normal,80.4,v1.3.0
dev_028,2024-01-17 00:56:14,temperature,14.86,82.1,1010.08,4.3662,normal,58.3,v1.2.1
dev_024,2024-01-17 01:01:26,temperature,26.76,42.2,1025.73,0.0244,normal,92.6,v1.2.1
dev_024,2024-01-17 01:09:31,pressure,14.45,71.4,1011.75,1.4949,normal,50.0,v1.2.1
dev_002,2024-01-17 01:13:27,combined,29.76,27.5,1011.49,2.0978,normal,100.0,v1.2.1
dev_008,2024-01-17 01:14:32,pressure,24.22,35.6,997.85,1.4365,normal,57.7,v1.3.0
dev_020,2024-01-17 01:22:43,combined,33.94,54.6,1008.57,0.4139,normal,74.3,v1.2.1
dev_021,2024-01-17 01:31:14,pressure,38.25,51.0,1007.62,0.4695,normal,58.2,v1.2.1
dev_010,2024-01-17 01:34:49,pressure,28.45,63.5,1036.76,1.9609,warning,28.8,v1.2.1
dev_014,2024-01-17 01:43:16,combined,36.36,38.4,1010.71,1.975,normal,72.0,v1.3.0
dev_009,2024-01-25 11:49:11,vibration,15.81,58.6,1017.19,2.1448,normal,91.6,v1.2.1
dev_048,2024-01-17 01:53:10,temperature,16.52,47.4,1013.38,1.3349,normal,100.0,v1.2.1
dev_004,2024-01-17 01:54:43,humidity,10.24,33.5,1008.09,3.7027,normal,77.5,v1.2.1
dev_047,2024-01-17 02:04:53,humidity,19.97,39.4,1031.72,1.3918,normal,81.8,v1.3.0
dev_022,2024-01-17 02:15:00,vibration,15.08,53.4,1013.41,2.0085,normal,62.6,v2.0.0
dev_032,2024-01-17 02:15:24,combined,23.75,39.5,1025.84,7.7984,normal,51.9,v1.2.1
dev_017,2024-01-17 02:20:55,combined,24.75,33.4,1014.5,2.1383,normal,73.4,v1.3.0
dev_024,2024-01-17 02:40:35,humidity,31.9,53.4,1019.86,4.4461,normal,61.2,v1.2.1
dev_023,2024-01-17 02:42:23,vibration,22.5,67.2,1014.58,1.3945,normal,55.1,v1.2.1
dev_037,2024-01-17 02:44:05,vibration,1.95,69.7,1007.25,0.267,normal,73.5,v1.3.0
dev_017,2024-01-17 02:54:33,vibration,23.94,69.5,1009.43,0.0504,normal,88.6,v1.2.1
dev_031,2024-01-17 02:59:28,vibration,29.05,84.1,1003.56,1.4365,normal,72.2,v1.2.1
dev_013,2024-01-17 03:24:40,temperature,22.12,59.2,1024.69,0.502,normal,17.4,v1.3.0
dev_025,2024-01-17 03:39:37,humidity,15.93,72.6,998.46,0.3746,normal,45.2,v1.3.0
dev_012,2024-01-17 03:41:53,vibration,14.22,58.5,1000.55,1.2546,normal,96.4,v1.3.0
dev_028,2024-01-17 03:49:09,temperature,31.47,55.8,1014.61,1.3578,maintenance,48.7,v1.3.0
dev_008,2024-01-17 03:56:35,temperature,29.76,75.3,1008.42,1.3211,normal,56.5,v1.2.1
dev_028,2024-01-17 04:07:16,pressure,10.21,60.1,1008.38,2.2516,normal,63.1,v1.3.0
dev_031,2024-01-17 04:15:52,combined,16.85,49.4,1025.85,1.72,normal,72.8,v1.2.1
dev_020,2024-01-17 04:19:58,pressure,14.33,53.6,997.76,2.9386,maintenance,97.7,v1.3.0
dev_050,2024-01-17 04:25:28,pressure,13.84,61.0,1026.66,1.1065,normal,54.9,v1.2.1
dev_015,2024-01-17 04:35:47,temperature,23.49,45.5,1014.86,2.9567,normal,100.0,v1.2.1
dev_013,2024-01-17 04:42:27,humidity,28.58,36.9,1009.04,0.8439,normal,88.7,v1.2.1
dev_021,2024-01-17 04:46:46,vibration,18.02,46.7,1012.9,5.7046,normal,70.7,v1.2.1
dev_041,2024-01-17 04:57:41,temperature,15.23,33.3,1022.23,4.6983,normal,92.6,v1.2.1
dev_028,2024-01-17 05:02:06,vibration,24.29,40.5,996.7,1.1716,normal,61.7,v1.3.0
dev_029,2024-01-12 08:25:25,humidity,25.87,78.3,1014.9,5.2384,normal,75.5,v1.3.0
dev_031,2024-01-17 05:10:47,combined,15.27,45.5,1004.32,2.6543,warning,60.9,v1.2.1
dev_004,2024-01-17 05:21:01,vibration,27.09,46.1,1011.19,1.6182,normal,85.2,v2.0.0
dev_021,2024-01-17 05:21:05,temperature,16.79,65.6,1008.3,0.921,normal,45.9,v1.2.1
dev_030,2024-01-17 05:22:49,temperature,19.49,37.5,1033.18,0.6102,normal,93.9,v1.2.1
dev_025,2024-01-17 05:25:45,vibration,25.86,57.5,1027.39,0.0511,normal,46.6,v1.3.0
dev_038,2024-01-17 05:39:02,combined,14.8,71.7,1017.74,3.9797,normal,52.5,v1.2.1
dev_034,2024-01-17 05:43:30,humidity,14.85,23.2,1010.9,1.9904,normal,67.0,v1.3.0
dev_018,2024-01-17 05:46:51,pressure,15.83,31.5,1034.59,1.1881,normal,62.7,v1.3.0
dev_035,2024-01-17 05:58:48,vibration,22.02,56.1,1017.24,0.3288,normal,78.8,v1.2.1
dev_013,2024-01-17 06:04:27,temperature,26.93,45.1,999.15,2.5988,normal,64.5,v1.3.0
dev_037,2024-01-17 06:11:54,temperature,19.17,63.6,1000.14,0.9215,normal,100.0,v1.3.0
dev_027,2024-01-17 06:14:35,humidity,26.61,40.1,1024.09,12.5595,normal,31.4,v1.2.1
dev_032,2024-01-17 06:18:54,vibration,13.52,71.8,1008.11,0.1353,error,77.7,v1.2.1
dev_050,2024-01-17 06:19:18,vibration,28.11,57.6,1006.9,1.8409,normal,73.7,v1.2.1
dev_029,2024-01-17 06:26:43,humidity,11.28,58.4,1040.89,0.068,normal,94.1,v1.2.1
dev_017,2024-01-17 06:39:01,vibration,20.51,66.6,1019.79,0.4002,normal,66.6,v2.0.0
dev_034,2024-01-17 06:40:06,pressure,43.33,61.6,1006.64,2.9419,normal,52.7,v1.3.0
dev_005,2024-01-17 06:43:14,temperature,18.71,51.8,996.07,4.9653,normal,74.7,v1.3.0
dev_015,2024-01-17 06:48:13,humidity,26.65,50.8,1006.58,0.7464,normal,97.4,v1.2.1
dev_003,2024-01-17 06:51:04,combined,30.03,51.0,1009.68,0.0778,normal,67.9,v1.3.0
dev_029,2024-01-17 06:51:48,vibration,5.19,55.7,1012.3,7.4456,normal,86.7,v1.2.1
dev_048,2024-01-17 07:00:55,vibration,5.18,73.6,1003.88,0.7956,normal,62.8,v1.2.1
dev_039,2024-01-17 07:04:21,pressure,20.83,65.2,1008.56,0.3915,normal,47.7,v1.2.1
dev_020,2024-01-08 05:40:30,temperature,15.48,75.5,1018.94,0.614,normal,83.1,v1.3.0
dev_003,2024-01-17 07:13:22,combined,34.68,51.2,1012.5,1.6944,normal,61.1,v1.2.1
dev_031,2024-01-17 07:14:16,pressure,19.07,54.6,1001.99,1.126,normal,100.0,v1.2.1
dev_045,2024-01-17 07:22:02,humidity,34.07,56.1,1024.81,0.5031,normal,100.0,v1.2.1
DEV-018,2024-01-17 07:27:00,combined,27.76,60.4,1019.82,15.9176,normal,90.2,v1.3.0
DEV-037,2024-01-17 07:40:01,humidity,23.6,74.1,1021.71,3.1814,normal,94.2,v1.2.1
DEV-014,2024-01-17 07:46:02,combined,30.39,74.0,1010.31,2.3894,normal,67.2,v1.2.1
DEV-022,2024-01-17 07:47:16,temperature,15.23,44.6,1020.67,0.1214,normal,73.2,v1.2.1
DEV-050,2024-01-17 07:49:25,humidity,33.52,81.6,1031.42,1.4378,normal,54.0,v2.0.0
DEV-003,2024-01-17 07:50:47,vibration,18.52,49.2,1020.66,4.3007,normal,41.6,v1.2.1
DEV-003,2024-01-17 08:00:57,vibration,23.1,39.2,1031.18,0.4657,normal,91.7,v1.3.0
DEV-028,2024-01-17 08:16:53,vibration,39.73,39.5,1011.62,1.3716,normal,89.7,v2.0.0
DEV-032,2024-01-17 08:19:35,temperature,17.08,16.3,1037.48,1.1846,warning,73.9,v1.3.0
DEV-044,2024-01-17 08:23:30,vibration,29.84,42.2,1018.34,1.4659,normal,54.3,v1.2.1
DEV-020,2024-01-17 08:25:12,combined,18.22,41.2,1009.27,0.2395,error,35.6,v1.2.1
DEV-015,2024-01-17 08:31:50,temperature,17.14,60.0,1034.49,6.4262,normal,70.5,v2.0.0
DEV-031,2024-01-17 08:41:44,pressure,11.33,55.1,1023.17,2.229,normal,83.1,v1.3.0
DEV-021,2024-01-17 08:43:39,combined,22.64,43.9,1004.61,12.0328,normal,64.5,v1.2.1
DEV-028,2024-01-17 09:00:04,temperature,22.5,53.8,1021.95,0.3275,normal,51.5,v1.2.1
DEV-029,2024-01-17 09:04:53,humidity,33.47,72.1,1014.28,1.9809,error,90.2,v1.2.1
DEV-026,2024-01-17 09:08:16,combined,17.36,63.3,1001.34,0.517,normal,93.1,v1.2.1
DEV-023,2024-01-17 09:16:52,vibration,34.88,23.0,999.17,3.868,normal,34.8,v1.2.1
DEV-050,2024-01-17 09:26:47,pressure,32.48,38.7,1004.33,1.2849,normal,100.0,v1.2.1
DEV-023,2024-01-17 09:27:57,temperature,26.22,54.0,1020.11,0.0282,normal,57.9,v2.0.0
DEV-047,2024-01-17 09:31:02,pressure,13.65,61.3,1013.53,1.9234,normal,98.6,v1.2.1
DEV-039,2024-01-17 09:40:54,temperature,31.14,35.9,1013.01,3.5366,normal,70.8,v1.2.1
DEV-029,2024-01-17 09:59:24,vibration,23.32,36.1,1013.13,5.6901,normal,56.3,v1.2.1
DEV-023,2024-01-17 10:07:54,pressure,22.17,59.4,1022.38,1.6227,normal,54.5,v1.2.1
DEV-026,2024-01-17 10:08:27,vibration,24.82,62.5,1001.18,2.3091,normal,60.4,v1.2.1
DEV-022,2024-01-17 10:16:14,temperature,36.35,48.6,1008.96,0.2364,warning,64.0,v2.0.0
DEV-046,2024-01-17 10:34:33,temperature,18.5,48.7,996.5,5.8188,normal,82.5,v1.3.0
DEV-050,2024-01-03 05:21:39,combined,24.81,73.0,1021.81,7.1463,normal,42.9,v1.2.1
DEV-022,2024-01-17 11:03:08,pressure,16.27,61.7,991.89,0.5549,normal,71.5,v1.3.0
DEV-010,2024-01-17 11:25:25,humidity,14.06,48.0,1010.32,2.2989,normal,82.8,v1.2.1
DEV-012,2024-01-17 11:28:39,pressure,19.75,48.0,1024.44,2.0622,warning,91.4,v1.2.1
DEV-020,2024-01-17 12:24:49,temperature,31.06,57.3,1002.59,7.5094,warning,34.6,v1.2.1
DEV-029,2024-01-17 12:37:10,temperature,25.4,48.9,993.5,4.1083,normal,51.8,v1.2.1
DEV-007,2024-01-17 12:38:15,combined,22.78,62.4,1035.22,1.2878,normal,94.5,v1.2.1
DEV-020,2024-01-17 12:41:45,pressure,24.84,41.7,1018.81,1.0235,normal,89.3,v2.0.0
DEV-039,2024-01-17 12:51:15,combined,21.57,51.1,1005.76,0.036,normal,31.0,v1.2.1
DEV-027,2024-01-17 12:56:29,humidity,11.29,68.2,1020.63,0.9958,normal,96.0,v1.2.1
DEV-035,2024-01-17 13:27:33,pressure,25.93,47.5,1020.09,0.772,normal,75.0,v1.3.0
DEV-018,2024-01-17 13:39:14,combined,22.59,27.6,1014.32,1.7527,normal,63.4,v1.2.1
DEV-043,2024-01-17 13:57:05,combined,17.1,68.6,1021.49,1.6947,normal,81.6,v2.0.0
DEV-047,2024-01-17 13:59:05,pressure,26.91,88.8,1007.77,0.0068,error,35.8,v1.2.1
DEV-021,2024-01-17 14:02:01,humidity,46.59,56.4,1019.66,0.4721,normal,69.1,v1.2.1
