employee_id,q01_engagement,q02_engagement,q03_engagement,q04_engagement,q05_engagement,q06_engagement,q07_engagement,q08_engagement,q09_engagement,q10_engagement,q01_satisfaction,q02_satisfaction,q03_satisfaction,q04_satisfaction,q05_satisfaction,q06_satisfaction,q07_satisfaction,q08_satisfaction,q09_satisfaction,q10_satisfaction,q01_mgr_effectiveness,q02_mgr_effectiveness,q03_mgr_effectiveness,q04_mgr_effectiveness,q05_mgr_effectiveness,q01_additional,q02_additional,q03_additional,q04_additional,q05_additional,q06_additional,q07_additional,q08_additional,q09_additional,q10_additional,would_recommend,likely_to_stay,department,tenure_years,age_group,work_location,survey_date
EMP_01562,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,yes,7,HR,1.3,55+,Hybrid,2024-01-03
EMP_01563,Don't know,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,no,5,Sales,0.1,25-34,Hybrid,2024-01-08
EMP_01564,4,4,1,4,4,1,NA,Don't know,2,4,4,2,5,7,,6,7,4,7,4,6,8,3,7,9,4,3,3,5,3,5,3,2,3,4,No,7,Legal,0.0,45-54,Hybrid,2024-01-15
EMP_01565,4,4,5,5,3,3,4,4,4,4,5,1,5,7,3,6,5,7,,5,10,9,5,3,9,2,4,4,2,4,3,4,4,4,4,0,3,Legal,0.7,25-34,Hybrid,2024-02-18
EMP_01566,2,1,4,2,4,7,5,5,4,0,5,,,2,2,7,,3,7,6,10,4,9,4,3,1,2,3,4,3,5,1,4,1,4,1,5,Engineering,1.8,18-24,Remote,2024-01-15 10:00:00
EMP_01567,4,4,4,5,4,2,4,3,4,4,5,2,3,3,6,5,7,,6,6,9,3,7,5,8,2,3,3,3,5,3,2,3,2,5,Maybe,6,HR,5.6,55+,Remote,2024-02-08
EMP_01568,5,5,5,5,3,2,?,4,5,3,6,4,7,4,6,5,3,5,3,5,0,8,8,2,10,3,2,2,3,5,3,3,2,2,1,no,1,Product,11.8,25-34,Hybrid,2024-02-05
EMP_01569,3,2,3,Don't know,3,4,N/A,5,5,4,7,7,7,4,5,7,2,4,5,4,6,10,9,8,3,5,3,2,5,3,3,3,3,4,3,no,1,Legal,0.6,45-54,On-site,2024-01-20
EMP_01570,0,2,?,5,5,3,1,4,2,2,6,6,3,4,2,5,4,5,3,4,2,5,7,10,4,3,3,2,2,5,4,5,3,4,3,No,2,Product,7.4,45-54,Remote,2024-01-15 10:00:00
EMP_01571,3,3,3,3,5,2,5,4,4,2,,6,5,2,3,5,6,4,4,2,9,2,8,4,9,3,5,5,1,5,3,4,4,3,3,Yes,3,Finance,3.6,25-34,Remote,2024-02-06
EMP_01572,Don't know,4,4,5,3,3,2,3,3,4,6,7,2,,,4,,4,7,3,4,9,8,7,8,2,3,4,3,5,5,5,3,4,4,Maybe,5,Product,0.3,35-44,Hybrid,2024-01-10
EMP_01573,5,4,4,4,4,4,3,5,4,4,6,6,7,6,4,7,1,6,5,,7,4,6,6,7,4,3,2,4,2,3,3,4,4,3,0,4,Legal,0.1,35-44,Hybrid,2024-01-01
EMP_01574,5,3,2,3,3,?,5,3,2,2,4,7,4,5,3,5,5,6,5,7,3,6,2,3,7,4,4,5,4,3,4,2,3,3,3,yes,5,Marketing,1.2,55+,Remote,2024-01-15 10:00:00
EMP_01575,5,5,4,3,4,3,?,3,4,3,,4,3,7,7,4,7,4,5,3,6,2,5,4,9,4,3,2,3,2,5,4,1,2,4,Yes,1,Product,2.2,25-34,On-site,2024-02-19
EMP_01576,4,3,3,4,5,4,4,3,4,4,5,4,4,6,7,2,4,6,6,2,10,10,6,8,9,2,1,3,5,5,1,3,2,2,2,no,2,Engineering,0.6,35-44,Remote,2024-01-15 10:00:00
EMP_01577,4,3,N/A,3,3,5,5,4,3,2,3,4,7,5,4,5,3,5,3,7,9,6,4,1,2,4,3,5,4,2,1,4,2,2,4,1,7,Finance,0.6,25-34,On-site,2024-02-03
EMP_01578,3,3,4,4,4,2,4,4,3,4,2,5,5,4,2,5,7,7,5,2,6,10,9,6,5,3,4,4,4,4,3,3,4,3,2,No,4,Product,9.4,35-44,Remote,2024-01-28
EMP_01579,1,3,4,3,5,4,4,3,4,5,5,3,5,3,5,5,1,4,5,3,7,7,10,8,10,4,2,3,4,1,5,4,2,3,3,No,5,Sales,8.8,55+,Remote,2024-01-21
EMP_01580,4,3,4,4,3,4,4,1,5,3,6,3,4,2,4,4,5,5,7,1,4,7,7,6,7,4,2,1,4,3,4,3,4,1,2,no,7,Sales,26.9,35-44,Remote,2024-01-15 10:00:00
EMP_01581,6,5,3,4,NA,4,5,5,3,3,6,2,3,4,5,3,,5,4,,6,7,8,5,4,2,3,3,4,2,3,4,3,4,4,No,7,Engineering,1.7,25-34,Hybrid,2024-02-06
EMP_01582,3,1,3,5,3,5,5,4,5,4,3,5,6,5,5,6,5,4,6,2,5,6,8,5,5,4,2,1,3,3,3,3,3,2,4,no,2,Operations,0.9,45-54,Remote,2024-01-24
EMP_01583,4,1,5,5,5,4,Don't know,5,4,2,,7,2,1,3,6,7,2,3,3,8,8,5,7,4,4,2,3,3,3,4,4,2,4,3,1,2,Engineering,2.0,25-34,Hybrid,2024-01-25
EMP_01584,4,3,4,4,?,NA,2,3,3,4,5,7,5,6,3,5,2,3,5,3,4,4,3,9,5,2,5,3,4,3,3,3,4,3,5,1,3,Marketing,0.9,18-24,Hybrid,2024-02-24
EMP_01585,3,4,3,?,3,5,2,2,3,3,7,2,1,7,6,4,4,7,2,5,8,6,4,8,6,4,3,5,2,2,3,4,5,4,2,no,5,Marketing,1.6,35-44,Remote,2024-02-07
EMP_01586,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,Product,2.5,55+,On-site,2024-01-15 10:00:00
EMP_01587,?,4,3,3,3,4,5,3,4,5,5,4,3,,2,5,1,3,4,4,7,8,4,5,8,4,3,2,3,4,4,5,2,5,2,No,7,Product,8.7,55+,Remote,2024-02-09
EMP_01588,n/a,3,5,2,4,4,3,4,3,3,4,5,4,7,4,,6,5,5,4,10,7,4,9,6,1,2,3,5,3,4,3,1,5,4,0,1,Operations,1.7,55+,Hybrid,2024-01-15 10:00:00
EMP_01589,2,2,5,3,5,3,4,5,5,3,2,3,4,3,3,4,3,3,5,5,7,9,1,5,4,1,4,5,3,4,3,4,3,3,5,Yes,2,HR,4.9,25-34,Remote,2024-01-15 10:00:00
EMP_01590,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,3,Product,1.4,45-54,Remote,2024-01-16
EMP_01591,4,3,5,?,2,2,4,5,4,5,3,4,5,3,4,4,7,7,5,4,7,6,4,2,10,4,5,2,2,1,2,3,3,1,4,Yes,7,Engineering,0.1,18-24,On-site,2024-01-15 10:00:00
EMP_01592,4,?,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Yes,3,Finance,5.1,55+,Hybrid,2024-01-25
EMP_01593,3,4,4,3,4,3,5,5,5,4,6,,5,4,7,1,6,,4,6,5,6,5,6,8,2,5,3,3,4,3,2,4,4,4,No,6,Product,0.1,55+,Remote,2024-01-15 10:00:00
EMP_01594,5,4,5,4,4,3,2,5,2,1,6,3,3,3,4,6,7,4,7,6,10,10,6,2,7,2,3,5,5,4,4,2,5,2,4,No,2,Engineering,5.9,35-44,Hybrid,2024-01-24
EMP_01595,4,3,5,3,5,3,3,5,2,4,4,5,4,1,5,4,5,5,4,1,8,3,8,8,4,2,4,3,4,4,2,5,4,3,5,No,4,Operations,2.1,45-54,Remote,2024-01-15 10:00:00
EMP_01596,5,4,5,2,3,3,4,4,4,3,3,5,5,5,5,5,1,,3,4,4,10,8,4,5,3,4,2,2,2,4,3,5,5,3,no,5,Engineering,0.0,25-34,On-site,2024-02-07
EMP_01597,3,4,3,2,3,3,4,4,5,7,1,2,6,7,6,4,5,5,,3,4,5,8,8,2,3,3,2,3,2,5,5,3,4,3,1,3,Legal,8.9,25-34,Hybrid,2024-02-06
EMP_01598,3,2,4,5,3,5,3,3,3,3,3,5,5,6,5,2,6,4,2,7,6,3,7,6,5,5,4,3,4,3,3,3,4,5,3,0,2,Marketing,8.1,18-24,On-site,2024-01-08
EMP_01599,5,5,5,4,4,5,5,2,3,4,1,4,4,5,6,2,1,6,4,3,6,9,6,10,7,3,5,1,5,3,2,2,4,3,3,Yes,3,HR,2.2,35-44,Remote,2024-01-15 10:00:00
EMP_01600,4,4,2,3,5,3,4,3,3,2,7,3,3,3,2,3,2,3,5,3,3,4,4,10,6,4,2,5,5,2,4,4,4,5,5,Yes,5,HR,3.7,45-54,Hybrid,2024-01-16
EMP_01601,5,0,3,3,4,3,4,3,5,2,5,7,7,7,7,,3,5,6,5,2,7,7,7,3,3,4,2,3,3,3,2,2,4,5,0,1,Operations,1.8,45-54,Remote,2024-01-26
EMP_01602,3,5,4,4,3,3,3,Don't know,3,2,4,2,5,5,7,4,3,5,3,6,4,7,5,9,6,3,3,5,2,2,4,3,3,4,2,yes,3,HR,1.8,18-24,Hybrid,2024-01-02
EMP_01603,4,5,4,3,3,4,3,4,3,4,5,6,6,4,6,4,3,7,6,6,5,4,3,8,4,4,2,5,2,3,4,3,3,4,3,1,5,HR,5.4,25-34,Hybrid,2024-02-15
EMP_01604,2,2,5,5,3,5,3,5,3,4,4,7,7,4,4,7,3,5,5,2,5,1,7,5,5,3,2,3,5,3,4,5,5,5,4,Yes,4,Sales,0.5,45-54,Remote,2024-01-18
EMP_01605,3,4,NA,5,4,4,0,5,3,4,5,7,,5,,6,5,6,5,5,6,8,7,9,7,4,4,3,5,4,4,2,5,3,2,0,3,Finance,1.7,25-34,Hybrid,2024-01-15 10:00:00
EMP_01606,n/a,3,3,3,4,4,5,NA,3,5,4,3,4,4,3,6,3,5,,3,6,4,10,5,7,4,4,2,3,2,2,3,2,3,1,yes,4,Marketing,1.8,25-34,Hybrid,2024-01-28
EMP_01607,4,5,3,4,3,2,3,4,5,4,2,4,,5,4,4,4,3,5,2,3,8,3,7,8,3,3,5,3,3,3,5,2,3,4,Yes,2,Finance,6.4,25-34,Hybrid,2024-01-30
EMP_01608,5,5,3,Don't know,3,2,n/a,5,4,4,5,4,4,6,5,2,4,7,1,4,7,9,10,7,8,3,3,4,5,3,2,1,4,2,4,Maybe,7,Finance,4.4,18-24,On-site,2024-01-15 10:00:00
EMP_01609,5,3,4,4,5,5,5,3,1,3,3,4,,4,6,7,3,3,7,5,9,3,10,5,6,2,3,2,4,5,2,4,4,4,3,yes,3,Marketing,6.0,25-34,Hybrid,2024-01-22
EMP_01610,4,4,3,5,4,4,4,3,4,4,4,3,5,2,5,7,4,3,7,5,8,10,5,6,10,2,1,3,2,4,2,4,5,3,5,Maybe,2,Sales,1.2,25-34,Hybrid,2024-01-05
EMP_01611,5,3,2,3,4,3,5,3,2,5,6,6,3,5,,5,5,3,,,6,7,5,4,7,4,2,2,4,2,4,4,4,3,3,Yes,6,Product,1.7,18-24,Remote,2024-02-22
EMP_01612,2,3,5,3,5,n/a,4,3,2,2,2,4,,3,4,4,6,4,7,3,9,9,6,10,7,1,5,3,5,3,2,5,3,4,3,yes,7,Finance,5.5,25-34,Hybrid,2024-02-08
EMP_01613,4,4,4,4,Don't know,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,2,Legal,1.3,45-54,Hybrid,2024-01-02
EMP_01614,2,4,4,5,4,3,2,0,4,3,2,3,3,5,3,6,5,5,,5,8,8,6,7,6,3,3,4,3,2,3,2,3,3,3,1,6,HR,0.9,55+,Hybrid,2024-01-15 10:00:00
EMP_01615,7,4,3,4,4,3,4,3,2,3,3,5,6,2,7,4,3,6,6,6,7,5,10,10,8,3,2,3,3,3,2,4,4,4,3,Maybe,5,Product,0.7,45-54,Hybrid,2024-01-08
EMP_01616,4,5,4,5,5,3,2,3,5,4,5,3,2,6,4,5,4,6,3,2,10,6,9,9,2,4,2,5,1,4,4,5,3,3,2,0,5,HR,0.2,35-44,Hybrid,2024-02-17
EMP_01617,4,4,4,4,4,4,4,4,4,4,,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,Product,2.7,18-24,Remote,2024-02-25
EMP_01618,2,2,5,4,3,5,4,3,5,4,5,5,7,,7,5,,6,4,5,2,10,2,4,10,3,3,5,5,3,4,4,2,5,2,No,3,Finance,4.3,35-44,Hybrid,2024-02-24
EMP_01619,4,1,4,3,2,3,5,4,4,4,6,6,6,7,2,7,2,5,7,5,8,10,4,3,4,2,3,3,3,5,3,4,2,3,4,1,2,Finance,7.3,18-24,Hybrid,2024-01-15 10:00:00
EMP_01620,5,4,3,2,5,4,2,n/a,N/A,4,,5,4,,6,5,4,6,5,5,7,7,3,8,1,2,3,3,3,3,3,4,2,4,4,0,5,Legal,5.1,35-44,Remote,2024-02-04
EMP_01621,5,3,3,2,3,3,4,4,N/A,4,5,5,5,4,3,4,1,4,4,5,3,5,6,10,8,3,3,3,5,3,2,4,3,5,4,no,5,HR,4.8,45-54,Hybrid,2024-01-09
EMP_01622,4,4,4,6,3,3,2,2,2,4,4,2,4,3,6,7,5,7,3,4,8,9,6,4,8,4,5,4,4,3,5,4,3,3,4,Maybe,5,Legal,0.3,45-54,Remote,2024-01-15
EMP_01623,3,2,4,5,5,4,3,4,4,4,6,6,6,1,,3,3,4,5,5,9,9,5,6,8,4,4,4,4,3,2,3,4,4,4,Yes,4,HR,0.7,35-44,Remote,2024-01-10
EMP_01624,5,4,4,3,1,4,4,4,6,4,3,3,6,3,5,3,3,5,6,5,8,8,6,8,6,3,3,4,3,2,3,3,3,4,4,0,3,HR,1.2,18-24,On-site,2024-02-03
EMP_01625,3,4,4,?,4,2,5,3,3,4,7,4,6,2,5,5,4,1,4,5,5,6,6,10,7,4,4,3,3,4,4,4,2,3,3,No,6,Legal,2.5,35-44,Hybrid,2024-01-15 10:00:00
EMP_01626,3,4,2,4,Don't know,2,4,N/A,4,3,5,5,4,4,5,5,,2,5,5,8,4,5,6,2,2,4,2,3,3,5,4,3,3,3,yes,5,Sales,0.9,35-44,Hybrid,2024-01-15 10:00:00
EMP_01627,4,3,4,5,4,4,5,4,6,5,2,,1,5,3,6,3,,3,6,5,6,3,6,10,3,4,4,5,5,1,3,3,2,3,yes,7,Sales,1.2,18-24,Remote,2024-01-15 10:00:00
EMP_01628,4,4,2,3,2,4,?,4,5,2,4,4,5,5,7,5,,4,7,3,10,6,7,9,7,4,3,4,5,3,5,4,4,2,3,no,2,Finance,2.5,45-54,Remote,2024-02-16
EMP_01629,4,5,3,2,5,2,3,5,3,2,4,2,6,3,5,4,,,5,2,4,5,5,8,9,4,2,2,5,2,2,3,4,4,3,yes,5,Product,0.0,55+,Hybrid,2024-02-05
EMP_01630,4,4,4,4,4,3,5,2,2,5,2,4,7,6,3,6,5,6,4,5,3,7,6,6,3,3,4,4,3,4,5,3,4,4,4,Yes,5,Engineering,0.9,25-34,Remote,2024-01-31
EMP_01631,5,3,4,3,3,4,N/A,3,4,4,7,2,4,3,2,6,6,6,,3,8,4,7,9,9,5,5,3,5,3,3,5,3,3,5,yes,3,Sales,4.2,45-54,Remote,2024-01-13
EMP_01632,3,5,3,2,4,3,3,5,4,5,5,4,6,5,4,7,5,6,5,5,7,8,1,10,9,3,3,1,3,2,4,5,5,4,4,1,4,Engineering,5.6,18-24,Hybrid,2024-02-14
EMP_01633,2,4,2,4,1,5,3,3,3,5,7,,5,6,6,3,3,4,,6,8,8,8,6,10,5,3,5,4,2,4,4,4,3,4,yes,1,Legal,0.3,55+,Remote,2024-01-25
EMP_01634,4,3,3,3,2,2,5,2,4,1,6,1,,2,2,1,4,4,4,6,5,8,8,4,10,5,2,3,3,1,3,5,3,5,2,Maybe,4,Operations,1.7,35-44,Hybrid,2024-02-26
EMP_01635,3,4,3,4,3,4,3,0,2,4,4,3,3,4,4,2,1,5,5,4,4,3,5,8,5,5,5,4,3,5,1,4,1,5,4,Maybe,4,Legal,2.5,35-44,Hybrid,2024-01-25
EMP_01636,1,2,5,5,1,4,3,5,3,3,4,2,6,4,7,3,3,4,5,6,8,1,7,5,6,3,1,4,4,3,3,2,4,3,3,Maybe,3,Finance,0.8,25-34,Hybrid,2024-01-15 10:00:00
EMP_01637,NA,4,?,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Yes,4,Operations,0.3,35-44,Remote,2024-01-15 10:00:00
EMP_01638,4,1,Don't know,4,4,4,3,3,4,3,4,5,4,4,3,6,4,4,,2,4,7,8,6,6,5,4,4,3,3,2,4,3,4,3,Yes,5,Finance,0.4,35-44,Remote,2024-01-15 10:00:00
EMP_01244,3,4,5,1,5,4,4,5,3,2,3,5,3,4,4,4,2,5,5,,10,4,9,7,0,2,5,2,5,2,5,4,4,5,5,Maybe,4,Marketing,1.6,25-34,Remote,2024-02-27
EMP_01640,3,4,4,5,1,3,3,4,2,3,,3,2,5,5,3,6,5,6,7,10,4,6,9,7,5,4,3,5,5,2,3,3,5,4,1,5,Engineering,0.2,55+,On-site,2024-01-15 10:00:00
EMP_01641,5,5,3,3,7,4,2,4,3,n/a,6,2,2,4,2,7,4,,4,4,7,10,7,5,5,5,3,3,4,3,2,2,4,3,4,1,5,Finance,5.5,55+,On-site,2024-02-08
EMP_01642,4,?,4,5,4,4,4,5,3,3,5,3,3,3,2,4,6,5,3,4,8,7,8,5,7,4,1,5,2,3,1,1,2,4,2,0,5,Engineering,1.0,25-34,Hybrid,2024-01-04
EMP_01643,2,4,3,5,3,4,4,4,4,5,7,6,5,3,7,2,6,3,3,,5,5,6,5,10,4,4,5,4,3,4,3,3,4,5,1,6,HR,2.1,18-24,Hybrid,2024-02-09
EMP_01644,3,3,3,3,3,4,5,3,3,5,5,6,2,3,,3,5,5,,6,9,6,4,10,3,2,4,5,5,3,2,4,4,3,3,No,2,Product,0.4,18-24,Remote,2024-02-14
EMP_01645,3,4,6,4,4,4,1,5,Don't know,4,3,3,,4,5,5,7,5,5,5,8,8,6,8,6,4,3,1,4,3,3,2,5,5,3,no,4,Marketing,1.7,45-54,On-site,2024-01-11
EMP_01646,2,4,5,4,4,4,2,3,4,4,7,4,1,4,5,2,4,6,7,3,7,8,8,2,10,4,3,3,3,4,2,2,2,3,4,1,6,Sales,7.4,18-24,On-site,2024-01-25
EMP_01647,3,4,3,4,4,4,3,0,5,3,3,,2,7,6,7,7,4,4,6,7,10,8,6,8,3,1,3,4,5,2,2,1,3,5,yes,6,Operations,0.0,55+,Hybrid,2024-02-27
EMP_01648,5,4,4,1,5,4,5,3,4,5,7,6,4,3,4,7,,4,4,4,7,4,8,9,6,5,3,2,5,4,4,4,2,4,5,Maybe,3,Operations,0.2,45-54,On-site,2024-02-15
EMP_01649,5,4,Don't know,3,4,2,4,5,4,2,5,7,5,,2,4,5,5,6,,6,9,9,10,6,2,3,3,2,3,3,3,3,4,5,No,4,Legal,8.3,45-54,Remote,2024-01-28
EMP_01650,2,4,5,5,3,5,4,4,2,7,5,4,4,4,4,4,4,2,6,7,8,10,3,5,4,5,3,2,4,2,5,4,5,4,4,Maybe,7,Engineering,0.6,55+,On-site,2024-02-27
EMP_01651,4,2,3,3,4,4,5,4,4,2,3,7,6,6,6,5,,6,5,5,4,8,3,9,5,3,5,5,4,5,2,3,3,5,5,Yes,1,Product,4.6,35-44,Hybrid,2024-02-10
EMP_01652,5,3,4,4,NA,1,3,5,3,3,3,5,4,4,2,6,2,,4,4,4,7,5,10,5,3,5,4,2,3,2,2,3,3,2,yes,1,Finance,7.8,25-34,Remote,2024-02-03
EMP_01653,2,5,4,4,3,5,2,4,4,3,4,4,5,6,4,4,5,5,6,5,5,7,6,3,5,3,2,4,3,5,4,1,2,5,5,Maybe,7,Finance,4.7,35-44,Hybrid,2024-01-15 10:00:00
EMP_01654,2,Don't know,4,3,3,5,3,3,5,4,4,6,6,,3,5,7,6,5,4,6,7,4,7,3,5,3,3,4,4,4,2,2,4,4,yes,3,Operations,0.2,35-44,Hybrid,2024-02-13
EMP_01655,4,4,5,5,6,2,3,4,5,3,4,4,6,2,4,5,5,,7,5,9,5,10,6,8,3,2,4,4,4,4,4,3,3,1,No,3,Operations,1.9,55+,On-site,2024-02-24
EMP_01656,2,2,4,2,5,?,3,5,4,3,3,6,4,2,,5,5,2,4,6,5,2,3,10,5,2,4,4,5,2,5,3,2,3,3,Maybe,7,Product,3.6,55+,On-site,2024-01-15 10:00:00
EMP_01657,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,yes,1,Legal,8.2,55+,Hybrid,2024-01-15 10:00:00
EMP_01658,3,3,3,2,4,4,1,3,3,2,6,7,5,,,7,,4,4,,5,2,10,7,8,4,3,3,3,4,3,3,2,5,5,1,2,HR,13.9,35-44,Hybrid,2024-01-15 10:00:00
EMP_01659,4,3,5,4,2,3,5,4,4,2,5,5,5,7,6,1,1,4,,6,5,4,10,6,7,3,3,4,5,4,3,3,3,2,3,No,7,Operations,4.2,25-34,Hybrid,2024-02-03
EMP_01660,5,5,7,4,4,5,3,2,5,1,5,7,3,4,5,5,1,5,3,6,6,9,7,9,5,3,2,3,5,5,4,3,5,4,2,1,5,Sales,5.0,55+,Hybrid,2024-01-15
EMP_01661,2,4,4,5,3,2,3,6,4,4,6,4,5,6,,5,4,2,3,7,7,8,7,6,5,5,5,2,5,4,4,4,2,4,4,Maybe,4,HR,1.7,35-44,Hybrid,2024-01-15 10:00:00
EMP_01662,5,3,4,3,2,4,5,5,4,4,4,,7,5,6,5,3,1,2,,2,7,1,10,8,4,5,3,2,2,4,5,1,2,3,1,5,Product,7.1,25-34,Remote,2024-01-15 10:00:00
EMP_01663,4,4,4,2,3,2,3,Don't know,5,?,4,3,4,2,7,6,3,5,5,5,8,7,7,8,4,1,4,3,5,4,4,3,4,4,2,no,4,Finance,0.3,18-24,On-site,2024-01-11
EMP_01664,2,4,2,3,3,3,2,2,5,2,6,2,4,2,2,6,5,6,2,7,10,5,6,8,8,3,3,4,3,5,4,4,4,3,5,Maybe,1,HR,6.9,25-34,On-site,2024-01-15 10:00:00
EMP_01665,3,2,n/a,1,3,5,3,5,4,4,,6,4,,6,4,,3,3,5,5,10,5,8,6,3,3,5,3,4,4,2,4,1,2,1,1,Product,0.2,18-24,Remote,2024-01-02
EMP_01666,5,2,5,4,5,4,3,5,3,2,7,2,4,4,4,7,6,3,7,2,6,10,6,8,8,3,2,4,4,3,5,4,4,2,4,0,1,Engineering,1.7,25-34,Hybrid,2024-01-25
EMP_01667,4,4,4,4,4,4,4,4,4,4,,4,4,,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,No,4,Product,4.3,35-44,Remote,2024-01-10
EMP_01668,3,4,7,5,4,3,5,4,3,4,4,5,4,6,3,5,4,2,4,7,6,7,8,2,10,2,5,4,2,3,4,2,2,3,5,No,1,Product,6.5,55+,On-site,2024-01-25
EMP_01669,2,3,3,3,3,2,4,4,3,1,5,5,5,,3,3,4,4,5,4,9,7,7,9,7,4,5,4,3,3,4,4,2,2,5,no,6,HR,0.1,25-34,Hybrid,2024-02-13
EMP_01670,4,3,3,5,3,3,2,5,4,1,2,4,5,5,5,4,5,5,1,3,6,10,6,8,8,4,2,2,4,4,4,3,4,5,4,No,6,HR,0.6,18-24,Remote,2024-01-15 10:00:00
EMP_01671,5,2,n/a,3,2,4,3,4,1,3,5,,4,3,6,4,7,3,4,5,5,7,8,8,7,1,2,4,4,3,4,4,3,5,4,Maybe,2,Product,5.4,25-34,Remote,2024-01-05
EMP_01672,4,5,3,4,N/A,3,4,2,4,4,4,,6,6,4,4,4,6,2,4,8,3,5,8,10,4,3,2,4,4,1,5,4,5,2,yes,1,Legal,0.1,25-34,Hybrid,2024-01-09
EMP_01673,5,3,5,?,4,4,1,4,5,4,2,5,5,5,4,2,4,6,6,5,6,1,8,5,3,3,5,5,4,5,4,4,4,1,4,yes,5,Operations,5.4,45-54,Hybrid,2024-01-15 10:00:00
EMP_01674,4,4,3,2,3,3,2,3,4,5,3,1,7,4,5,5,,7,5,5,7,2,10,9,10,3,3,5,3,5,5,4,3,2,2,1,2,Sales,5.2,25-34,Remote,2024-02-27
EMP_01675,4,4,3,4,2,3,7,5,4,5,7,4,2,6,3,5,5,3,4,6,6,9,3,8,4,2,4,2,3,4,3,4,1,5,3,1,1,Sales,1.7,45-54,Hybrid,2024-01-27
EMP_01676,Don't know,4,4,4,4,4,N/A,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,7,Sales,0.7,55+,Remote,2024-01-22
EMP_01677,2,5,5,1,5,4,3,3,4,3,,6,4,4,,6,7,,1,6,10,10,9,4,10,5,4,5,4,3,5,3,2,5,2,No,6,Sales,0.8,25-34,Remote,2024-01-15 10:00:00
EMP_01678,2,3,4,4,4,3,n/a,4,2,5,4,4,6,6,5,,7,4,6,3,3,8,7,10,6,5,2,5,2,5,3,4,2,4,4,0,3,Finance,6.4,35-44,On-site,2024-02-23
EMP_01679,2,4,2,5,4,3,2,4,7,4,4,6,5,6,4,7,7,5,6,2,7,10,6,7,9,2,4,3,4,4,2,5,4,5,4,1,4,Sales,8.0,35-44,Remote,2024-01-26
EMP_01680,?,3,3,3,3,3,3,3,3,3,,3,3,3,,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,No,7,Product,6.5,45-54,On-site,2024-01-15 10:00:00
EMP_01681,4,3,2,2,4,5,3,4,3,4,1,3,6,5,6,7,5,5,7,4,5,9,6,7,3,2,5,4,2,4,2,3,5,4,4,Yes,6,Marketing,3.1,35-44,Remote,2024-02-04
EMP_01682,2,3,3,4,3,3,4,4,3,2,,3,6,5,,4,6,4,2,7,10,4,7,6,5,4,3,3,3,4,3,5,4,3,5,Maybe,4,Product,7.1,55+,Hybrid,2024-01-15 10:00:00
EMP_01683,6,5,4,4,2,3,3,3,3,4,7,3,4,6,7,3,5,4,4,3,9,9,10,9,7,3,2,5,4,3,1,5,4,4,2,1,1,Operations,1.3,25-34,On-site,2024-01-15 10:00:00
EMP_01684,5,3,5,5,4,3,4,5,3,4,3,4,5,7,6,5,3,4,1,5,7,9,5,8,4,4,4,1,4,2,5,4,5,3,4,Yes,5,HR,2.1,45-54,On-site,2024-02-02
EMP_01685,2,3,3,3,4,3,2,4,3,5,3,4,3,6,3,2,4,6,6,5,3,10,6,6,10,3,3,1,3,5,4,2,4,5,4,0,7,Operations,3.5,35-44,Remote,2024-02-11
EMP_01686,?,1,1,2,4,3,3,2,n/a,4,7,5,2,,5,4,3,5,6,7,3,4,3,4,6,4,4,5,5,4,5,3,5,4,5,No,2,Legal,11.8,25-34,Hybrid,2024-02-07
EMP_01687,4,3,3,5,4,2,4,5,3,4,5,5,7,5,4,5,7,,5,6,7,8,6,10,4,5,1,3,4,4,2,2,4,1,4,1,6,HR,7.6,45-54,Remote,2024-01-12
EMP_01688,4,2,3,4,4,Don't know,4,5,3,3,1,3,4,4,2,7,6,5,4,4,4,4,6,4,10,3,2,3,3,4,4,2,4,3,3,Maybe,1,Engineering,6.7,55+,Remote,2024-01-15 10:00:00
