shipment_id,order_date,ship_date,delivery_date,carrier,origin_city,destination_city,product_id,product_category,weight,quantity,shipping_cost,delivery_status,days_in_transit,on_time,damage_reported,tracking_number,customer_id,region,priority
SHP-317365,2024-04-25,2024-04-28,2024-05-08,Federal Express,Phoenix,Las Vegas,SKU-16602,Food,111.79,71,141.42,In Transit,10,N,True,1Z2073579072,CUST-44376,Midwest,Standard
SHP-508152,2022-10-09,2022-10-12,2022-10-30,UPS,Houston,Seattle,SKU-58162,Medical,1050.81,34,649.34,DELIVERED,18,no,False,1Z6471018898,CUST-40526,Southwest,URGENT
SHP-665865,2022-11-12,2022-11-15,2022-11-30,FedEx,Atlanta,Seattle,SKU-85663,Medical,264.16,95,34.74,In Transit,15,yes,False,1Z8162484103,CUST-91235,Southwest,standard
SHP-985965,2023-10-08,2023-10-10,2023-10-15,UPS,Chicago,Austin,SKU-93774,Auto,229.59,19,327.96,Delivered,5,yes,False,,CUST-83025,South,Standard
SHP-794222,2022-06-05,2022-06-06,2022-06-12,USPS,Houston,Detroit,SKU-50200,Medical,94.46,17,350.61,In Transit,6,Y,False,1Z8313965744,CUST-65188,Northeast,Standard
SHP-703884,2023-09-19,2023-09-20,2023-09-29,DHL,Houston,Las Vegas,SKU-29856,Food,290.48,75,773.21,Pending,9,Y,False,1Z3725708391,CUST-98319,Midwest,Standard
SHP-461299,2023-05-12,2023-05-16,2023-05-22,FedEx,Phoenix,Las Vegas,SKU-28127,Electronics,222.47,62,595.24,TRANSIT,6,Y,False,1Z9381083500,CUST-35468,West,standard
SHP-989050,2023-05-22,2023-05-25,2023-06-13,dhl,Miami,Detroit,SKU-59712,Electronics,300.25,74,583.25,Pending,19,1,False,1Z1802599014,CUST-43267,Northeast,standard
SHP-393258,2022-08-23,2022-08-25,2022-09-03,USPS,New York,Boston,SKU-48903,Electronics,5.71,96,390.35,Pending,9,yes,False,1Z8327647866,CUST-76481,South,Low
SHP-416863,2023-02-18,2023-02-20,2023-02-23,FedEx,Miami,Austin,SKU-39924,Furniture,83.6,18,542.62,D,3,no,False,1Z6933755624,CUST-88137,West,High
SHP-306338,2023-10-16,2023-10-19,2023-10-30,United Parcel Service,Atlanta,Denver,SKU-43578,Food,64.67,6,201.81,In Transit,11,no,False,1Z2076642883,CUST-92833,West,Medium
SHP-922613,2022-03-23,2022-03-27,2022-04-01,DHL,Dallas,Austin,SKU-26618,Clothing,455.31,68,188.43,Returned,5,0,False,1Z4596456820,CUST-57667,Northeast,Low
SHP-550136,2022-03-13,2022-03-16,2022-03-25,dhl,Houston,Portland,SKU-63309,Auto,461.43,56,552.89,PENDING,9,N,False,1Z3052002586,CUST-48875,Southwest,High
SHP-753968,2022-02-07,2022-02-08,2022-02-15,dhl,Chicago,Portland,SKU-50015,Clothing,380.81,11,301.33,Delivered,7,Y,False,1Z9283218271,CUST-82575,Midwest,standard
SHP-892154,2022-07-18,2022-07-21,2022-08-05,fedex,Dallas,Las Vegas,SKU-13016,Food,69.46,11,376.86,returned,15,yes,False,1Z7906429620,CUST-34959,South,URGENT
SHP-633370,2022-02-19,2022-02-21,2022-03-13,USPS,New York,Boston,SKU-28416,Medical,31.74,78,207.28,In Transit,20,no,True,1Z3375156873,CUST-26900,Southwest,Standard
SHP-137332,2023-06-24,2023-06-25,2023-07-09,UPS,Dallas,Boston,SKU-56831,Medical,358.89,22,114.89,Del.,14,Y,False,1Z6932232735,CUST-47917,Southwest,URGENT
SHP-144711,2022-05-24,2022-05-28,2022-06-11,ups,Miami,Boston,SKU-57704,Medical,794.99,96,357.94,Delivered,14,No,False,1Z3780585488,CUST-79004,South,standard
SHP-109607,2022-06-04,2022-06-05,2022-06-19,usps,Phoenix,Denver,SKU-59959,Medical,125.78,41,791.53,Returned,14,no,False,1Z4807507285,CUST-84754,Southwest,Low
SHP-569788,2022-10-26,2022-10-29,2022-11-12,Federal Express,Los Angeles,Boston,SKU-45117,Medical,158.34,89,84.27,delivered,14,N,False,1Z2611758979,CUST-22201,West,Low
SHP-124706,2022-08-21,2022-08-25,2022-09-07,ups,Los Angeles,Detroit,SKU-44588,Auto,1036.22,98,377.91,Pending,13,yes,True,1Z8469886674,CUST-72761,South,High
SHP-428788,2022-10-03,2022-10-07,2022-10-24,dhl,Los Angeles,Denver,SKU-71336,Electronics,12.96,61,237.94,In Transit,17,0,False,1Z3621849412,CUST-42953,Southwest,Medium
SHP-943911,2023-09-08,2023-09-09,2023-09-25,fedex,Atlanta,Las Vegas,SKU-70563,Food,242.1,35,334.28,In Transit,16,Y,True,1Z8906162508,CUST-99209,Midwest,Low
SHP-775911,2024-02-02,2024-02-03,2024-02-22,UPS,Phoenix,Austin,SKU-68838,Electronics,892.17,29,470.68,In Transit,19,Y,False,1Z9925157112,CUST-73297,West,Low
SHP-345633,2023-03-12,2023-03-15,2023-04-03,UPS,Houston,Seattle,SKU-18466,Electronics,23.41,98,320.8,Delivered,19,Y,False,1Z7055139278,CUST-17103,Midwest,Standard
SHP-757078,2023-09-07,2023-09-08,2023-09-19,United Parcel Service,Dallas,Austin,SKU-80867,Auto,400.16,86,109.75,Delivered,11,Yes,True,,CUST-77933,Northeast,URGENT
SHP-204909,2022-10-21,2022-10-24,2022-10-27,FedEx,Dallas,Denver,SKU-74439,Auto,315.84,92,261.71,Delivered,3,Yes,False,1Z5787061403,CUST-81752,West,High
SHP-771766,2024-02-28,2024-02-29,2024-03-08,USPS,Miami,Las Vegas,SKU-66762,Auto,494.4,76,438.15,PENDING,8,1,True,1Z9294293694,CUST-15581,South,standard
SHP-360681,2022-03-09,2022-03-13,2022-03-23,FedEx,New York,Seattle,SKU-51721,Medical,141.94,45,593.06,In Transit,10,1,True,1Z8202279836,CUST-99312,South,Standard
SHP-307646,2023-11-07,2023-11-11,2023-11-14,FedEx,Atlanta,Austin,SKU-15889,Electronics,169.7,1,157.15,In Transit,3,no,False,1Z6728044610,CUST-20534,Southwest,standard
SHP-101225,2023-10-17,2023-10-18,2023-10-24,USPS,Houston,Portland,SKU-60174,Medical,213.13,9,402.62,Delivered,6,yes,True,1Z5039825331,CUST-33805,Northeast,standard
SHP-597747,2022-08-08,2022-08-10,2022-08-16,FedEx,Atlanta,Las Vegas,SKU-68337,Auto,313.19,91,650.76,delivered,6,yes,False,1Z9568796396,CUST-60479,Northeast,Medium
SHP-280629,2023-11-20,2023-11-24,2023-12-07,DHL,Dallas,Portland,SKU-52929,Electronics,493.44,14,723.98,DELIVERED,13,N,False,1Z4114887592,CUST-84712,Southwest,High
SHP-780093,2023-03-15,2023-03-19,2023-03-22,USPS,Los Angeles,Austin,SKU-59673,Electronics,908.39,59,231.52,delivered,3,No,True,1Z6003707821,CUST-49899,Northeast,Medium
SHP-381418,2022-03-16,2022-03-17,2022-03-20,DHL,Chicago,Minneapolis,SKU-35396,Clothing,360.32,20,167.77,In Transit,3,yes,False,1Z6553514501,CUST-95869,Northeast,Standard
SHP-427773,2023-03-07,2023-03-08,2023-03-25,USPS,Los Angeles,Austin,SKU-86244,Clothing,332.7,32,616.21,delivered,17,yes,1,1Z4265541516,CUST-74538,Southwest,standard
SHP-169824,2022-04-08,2022-04-11,2022-04-20,usps,Los Angeles,Portland,SKU-65075,Furniture,124.09,65,704.61,Returned,9,1,False,1Z9558460961,CUST-55600,South,standard
SHP-724669,2022-12-17,2022-12-19,2022-12-23,UPS,Dallas,Boston,SKU-43856,Clothing,583.08,64,720.58,DELIVERED,4,No,1,1Z7946542258,CUST-50349,Midwest,URGENT
SHP-527734,2022-12-17,2022-12-19,2022-12-29,FedEx,Houston,Detroit,SKU-74118,Clothing,196.43,51,280.74,in_transit,10,1,False,1Z9640603714,CUST-10344,Midwest,High
SHP-379872,2024-06-03,2024-06-05,2024-06-24,DHL,New York,Boston,SKU-30594,Furniture,452.82,86,579.19,Delivered,19,N,False,,CUST-33320,South,Medium
SHP-169880,2022-09-12,2022-09-13,2022-09-09,DHL,Los Angeles,Detroit,SKU-64628,Industrial,185.43,76,195.62,DELIVERED,18,N,False,1Z3582407710,CUST-90086,South,High
SHP-801782,2022-06-18,2022-06-21,2022-07-02,fedex,Miami,Portland,SKU-51299,Clothing,359.15,10,473.92,D,11,1,False,1Z9397324523,CUST-69405,Midwest,Medium
SHP-657202,2024-04-25,2024-04-26,2024-05-11,USPS,Dallas,Minneapolis,SKU-86840,Medical,475.4,56,509.26,TRANSIT,15,Y,False,1Z4890996203,CUST-94996,Southwest,High
SHP-783105,2023-04-13,2023-04-17,2023-04-25,DHL,Los Angeles,Seattle,SKU-61440,Electronics,365.91,58,547.68,Delivered,8,no,False,,CUST-15819,West,Medium
SHP-371914,2024-01-19,2024-01-22,2024-01-25,usps,Chicago,Portland,SKU-13207,Furniture,301.07,63,787.14,In Transit,3,0,False,1Z5663799945,CUST-77948,Midwest,High
SHP-906280,2022-04-30,2022-05-03,2022-05-09,United Parcel Service,Dallas,Detroit,SKU-83387,Food,183.52,33,555.42,DELIVERED,6,1,False,1Z7480326341,CUST-51482,Southwest,Low
SHP-795545,2023-01-23,2023-01-25,2023-01-28,USPS,Dallas,Detroit,SKU-49415,Medical,908.59,55,6.04,Pending,3,0,False,1Z6550420996,CUST-37804,Northeast,standard
SHP-437707,2023-03-15,2023-03-19,2023-04-07,UPS,Miami,Minneapolis,SKU-92287,Industrial,14.77,96,332.31,Pending,19,1,False,1Z4255160596,CUST-60718,West,High
SHP-111906,2023-11-24,2023-11-28,2023-11-25,usps,Houston,Minneapolis,SKU-65353,Furniture,445.35,30,581.26,In Transit,15,0,False,1Z5528853251,CUST-86573,Northeast,High
SHP-977705,2024-04-10,2024-04-11,2024-04-19,USPS,New York,Minneapolis,SKU-70919,Auto,908.46,16,726.78,Delivered,8,N,False,,CUST-16697,South,Standard
SHP-349680,2022-10-06,2022-10-07,2022-10-20,ups,Miami,Boston,SKU-90087,Food,465.13,41,127.77,returned,13,no,False,1Z2453944818,CUST-34206,Northeast,URGENT
SHP-603636,2023-10-19,2023-10-22,2023-10-26,fedex,Miami,Las Vegas,SKU-16764,Medical,72.33,86,81.49,In Transit,4,No,False,1Z8225136251,CUST-69290,West,Standard
SHP-458553,2024-05-04,2024-05-05,2024-05-20,fedex,Atlanta,Denver,SKU-58852,Electronics,869.85,28,281.63,Delivered,15,0,False,,CUST-89349,South,Low
SHP-293674,2022-07-29,2022-07-30,2022-08-03,DHL,Phoenix,Portland,SKU-19882,Medical,7.48,60,542.26,Delivered,4,no,False,1Z8912114638,CUST-89331,South,URGENT
SHP-356517,2022-11-29,2022-11-30,2022-12-17,dhl,Miami,Denver,SKU-76719,Furniture,851.53,35,502.53,In Transit,17,Y,False,1Z7142601850,CUST-60595,Southwest,Standard
SHP-387101,2024-02-05,2024-02-06,2024-02-03,UPS,Dallas,Minneapolis,SKU-18281,Food,310.19,61,175.2,In Transit,14,1,False,1Z3427210287,CUST-11153,Southwest,Low
SHP-494752,2023-08-10,2023-08-13,2023-08-26,United Parcel Service,Chicago,Boston,SKU-98857,Clothing,3.58,60,295.56,in_transit,13,no,False,1Z4643632362,CUST-81732,Northeast,Low
SHP-801921,2023-01-31,2023-02-02,2023-02-17,UPS,Miami,Las Vegas,SKU-83165,Electronics,30.08,1,564.35,Del.,15,yes,,1Z9033811169,CUST-42312,West,standard
SHP-256194,2023-10-21,2023-10-22,2023-11-11,UPS,Atlanta,Detroit,SKU-99882,Medical,1010.02,10,469.03,In Transit,20,Yes,True,1Z8584014490,CUST-72958,South,Low
SHP-788094,2022-10-15,2022-10-16,2022-10-19,DHL,Miami,Seattle,SKU-46202,Auto,141.82,74,567.72,Pending,3,no,False,1Z4606928112,CUST-80167,Southwest,Medium
SHP-223783,2023-01-31,2023-02-04,2023-02-11,FedEx,Chicago,Seattle,SKU-46634,Industrial,173.53,24,95.59,Delivered,7,N,False,1Z8547204174,CUST-52366,Midwest,standard
SHP-463722,2023-11-11,2023-11-13,2023-11-28,Federal Express,New York,Denver,SKU-86943,Auto,346.73,12,789.07,Delivered,15,Yes,False,1Z8144523209,CUST-60924,Northeast,Low
SHP-952351,2023-03-18,2023-03-19,2023-03-22,dhl,Dallas,Las Vegas,SKU-48998,Furniture,44.4,50,435.44,Delivered,3,yes,True,1Z4846106291,CUST-53414,West,standard
SHP-283007,2022-01-24,2022-01-25,2022-02-06,FedEx,Los Angeles,Denver,SKU-17907,Medical,637.88,17,5.25,Delivered,12,No,False,1Z8087455555,CUST-23192,West,Low
SHP-296186,2023-10-05,2023-10-07,2023-10-15,dhl,Chicago,Boston,SKU-21412,Food,300.95,39,528.74,TRANSIT,8,Y,False,1Z2180529029,CUST-64503,Northeast,Low
SHP-906129,2024-04-10,2024-04-12,2024-04-26,FedEx,Los Angeles,Austin,SKU-89384,Furniture,185.11,80,49.02,Delivered,14,N,False,1Z3745008883,CUST-59272,Southwest,standard
SHP-828673,2022-02-21,2022-02-22,2022-02-21,usps,Houston,Las Vegas,SKU-83862,Furniture,83.8,54,150.21,In Transit,9,1,False,1Z6861230314,CUST-48273,Midwest,standard
SHP-402604,2023-03-31,2023-04-02,2023-04-01,USPS,Miami,Las Vegas,SKU-23070,Medical,463.42,86,474.26,Delivered,8,N,False,1Z6535097159,CUST-29178,Northeast,standard
SHP-336895,2023-03-05,2023-03-07,2023-03-18,DHL,New York,Las Vegas,SKU-97246,Industrial,447.67,82,238.68,DELIVERED,11,yes,False,1Z6388476435,CUST-32461,South,High
SHP-380477,2023-06-29,2023-06-30,2023-07-14,usps,New York,Seattle,SKU-18056,Food,358.42,84,631.49,In Transit,14,N,False,1Z5275607974,CUST-24345,Northeast,High
SHP-210861,2023-01-09,2023-01-11,2023-01-16,USPS,Phoenix,Detroit,SKU-55702,Furniture,7.92,7,711.11,In Transit,5,yes,False,1Z1213802064,CUST-11994,Southwest,Medium
SHP-643428,2022-10-18,2022-10-20,2022-10-26,DHL,Phoenix,Minneapolis,SKU-99227,Electronics,244.58,51,510.45,DELIVERED,6,Yes,0,1Z7072951469,CUST-41535,Southwest,standard
SHP-850088,2023-02-17,2023-02-18,2023-02-22,FedEx,Phoenix,Boston,SKU-12772,Clothing,465.71,83,669.65,In Transit,4,0,False,1Z3312488386,CUST-53797,Southwest,Medium
SHP-596467,2024-02-09,2024-02-13,2024-02-10,United Parcel Service,Miami,Minneapolis,SKU-98262,Electronics,478.12,14,38.7,delivered,6,N,False,1Z9486795958,CUST-61478,West,URGENT
SHP-658647,2023-05-28,2023-06-01,2023-06-11,Federal Express,Los Angeles,Austin,SKU-38139,Food,487.28,4,331.63,delivered,10,0,False,1Z8179830549,CUST-13015,Midwest,Medium
SHP-930158,2022-07-20,2022-07-23,2022-08-04,fedex,Chicago,Seattle,SKU-10334,Industrial,453.14,50,391.03,Pending,12,Yes,False,1Z5489285476,CUST-77265,South,URGENT
SHP-364366,2022-12-01,2022-12-05,2022-12-12,fedex,Atlanta,Detroit,SKU-54046,Electronics,221.83,24,249.31,In Transit,7,Yes,False,1Z8578519504,CUST-53720,Southwest,High
SHP-717666,2022-06-29,2022-06-30,2022-07-16,DHL,Dallas,Portland,SKU-10050,Furniture,477.62,90,220.51,Delivered,16,0,False,,CUST-89867,Midwest,Standard
SHP-314894,2022-09-16,2022-09-17,2022-10-03,FedEx,Houston,Denver,SKU-78110,Furniture,249.67,8,203.08,Delivered,16,0,False,,CUST-18175,Midwest,Low
SHP-987912,2024-02-15,2024-02-16,2024-02-21,DHL,Miami,Las Vegas,SKU-25314,Industrial,62.57,54,476.73,Delivered,5,yes,False,,CUST-40242,South,High
SHP-548268,2022-12-07,2022-12-08,2022-12-27,ups,Los Angeles,Austin,SKU-83296,Clothing,153.32,13,374.64,Pending,19,no,False,1Z3992693741,CUST-35855,Southwest,standard
SHP-393546,2024-04-24,2024-04-28,2024-05-13,USPS,Houston,Las Vegas,SKU-57502,Industrial,360.07,43,642.54,Delivered,15,no,False,1Z7589493814,CUST-51410,Northeast,High
SHP-577971,2022-02-15,2022-02-16,2022-02-21,USPS,Los Angeles,Las Vegas,SKU-87043,Food,380.22,59,378.06,In Transit,5,Yes,False,1Z6693233746,CUST-65132,West,URGENT
SHP-967140,2023-10-25,2023-10-26,2023-11-08,FedEx,Miami,Las Vegas,SKU-32657,Food,857.09,29,128.9,DELIVERED,13,Y,False,1Z9142326553,CUST-16975,West,High
SHP-723319,2022-10-07,2022-10-09,2022-10-24,DHL,Miami,Austin,SKU-33858,Food,447.92,96,553.67,Delivered,15,yes,False,1Z4127792547,CUST-17499,South,URGENT
SHP-120368,2022-06-08,2022-06-09,2022-06-15,FedEx,Los Angeles,Portland,SKU-76981,Industrial,205.43,4,58.8,In Transit,6,1,False,1Z6474583658,CUST-90177,Midwest,High
SHP-658985,2023-04-21,2023-04-23,2023-04-27,FedEx,Houston,Austin,SKU-24607,Medical,258.08,61,395.03,Pending,4,0,False,1Z7889706372,CUST-62468,South,High
SHP-503596,2022-03-22,2022-03-23,2022-04-10,USPS,Houston,Austin,SKU-33047,Food,495.2,46,216.87,Delivered,18,Yes,False,,CUST-38765,South,High
SHP-284282,2022-08-02,2022-08-04,2022-08-12,DHL,Phoenix,Boston,SKU-87763,Food,325.01,43,509.6,delivered,8,yes,False,1Z3678492322,CUST-58618,West,Medium
SHP-836829,2024-02-01,2024-02-03,2024-02-10,fedex,Phoenix,Austin,SKU-29539,Clothing,486.48,5,466.03,In Transit,7,0,False,1Z2311983584,CUST-30113,Northeast,Medium
SHP-703066,2022-10-25,2022-10-26,2022-11-02,USPS,Houston,Detroit,SKU-81525,Clothing,29.77,29,233.33,D,7,N,False,1Z2256427489,CUST-21934,Northeast,URGENT
SHP-124593,2022-11-27,2022-12-01,2022-12-12,United Parcel Service,Atlanta,Las Vegas,SKU-80358,Industrial,452.17,47,606.31,Delivered,11,0,False,1Z1677877190,CUST-47470,South,Low
SHP-605325,2022-01-14,2022-01-15,2022-01-26,USPS,Dallas,Detroit,SKU-79260,Electronics,457.79,97,234.31,in_transit,11,Y,False,1Z6507780357,CUST-45010,Northeast,URGENT
SHP-974132,2024-01-03,2024-01-06,2024-01-18,DHL,Phoenix,Denver,SKU-12733,Clothing,2.91,21,569.32,in_transit,12,1,True,1Z8215357211,CUST-58038,South,High
SHP-643265,2024-05-25,2024-05-29,2024-06-04,FedEx,Houston,Minneapolis,SKU-30975,Auto,485.77,37,71.36,PENDING,6,Yes,False,1Z2690109170,CUST-20236,South,High
SHP-242985,2023-04-26,2023-04-30,2023-05-08,FedEx,Los Angeles,Austin,SKU-72304,Food,443.42,93,661.04,Delivered,8,N,False,,CUST-12640,Southwest,standard
SHP-493559,2023-05-02,2023-05-05,2023-05-13,fedex,Dallas,Las Vegas,SKU-62081,Auto,306.15,34,672.93,returned,8,No,True,1Z2593818184,CUST-18585,South,High
SHP-708050,2023-01-19,2023-01-22,2023-01-21,USPS,New York,Denver,SKU-77574,Auto,304.63,51,21.93,In Transit,18,No,False,1Z2328684572,CUST-84113,Southwest,URGENT
SHP-400260,2022-06-27,2022-06-30,2022-07-14,FedEx,Dallas,Boston,SKU-57583,Furniture,113.16,13,754.65,Delivered,14,0,False,,CUST-91689,Northeast,standard
SHP-897608,2023-06-28,2023-06-29,2023-07-02,DHL,Phoenix,Las Vegas,SKU-21964,Auto,706.23,15,242.74,returned,3,no,False,1Z3308127019,CUST-60853,South,standard
SHP-439937,2024-05-12,2024-05-15,2024-05-29,United Parcel Service,New York,Detroit,SKU-13267,Furniture,230.49,62,320.69,In Transit,14,0,False,1Z2981573196,CUST-37877,West,URGENT
SHP-780174,2023-03-24,2023-03-25,2023-03-31,United Parcel Service,Dallas,Minneapolis,SKU-91839,Electronics,85.56,37,371.66,Pending,6,yes,True,1Z9925018403,CUST-60612,Southwest,High
SHP-588934,2024-03-31,2024-04-04,2024-04-08,FedEx,Atlanta,Denver,SKU-94114,Clothing,68.68,99,649.03,Returned,4,Yes,False,1Z8474562752,CUST-55643,Northeast,Medium
SHP-352315,2024-02-05,2024-02-06,2024-02-25,fedex,Miami,Minneapolis,SKU-81764,Food,1033.46,15,236.14,DELIVERED,19,yes,False,1Z8026557093,CUST-91474,Southwest,standard
SHP-641379,2023-03-27,2023-03-31,2023-04-04,UPS,Los Angeles,Seattle,SKU-76881,Medical,465.84,53,442.71,returned,4,Y,False,1Z8564662074,CUST-50420,West,URGENT
SHP-862707,2022-08-16,2022-08-18,2022-09-03,USPS,Los Angeles,Las Vegas,SKU-99718,Clothing,26.88,91,125.55,TRANSIT,16,Y,False,1Z8763055034,CUST-18585,Southwest,standard
SHP-924771,2024-01-05,2024-01-08,2024-01-04,UPS,New York,Detroit,SKU-68514,Auto,96.72,48,588.04,returned,3,Y,False,1Z1553334886,CUST-56570,West,High
SHP-535393,2022-01-16,2022-01-20,2022-01-31,FedEx,Dallas,Las Vegas,SKU-68500,Furniture,20.68,61,538.32,D,11,Y,False,1Z7816498921,CUST-87155,Southwest,URGENT
SHP-319116,2022-08-22,2022-08-24,2022-08-27,DHL,Los Angeles,Detroit,SKU-68179,Food,101.13,65,362.17,Pending,3,yes,False,1Z3676979484,CUST-18204,Northeast,URGENT
SHP-137828,2022-01-03,2022-01-05,2022-01-20,FedEx,Houston,Seattle,SKU-93227,Furniture,591.3,85,716.33,Pending,15,Y,False,1Z7227166269,CUST-19677,West,High
SHP-898061,2023-02-21,2023-02-25,2023-03-04,UPS,New York,Austin,SKU-61589,Clothing,114.53,36,272.56,Pending,7,yes,False,1Z6327873018,CUST-31501,Southwest,standard
SHP-211839,2024-02-02,2024-02-03,2024-02-01,FedEx,Los Angeles,Denver,SKU-81744,Furniture,484.79,82,44.81,Delivered,13,Y,False,1Z1198231258,CUST-51582,West,Medium
SHP-254103,2023-05-01,2023-05-02,2023-05-16,DHL,Miami,Detroit,SKU-93953,Electronics,133.69,16,709.02,delivered,14,Y,False,1Z8734710051,CUST-28843,South,Standard
SHP-627941,2023-09-25,2023-09-28,2023-10-01,usps,Atlanta,Minneapolis,SKU-31185,Food,446.12,69,466.13,In Transit,3,Yes,False,1Z1602119051,CUST-91970,South,Low
SHP-790932,2022-10-24,2022-10-28,2022-11-08,UPS,New York,Las Vegas,SKU-35593,Clothing,329.4,40,721.41,TRANSIT,11,yes,False,1Z2264971009,CUST-87949,Midwest,standard
SHP-632491,2022-01-23,2022-01-25,2022-02-05,United Parcel Service,Miami,Seattle,SKU-73903,Clothing,141.24,44,711.55,Pending,11,0,False,1Z6746614678,CUST-78849,Northeast,standard
SHP-404180,2022-04-05,2022-04-08,2022-04-16,usps,Chicago,Boston,SKU-58040,Medical,293.09,92,642.75,In Transit,8,N,False,1Z4384540340,CUST-24505,Midwest,standard
SHP-907978,2024-01-25,2024-01-29,2024-02-07,UPS,Los Angeles,Minneapolis,SKU-86276,Auto,51.86,16,66.51,In Transit,9,Yes,0,1Z9636221196,CUST-52157,Southwest,Medium
SHP-952146,2024-06-23,2024-06-24,2024-07-07,usps,Atlanta,Seattle,SKU-43700,Auto,875.43,29,668.71,Delivered,13,Y,,1Z9352893246,CUST-51022,Southwest,Medium
SHP-512448,2024-01-09,2024-01-13,2024-01-22,DHL,Atlanta,Las Vegas,SKU-14803,Electronics,618.37,63,735.46,PENDING,9,1,False,1Z4717632816,CUST-21319,Northeast,standard
SHP-192912,2023-04-10,2023-04-11,2023-04-15,ups,Los Angeles,Denver,SKU-49001,Industrial,837.4,7,508.6,in_transit,4,N,False,1Z8292227949,CUST-25469,South,Medium
SHP-253122,2023-01-25,2023-01-28,2023-02-10,DHL,Chicago,Las Vegas,SKU-60276,Medical,690.44,66,734.49,Del.,13,yes,,1Z9185495571,CUST-13018,South,Low
SHP-505113,2022-06-03,2022-06-05,2022-06-03,United Parcel Service,Miami,Denver,SKU-22988,Clothing,170.11,60,437.46,Pending,17,yes,False,1Z7242243584,CUST-40016,Southwest,standard
SHP-207965,2023-03-05,2023-03-09,2023-03-15,DHL,New York,Denver,SKU-73457,Electronics,420.3,48,37.43,returned,6,Y,True,1Z1331856464,CUST-78592,Southwest,URGENT
SHP-629456,2022-01-25,2022-01-27,2022-02-06,United Parcel Service,Phoenix,Austin,SKU-15609,Furniture,297.39,70,328.31,Delivered,10,Yes,False,1Z8877271836,CUST-67267,Southwest,Low
SHP-673293,2022-06-26,2022-06-28,2022-07-06,UPS,Chicago,Las Vegas,SKU-25952,Electronics,388.87,60,219.63,Delivered,8,Yes,False,1Z7166342868,CUST-83733,Northeast,standard
SHP-525260,2024-04-22,2024-04-26,2024-05-06,ups,Atlanta,Minneapolis,SKU-50313,Clothing,243.13,77,67.13,TRANSIT,10,yes,False,1Z5285629719,CUST-11673,Midwest,URGENT
SHP-183556,2023-05-05,2023-05-07,2023-05-12,FedEx,Dallas,Portland,SKU-97827,Furniture,435.21,70,297.39,In Transit,5,Y,False,1Z2347938917,CUST-19028,West,Low
SHP-474084,2022-11-27,2022-12-01,2022-12-19,United Parcel Service,Phoenix,Seattle,SKU-30246,Auto,545.64,16,99.5,Delivered,18,no,False,1Z4542174413,CUST-44478,West,Medium
SHP-356259,2022-08-29,2022-09-01,2022-09-05,USPS,Dallas,Minneapolis,SKU-83783,Auto,581.4,14,439.89,delivered,4,0,False,1Z3858095368,CUST-90724,South,Medium
SHP-429230,2024-04-22,2024-04-26,2024-05-05,USPS,Miami,Boston,SKU-51088,Electronics,46.27,43,503.9,Delivered,9,0,False,1Z2929048499,CUST-53419,Northeast,Low
SHP-904690,2023-04-08,2023-04-12,2023-04-11,dhl,Houston,Detroit,SKU-33417,Medical,161.97,88,47.96,In Transit,15,0,False,1Z5073255051,CUST-97562,Midwest,High
SHP-981658,2023-11-25,2023-11-26,2023-12-10,UPS,Atlanta,Minneapolis,SKU-37204,Auto,429.54,1,395.68,Delivered,14,yes,False,1Z3689521020,CUST-77719,South,High
SHP-560836,2023-01-03,2023-01-04,2023-01-13,UPS,Phoenix,Minneapolis,SKU-78065,Food,413.55,26,568.79,In Transit,9,0,False,1Z6343104575,CUST-68069,Northeast,Medium
SHP-223665,2023-09-10,2023-09-12,2023-09-16,USPS,Dallas,Portland,SKU-32474,Medical,339.38,42,130.04,Pending,4,1,False,1Z7754685193,CUST-91671,Southwest,Low
SHP-311729,2022-07-02,2022-07-06,2022-07-12,usps,New York,Portland,SKU-31309,Electronics,414.52,41,760.39,Delivered,6,yes,False,1Z3684025688,CUST-34433,Northeast,standard
SHP-479042,2022-07-04,2022-07-05,2022-07-12,UPS,Phoenix,Minneapolis,SKU-13525,Clothing,422.93,65,747.47,PENDING,7,no,False,1Z4211547689,CUST-18463,South,Standard
SHP-964882,2022-06-08,2022-06-11,2022-06-20,UPS,Phoenix,Boston,SKU-32328,Food,15.03,34,677.89,Delivered,9,yes,False,1Z4764679750,CUST-87523,West,Standard
