ip_address,timestamp,method,endpoint,status_code,response_size_bytes,referrer,user_agent,response_time
121.220.143.172,01/Jan/2024:13:05:05 +0000,POST,%2Fprofile,401,45007,-,curl/7.88.1,2.58
169.92.37.219,01/Jan/2024:13:05:22 +0000,GET,/api/metrics,201,13946,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,49.96
186.144.49.93,01/Jan/2024:13:05:39 +0000,GET,/api/metrics,404,34101,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,7320
250.86.203.139,01/Jan/2024:13:05:57 +0000,GET,/api/search,200,24745,-,curl/7.88.1,1.4
10.144.219.196,01/Jan/2024:13:06:14 +0000,GET,/robots.txt,200,4806,-,PostmanRuntime/7.36.1,1.21
38.57.43.236,01/Jan/2024:13:06:31 +0000,GET,%2Fsettings,200,45473,https://google.com,Googlebot/2.1 (+http://www.google.com/bot.html),0.43
30.14.196.215,01/Jan/2024:13:06:48 +0000,GET,/favicon.ico,200,18173,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3.13
192.168.249.108,01/Jan/2024:13:07:06 +0000,GET,/api/orders,200,35239,-,python-requests/2.31.0,5.42
131.32.9.207,01/Jan/2024:13:07:23 +0000,GET,/favicon.ico,200,25077,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,3408
39.203.153.52,01/Jan/2024:13:07:40 +0000,GET,/api/metrics,400,575,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.1
87.74.126.6,01/Jan/2024:13:07:58 +0000,GET,/health,200,37016,https://google.com,python-requests/2.31.0,0.54
14.38.148.225,01/Jan/2024:13:08:15 +0000,POST,/favicon.ico,200,18070,-,python-requests/2.31.0,0.3
105.182.153.244,01/Jan/2024:13:08:32 +0000,GET,/api/users,404,1768,-,python-requests/2.31.0,14716
35.28.49.115,01/Jan/2024:13:08:49 +0000,PUT,/search,200,34290,https://bing.com,python-requests/2.31.0,5.26
75.176.219.228,01/Jan/2024:13:09:07 +0000,GET,/api/v2/data,301,23002,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1655
60.226.97.82,01/Jan/2024:13:09:24 +0000,GET,/logout,200,11421,-,Scrapy/2.11.0 (+http://scrapy.org),3.25
143.146.17.240,01/Jan/2024:13:09:41 +0000,GET,/static/main.css,404,27670,https://bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.4
251.191.109.1,01/Jan/2024:13:09:59 +0000,POST,/api/users,201,2877,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.03
192.168.8.76,01/Jan/2024:13:10:16 +0000,POST,/profile,301,48392,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,31.33
96.214.179.227,01/Jan/2024:13:10:33 +0000,GET,/api/v2/data,200,38614,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,838
243.55.99.14,01/Jan/2024:13:10:50 +0000,POST,%2Fdashboard,301,27105,https://google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.55
194.144.161.32,01/Jan/2024:13:11:08 +0000,DELETE,/favicon.ico,200,0,https://google.com,Googlebot/2.1 (+http://www.google.com/bot.html),40.36
190.219.2.211,01/Jan/2024:13:11:25 +0000,GET,/api/analytics,200,31624,-,Googlebot/2.1 (+http://www.google.com/bot.html),3126
::ffff:192.0.2.1,01/Jan/2024:13:11:42 +0000,GET,/api/analytics,401,13987,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.1
2001:db8::1,01/Jan/2024:13:12:00 +0000,GET,%2Fapi%20%2Fanalytics,200,3460,,PostmanRuntime/7.36.1,0.07
168.191.177.75,01/Jan/2024:13:12:17 +0000,POST,/api/users,200,1063,-,python-requests/2.31.0,749
::1,01/Jan/2024:13:12:34 +0000,GET,/api/v2/data,200,26847,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),32.02
1.48.56.7,01/Jan/2024:13:12:51 +0000,GET,/static/main.css,200,48392,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,0.8
159.174.172.162,01/Jan/2024:13:13:09 +0000,POST,%2Fsearch,200,0,-,python-requests/2.31.0,3.52
192.168.233.22,01/Jan/2024:13:13:26 +0000,GET,/dashboard,200,16636,-,Googlebot/2.1 (+http://www.google.com/bot.html),2.88
162.6.253.35,01/Jan/2024:13:13:43 +0000,GET,/api/auth/token,404,18636,-,curl/7.88.1,201.61
164.115.80.223,01/Jan/2024:13:14:00 +0000,GET,/profile,404,41083,,PostmanRuntime/7.36.1,27.95
194.17.252.64,01/Jan/2024:13:14:18 +0000,GET,/api/orders,302,44194,-,PostmanRuntime/7.36.1,2821
217.234.137.195,01/Jan/2024:13:14:35 +0000,GET,/health,200,48502,-,Googlebot/2.1 (+http://www.google.com/bot.html),82
113.80.28.182,01/Jan/2024:13:14:52 +0000,GET,/settings,200,41029,-,Googlebot/2.1 (+http://www.google.com/bot.html),4.42
234.101.54.232,01/Jan/2024:13:15:10 +0000,GET,/api/auth/token,200,0,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2225
::1,01/Jan/2024:13:15:27 +0000,GET,/api/metrics,200,47471,-,python-requests/2.31.0,5.39
203.113.167.203,01/Jan/2024:13:15:44 +0000,GET,/robots.txt,404,870,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,7.72
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:13:16:01 +0000,POST,/api/analytics,301,33386,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2073
10.209.117.74,01/Jan/2024:13:16:19 +0000,GET,/robots.txt,403,9154,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.15
24.178.212.111,01/Jan/2024:13:16:36 +0000,GET,/favicon.ico,200,25191,https://google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.19
198.182.105.186,01/Jan/2024:13:16:53 +0000,GET,/profile,201,26345,-,curl/7.88.1,0.58
122.233.112.29,01/Jan/2024:13:17:11 +0000,PUT,/api/analytics,200,37732,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,17.51
27.248.145.65,01/Jan/2024:13:17:28 +0000,GET,/api/products,200,10703,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.43
89.135.110.34,01/Jan/2024:13:17:45 +0000,GET,/,200,5984,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,5.03
171.51.118.181,01/Jan/2024:13:18:02 +0000,GET,/search,401,29960,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.61
35.231.59.150,01/Jan/2024:13:18:20 +0000,PUT,/health,200,7451,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4911
128.19.57.216,01/Jan/2024:13:18:37 +0000,PUT,/api/products,500,44381,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.0
30.133.9.74,01/Jan/2024:13:18:54 +0000,GET,/search,200,42189,-,PostmanRuntime/7.36.1,1.22
49.226.122.225,01/Jan/2024:13:19:12 +0000,GET,/api/analytics,500,40274,https://bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.83
23.160.147.235,01/Jan/2024:13:19:29 +0000,GET,/api/orders,201,17569,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.92
82.91.89.129,01/Jan/2024:13:19:46 +0000,GET,/login,200,9430,-,PostmanRuntime/7.36.1,1.09
41.244.41.37,01/Jan/2024:13:20:03 +0000,GET,/api/orders,200,25225,https://google.com,python-requests/2.31.0,287
99.32.157.65,01/Jan/2024:13:20:21 +0000,POST,/search,200,2150,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.0
::1,01/Jan/2024:13:20:38 +0000,GET,/api/auth/token,301,15896,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,60.01
99.233.53.151,01/Jan/2024:13:20:55 +0000,POST,/favicon.ico,500,33289,,Googlebot/2.1 (+http://www.google.com/bot.html),8.33
7.231.200.158,01/Jan/2024:13:21:12 +0000,POST,/robots.txt,401,29679,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,8.36
238.245.176.139,01/Jan/2024:13:21:30 +0000,POST,/,200,0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.57
201.107.141.129,01/Jan/2024:13:21:47 +0000,GET,%2Fprofile,401,48513,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,13.14
170.175.155.249,01/Jan/2024:13:22:04 +0000,GET,/favicon.ico,404,9785,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.51
::ffff:192.0.2.1,01/Jan/2024:13:22:22 +0000,GET,/api/reports,200,0,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4.86
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:13:22:39 +0000,GET,/api/products,200,39660,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,3.62
30.73.145.217,01/Jan/2024:13:22:56 +0000,POST,/profile,200,29224,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,0.92
::1,01/Jan/2024:13:23:13 +0000,DELETE,/api/users,200,26685,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,2.03
10.169.76.55,01/Jan/2024:13:23:31 +0000,GET,/api/v2/data,200,47705,-,python-requests/2.31.0,4753
254.7.198.95,01/Jan/2024:13:23:48 +0000,PUT,%2Fsettings,401,230,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,5916
88.130.84.50,01/Jan/2024:13:24:05 +0000,GET,/health,200,41136,-,curl/7.88.1,15597
192.168.189.22,01/Jan/2024:13:24:23 +0000,GET,/api/v2/data,200,39314,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1521
57.227.134.60,01/Jan/2024:13:24:40 +0000,GET,/api/products,404,10193,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,6833
4.230.139.89,01/Jan/2024:13:24:57 +0000,GET,/dashboard,200,19379,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,10534
115.233.233.147,01/Jan/2024:13:25:14 +0000,POST,/api/products,404,43974,-,PostmanRuntime/7.36.1,1.56
157.165.179.111,01/Jan/2024:13:25:32 +0000,GET,/api/metrics,200,33386,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1.66
48.33.42.67,01/Jan/2024:13:25:49 +0000,GET,%2Fprofile,400,12778,,PostmanRuntime/7.36.1,2676
fe80::1%eth0,01/Jan/2024:13:26:06 +0000,POST,/settings,200,42583,-,curl/7.88.1,28.48
23.144.234.36,01/Jan/2024:13:26:24 +0000,GET,/robots.txt,200,0,https://google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4.58
fe80::1%eth0,01/Jan/2024:13:26:41 +0000,PUT,/api/products,200,2330,https://bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1432
131.189.230.35,01/Jan/2024:13:26:58 +0000,GET,/logout,200,32548,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,8259
58.187.83.147,01/Jan/2024:13:27:15 +0000,GET,/api/search,200,419,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),4.18
217.166.186.137,01/Jan/2024:13:27:33 +0000,GET,/search,201,7422,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.42
23.104.138.80,01/Jan/2024:13:27:50 +0000,POST,/api/auth/token,200,7113,https://google.com,PostmanRuntime/7.36.1,5.26
18.40.179.230,01/Jan/2024:13:28:07 +0000,GET,/favicon.ico,200,6826,https://bing.com,curl/7.88.1,9911
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:13:28:24 +0000,POST,/static/main.css,503,36917,-,Scrapy/2.11.0 (+http://scrapy.org),1791
215.135.52.76,01/Jan/2024:13:28:42 +0000,POST,/favicon.ico,200,26455,,Googlebot/2.1 (+http://www.google.com/bot.html),0.96
49.62.123.210,01/Jan/2024:13:28:59 +0000,POST,%2Fprofile,301,44993,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.99
208.179.112.53,01/Jan/2024:13:29:16 +0000,GET,/,404,33184,-,Googlebot/2.1 (+http://www.google.com/bot.html),5.63
172.26.99.216,01/Jan/2024:13:29:34 +0000,POST,/api/products,200,41580,-,curl/7.88.1,3.76
28.136.173.211,01/Jan/2024:13:29:51 +0000,GET,%2Fapi%20%2Fproducts,200,30450,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2.91
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:13:30:08 +0000,GET,%2Fapi%20%2Forders,301,23912,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,11.28
234.154.5.110,01/Jan/2024:13:30:25 +0000,GET,/profile,200,10533,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,8.65
109.48.192.64,01/Jan/2024:13:30:43 +0000,GET,/api/products,200,37889,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3.85
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:13:31:00 +0000,POST,/robots.txt,200,0,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,5.84
142.18.116.43,01/Jan/2024:13:31:17 +0000,PUT,/api/v2/data,200,7233,https://bing.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,4.38
::1,01/Jan/2024:13:31:35 +0000,GET,%2Fapi%20%2Fusers,200,19590,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.01
230.246.246.60,01/Jan/2024:13:31:52 +0000,PUT,%2Fprofile,201,39537,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1772
14.213.46.68,01/Jan/2024:13:32:09 +0000,GET,/api/auth/token,200,10980,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,6.87
29.57.7.253,01/Jan/2024:13:32:26 +0000,POST,/health,200,19427,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.15
1.95.114.41,01/Jan/2024:13:32:44 +0000,GET,/robots.txt,201,12127,-,Googlebot/2.1 (+http://www.google.com/bot.html),3.41
2001:db8::1,01/Jan/2024:13:33:01 +0000,PATCH,/api/v2/data,200,49812,-,PostmanRuntime/7.36.1,11.24
223.248.121.195,01/Jan/2024:13:33:18 +0000,GET,/,201,3548,-,Googlebot/2.1 (+http://www.google.com/bot.html),3.07
5.47.78.6,01/Jan/2024:13:33:36 +0000,POST,%2Fapi%20%2Freports,200,49007,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,68881
::ffff:192.0.2.1,01/Jan/2024:13:33:53 +0000,GET,/static/main.css,200,6478,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.25
2001:db8::1,01/Jan/2024:13:34:10 +0000,GET,/api/search,200,726,https://bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.79
15.136.146.147,01/Jan/2024:13:34:27 +0000,GET,/api/analytics,201,15063,-,curl/7.88.1,1.74
249.235.102.181,01/Jan/2024:13:34:45 +0000,GET,/,200,10299,-,Scrapy/2.11.0 (+http://scrapy.org),1.65
136.59.213.215,01/Jan/2024:13:35:02 +0000,GET,/api/metrics,200,12915,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3.67
186.3.223.33,01/Jan/2024:13:35:19 +0000,PUT,/api/v2/data,200,960,-,Googlebot/2.1 (+http://www.google.com/bot.html),15761
88.10.24.78,01/Jan/2024:13:35:36 +0000,GET,/static/main.css,200,0,-,curl/7.88.1,1.54
101.147.72.39,01/Jan/2024:13:35:54 +0000,GET,/api/metrics,400,1982,https://google.com,Scrapy/2.11.0 (+http://scrapy.org),8.9
72.3.88.95,01/Jan/2024:13:36:11 +0000,GET,/,200,6936,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),1.74
90.250.49.227,01/Jan/2024:13:36:28 +0000,GET,/api/search,200,42508,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,16.21
232.44.223.9,01/Jan/2024:13:36:46 +0000,PUT,/api/metrics,200,11510,-,curl/7.88.1,1.21
::1,01/Jan/2024:13:37:03 +0000,GET,/favicon.ico,200,36861,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3.39
36.49.192.30,01/Jan/2024:13:37:20 +0000,GET,/api/reports,301,39189,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1374
240.20.146.181,01/Jan/2024:13:37:37 +0000,GET,/health,200,11290,-,python-requests/2.31.0,7.55
93.96.158.244,01/Jan/2024:13:37:55 +0000,GET,%2Fhealth,201,16279,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.84
108.120.226.193,01/Jan/2024:13:38:12 +0000,GET,/api/metrics,200,46203,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,6877
2001:db8::1,01/Jan/2024:13:38:29 +0000,GET,/api/users,400,27495,-,Googlebot/2.1 (+http://www.google.com/bot.html),2.31
101.105.130.145,01/Jan/2024:13:38:47 +0000,GET,/api/reports,200,16791,https://google.com,curl/7.88.1,324
9.107.44.87,01/Jan/2024:13:39:04 +0000,DELETE,%2Fdashboard,200,24274,-,PostmanRuntime/7.36.1,1.33
181.193.77.154,01/Jan/2024:13:39:21 +0000,GET,/robots.txt,201,28603,https://bing.com,python-requests/2.31.0,0.17
229.150.150.215,01/Jan/2024:13:39:38 +0000,GET,/dashboard,200,27121,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,6.94
56.118.34.109,01/Jan/2024:13:39:56 +0000,GET,/api/reports,200,42113,-,Scrapy/2.11.0 (+http://scrapy.org),5641
97.52.41.128,01/Jan/2024:13:40:13 +0000,DELETE,/settings,200,0,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,986
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:13:40:30 +0000,GET,/login,200,14212,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,139.71
63.82.179.71,01/Jan/2024:13:40:48 +0000,GET,/api/search,200,2461,-,PostmanRuntime/7.36.1,14143
184.140.238.240,01/Jan/2024:13:41:05 +0000,DELETE,/search,404,13025,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,5415
181.210.155.236,01/Jan/2024:13:41:22 +0000,POST,/api/analytics,200,33975,-,PostmanRuntime/7.36.1,8.37
96.54.248.108,01/Jan/2024:13:41:39 +0000,GET,/dashboard,401,48219,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,572
234.60.156.62,01/Jan/2024:13:41:57 +0000,GET,%2Fapi%20%2Fsearch,200,14330,-,curl/7.88.1,28055
227.42.74.104,01/Jan/2024:13:42:14 +0000,GET,/dashboard,404,7862,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,6240
2001:db8::1,01/Jan/2024:13:42:31 +0000,POST,/health,400,29337,-,python-requests/2.31.0,606
21.181.162.8,01/Jan/2024:13:42:48 +0000,POST,/api/metrics,200,2031,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.48
::ffff:192.0.2.1,01/Jan/2024:13:43:06 +0000,GET,/profile,200,7898,,PostmanRuntime/7.36.1,1706
::ffff:192.0.2.1,01/Jan/2024:13:43:23 +0000,GET,/profile,200,49319,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,810
33.172.204.215,01/Jan/2024:13:43:40 +0000,DELETE,/api/search,200,23996,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1.97
147.27.55.92,01/Jan/2024:13:43:58 +0000,GET,/api/analytics,301,29078,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,3.6
126.174.244.165,01/Jan/2024:13:44:15 +0000,PUT,/favicon.ico,200,2224,,PostmanRuntime/7.36.1,0.57
192.168.136.42,01/Jan/2024:13:44:32 +0000,GET,/api/metrics,500,46574,-,Googlebot/2.1 (+http://www.google.com/bot.html),1816
121.98.190.244,01/Jan/2024:13:44:49 +0000,POST,/api/products,200,19402,-,curl/7.88.1,1.39
142.98.147.247,01/Jan/2024:13:45:07 +0000,POST,/profile,200,0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,24338
::1,01/Jan/2024:13:45:24 +0000,POST,/favicon.ico,200,17892,-,PostmanRuntime/7.36.1,2.91
26.85.218.38,01/Jan/2024:13:45:41 +0000,GET,%2Fapi%20%2Forders,200,35833,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.71
151.81.84.224,01/Jan/2024:13:45:59 +0000,GET,/favicon.ico,200,13624,-,Googlebot/2.1 (+http://www.google.com/bot.html),3.67
47.93.205.140,01/Jan/2024:13:46:16 +0000,PUT,/api/analytics,200,37816,https://bing.com,PostmanRuntime/7.36.1,31.92
174.142.248.178,01/Jan/2024:13:46:33 +0000,POST,/,200,45965,-,PostmanRuntime/7.36.1,2.67
::1,01/Jan/2024:13:46:50 +0000,GET,/logout,200,21844,https://bing.com,curl/7.88.1,4.54
10.63.96.216,01/Jan/2024:13:47:08 +0000,GET,/api/v2/data,500,42074,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,4.6
172.29.63.237,01/Jan/2024:13:47:25 +0000,GET,/profile,401,49421,-,python-requests/2.31.0,7.86
28.101.219.12,01/Jan/2024:13:47:42 +0000,PUT,/api/reports,200,0,-,Scrapy/2.11.0 (+http://scrapy.org),1.44
77.45.21.228,01/Jan/2024:13:48:00 +0000,PUT,%2Fsearch,200,37687,-,python-requests/2.31.0,1.94
148.59.122.54,01/Jan/2024:13:48:17 +0000,GET,/api/v2/data,200,24701,https://bing.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,177
157.3.210.217,01/Jan/2024:13:48:34 +0000,GET,/api/search,404,29003,-,python-requests/2.31.0,6.7
208.184.189.33,01/Jan/2024:13:48:51 +0000,PUT,/robots.txt,404,2241,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,17.0
16.241.73.104,01/Jan/2024:13:49:09 +0000,GET,/api/search,403,9219,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.79
123.1.219.97,01/Jan/2024:13:49:26 +0000,GET,%2Fsearch,500,36923,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.97
195.158.199.169,01/Jan/2024:13:49:43 +0000,GET,/api/v2/data,404,42866,-,python-requests/2.31.0,0.11
128.37.135.223,01/Jan/2024:13:50:00 +0000,GET,/profile,200,49951,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,252
96.132.59.121,01/Jan/2024:13:50:18 +0000,GET,/login,200,2051,-,Scrapy/2.11.0 (+http://scrapy.org),26.72
2001:db8::1,01/Jan/2024:13:50:35 +0000,GET,/api/auth/token,404,49029,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,39.26
78.135.125.14,01/Jan/2024:13:50:52 +0000,POST,/health,200,27114,-,PostmanRuntime/7.36.1,5.21
18.53.54.111,01/Jan/2024:13:51:10 +0000,GET,%2Fsettings,201,6445,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,0.79
67.7.54.162,01/Jan/2024:13:51:27 +0000,GET,/api/v2/data,302,38214,-,python-requests/2.31.0,0.37
211.249.141.230,01/Jan/2024:13:51:44 +0000,POST,/dashboard,401,21848,,PostmanRuntime/7.36.1,0.24
59.142.174.34,01/Jan/2024:13:52:01 +0000,GET,/favicon.ico,302,49203,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.09
200.116.33.16,01/Jan/2024:13:52:19 +0000,GET,/api/users,201,34366,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,7866
111.228.8.251,01/Jan/2024:13:52:36 +0000,GET,/api/products,500,689,-,PostmanRuntime/7.36.1,7.72
141.76.203.43,01/Jan/2024:13:52:53 +0000,GET,/robots.txt,404,42998,-,Scrapy/2.11.0 (+http://scrapy.org),48193
192.168.16.247,01/Jan/2024:13:53:11 +0000,POST,/settings,200,27295,-,Googlebot/2.1 (+http://www.google.com/bot.html),133.97
149.97.29.205,01/Jan/2024:13:53:28 +0000,POST,%2Fapi%20%2Fproducts,200,30752,-,PostmanRuntime/7.36.1,9.93
238.180.72.213,01/Jan/2024:13:53:45 +0000,GET,/robots.txt,400,17209,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,13.4
107.87.103.87,01/Jan/2024:13:54:02 +0000,GET,%2Fapi%20%2Fproducts,200,42782,-,Scrapy/2.11.0 (+http://scrapy.org),0.05
6.25.89.197,01/Jan/2024:13:54:20 +0000,GET,/api/analytics,404,18490,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,12.13
172.17.200.23,01/Jan/2024:13:54:37 +0000,POST,/robots.txt,302,9324,-,python-requests/2.31.0,1.39
159.226.108.124,01/Jan/2024:13:54:54 +0000,PUT,/robots.txt,500,19686,https://bing.com,PostmanRuntime/7.36.1,3170
122.59.187.58,01/Jan/2024:13:55:12 +0000,GET,/api/metrics,200,0,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),0.51
225.121.150.64,01/Jan/2024:13:55:29 +0000,GET,/api/reports,200,27166,-,python-requests/2.31.0,0.18
51.94.83.190,01/Jan/2024:13:55:46 +0000,GET,/static/main.css,200,30943,-,curl/7.88.1,3.99
222.211.225.176,01/Jan/2024:13:56:03 +0000,GET,/search,200,28086,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,4.51
185.100.219.27,01/Jan/2024:13:56:21 +0000,DELETE,/profile,500,39091,-,curl/7.88.1,1.03
104.169.46.152,01/Jan/2024:13:56:38 +0000,GET,/api/orders,200,19912,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,13.77
2001:db8::1,01/Jan/2024:13:56:55 +0000,PUT,/settings,200,16653,-,Scrapy/2.11.0 (+http://scrapy.org),3.86
::ffff:192.0.2.1,01/Jan/2024:13:57:12 +0000,POST,/health,301,15754,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1352
7.176.169.56,01/Jan/2024:13:57:30 +0000,GET,/robots.txt,200,38794,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,8.72
