listing_id,address,city,zip_code,property_type,bedrooms,bathrooms,sqft,lot_size,year_built,garage,sale_price,list_price,days_on_market,hoa_monthly,school_rating,pool,sale_date
LST-80102,8097 Pine Ave.,san jose,64992,CONDO,6.0,2.5,891 sqft,,1984,0,"$814,000","$896,926",271,,,Yes,05/31/2020
LST-80434,5305 Oak Rd,Austin,27146,multifamily,4.0,1.0,2391 sqft,"106,809 sq ft",1997,,,"$495,660",-6,,7.0,Yes,2022-07-11
LST-80074,1331 Cedar Dr,san jose,15698,Multi-Family,1.0,4.5,"5,180 sq ft",2.053 acres,1973,N,876000,"$916,185",46,634.02,6.0,Yes,03/31/2022
LST-81651,5090 Oak Ave.,San José,68472,single family,1.0,2.5,1157,0.472,1961,,"$209,000","$220,368",272,,4.0,No,03/21/2020
LST-81110,8989 Pine Ave,DENVER,20786,condo,6.0,2.0,1866 SF,"92,782 sq ft",1978,No,,"$474,415",26,616.88,5.0,Yes,05/31/2022
LST-80918,6912 Pine St.,San Jose,54350,Condo,1.0,4.0,1766 SF,1.835,1972,True,"$1,006,000","$982,359",252,,3.0,0,2021-06-26
LST-81581,2888 Elm Ave.,raleigh,18830,townhouse,6.0,1.0,4396 sqft,,2010,True,$276K,"$279,539",275,123.36,2.0,0,2021-02-25
LST-81543,6263 Maple Ave,Raleigh,2610,,1.0,2.5,938 sq ft,2.228,1990,TRUE,"$379,000","$363,837",61,,5.0,1,06/05/2022
LST-81797,4689 Pine Rd,SAN JOSE,67964,,2.0,2.5,"1,597 sq ft",0.447 acres,1986,True,"$254,000","$270,505",84,136.05,10.0,Yes,12/12/2021
LST-80762,9266 Pine Ave,austin,50111,Condominium,5.0,2.5,"3,049 sq ft",,1990,False,766000,"$808,725",55,161.87,5.0,N,2021-03-20
LST-80989,6998 Main Ave,San Jose,69452,townhouse,6.0,5.0,"3,109 sq ft",0.648,1958,Yes,"$629,000","$690,551",168,508.51,5.0,0,08/21/2022
LST-80388,1235 Cedar Rd,SAN JOSE,20318,Townhouse,1.0,3.5,4293,"4,660 sq ft",1999,False,"$799,000","$892,856",113,244.35,9.0,N,
LST-80235,3099 Main Dr,san jose,9080,single family,1.0,4.0,,1.633,1971,TRUE,$735.0k,"$703,692",299,,6.0,Yes,2022-05-06
LST-80267,6506 Elm Ave,austin,33179,Multi Family,5.0,3.5,"2,970 sq ft","106,765 sq ft",1993,,"$282,000","$298,203",237,113.34,7.0,0,2021-01-05
LST-81449,1463 Pine Ln,phoenix,51898,multifamily,5.0,1.5,3734 sqft,"49,919 sq ft",2000,,1137000,"$1,135,408",182,379.21,9.0,Y,07/25/2023
LST-80117,9665 Main St,Austin,37453,TOWNHOUSE,6.0,2.5,,2.145 acres,2014,no,726000,,283,,8.0,1,2021-02-01
LST-81494,7648 Elm Dr,san jose,94456,Condo,4.0,5.0,2737 sqft,0.39,1991,False,1104000,"$1,173,418",120,46.43,2.0,0,05/04/2022
LST-80673,8797 Maple Dr,Phoenix AZ,13300,single family,2.0,2.5,4164 sqft,"30,448 sq ft",1942,,,"$343,304",108,316.88,3.0,0,2020-06-30
LST-80249,5539 Pine Blvd,denver,7044,,6.0,2.0,"1,632 sq ft",2.028,1949,,"$990,000","$994,242",-49,,10.0,No,02/21/2023
LST-81336,5837 Maple Ln,DENVER,16365,Multi-Family,6.0,2.0,4656 SF,1.529,1958,Y,,"$931,154",230,,1.0,Y,10/07/2021
LST-80094,8397 Elm St,Nashville,56653,TOWNHOUSE,3.0,2.5,4087 SF,,1969,0,"$343,000","$367,359",49,125.83,,Yes,2023-07-05
LST-80033,5108 Oak Ave,Charlotte,29931,townhouse,1.0,4.0,"2,091 sq ft",0.998,1966,yes,,"$511,647",215,562.79,6.0,1,
LST-81347,9450 Cedar St,Charlotte,46923,Condominium,5.0,4.0,2345 sqft,,1986,,,"$1,001,441",6,,5.0,Yes,2020-01-25
LST-81541,3331 Main St.,denver,8032,Single Family,1.0,3.5,"3,339 sq ft",2.432 acres,1964,no,"$405,000","$413,875",296,303.24,9.0,,2023-05-11
LST-80448,3208 Elm Blvd,AUSTIN,2358,Condo,6.0,5.0,"2,126 sq ft",2.096,1988,TRUE,$903.0k,"$1,000,507",77,407.61,7.0,Yes,07/16/2020
LST-80716,358 Oak Ln,"Nashville, TN",44877,Multi-Family,2.0,4.0,"1,724 sq ft","70,436 sq ft",1977,,"$1,109,000","$1,214,485",28,,5.0,No,2021-02-23
LST-81163,380 Oak Ln,"Nashville, TN",97072,SFH,6.0,1.5,668 sq ft,"65,557 sq ft",1943,,$1167K,"$1,220,315",186,,5.0,Y,08/03/2020
LST-81489,1154 Cedar St,charlotte,86134,SFH,6.0,2.5,4707 sqft,2.203 acres,1986,Y,,"$834,760",248,571.15,1.0,,10/19/2022
LST-80000,5746 Maple St,Denver,35900,TOWNHOUSE,6.0,2.5,4264,0.977,1968,,"$456,000","$481,139",168,592.35,1.0,Y,2020-06-02
LST-81263,529 Pine Blvd,Phoenix AZ,96138,,4.0,4.0,2263 sqft,"59,720 sq ft",1979,No,"$799,000","$874,368",258,367.58,7.0,N,2021-03-18
LST-80082,9421 Oak Blvd,nashville,61324,condo,1.0,3.5,,"59,764 sq ft",1942,,$742K,"$753,253",-1,605.56,9.0,No,2020-11-23
LST-81185,8684 Elm Dr,Phoenix AZ,24658,Town House,2.0,2.0,4841 SF,1.911 acres,1951,,"$561,000","$585,893",25,310.99,10.0,Yes,10/21/2022
LST-80676,923 Maple Ave.,Charlotte,22940,multifamily,1.0,2.0,"2,874 sq ft",,1960,no,$885K,"$980,152",16,278.94,9.0,No,2022-11-26
LST-81335,2417 Maple Dr,San José,85281,Multi Family,2.0,5.0,2387 sqft,"88,209 sq ft",2013,Yes,"$945,000","$970,289",21,,1.0,No,06/05/2023
LST-81046,9287 Cedar Ave.,DENVER,40487,Town House,4.0,4.0,"2,904 sq ft",,1951,1,,"$825,866",-40,,9.0,0,12/18/2021
LST-80770,1139 Elm Ave,Phoenix,87869,multifamily,2.0,5.0,3749,"24,524 sq ft",2013,,"$504,000","$510,072",48,273.46,3.0,0,2023-09-12
LST-81432,6126 Elm St,charlotte,31307,Single Family,2.0,3.0,2314 sqft,0.5,1989,,"$558,000",,65,594.77,10.0,Y,
LST-81178,3105 Cedar Blvd,SAN JOSE,18096,Condominium,6.0,1.0,"3,960 sq ft","59,851 sq ft",1946,TRUE,854000,"$953,125",295,452.32,10.0,N,02/02/2020
LST-81139,3527 Pine St.,SAN JOSE,8596,CONDO,6.0,4.0,2011,1.897 acres,1950,yes,"$1,010,000","$1,119,281",126,,3.0,N,01/18/2021
LST-81370,7147 Cedar St,raleigh,51734,condo,4.0,5.0,2578 sqft,,2009,TRUE,,"$257,134",134,366.1,,,02/01/2020
LST-80404,7412 Maple Rd,phoenix,79966,,6.0,5.0,4609,"35,414 sq ft",2004,True,243000,"$250,857",214,511.12,9.0,N,2020-08-08
LST-81594,6250 Main Dr,"Nashville, TN",83952,TOWNHOUSE,4.0,3.5,"1,628 sq ft","8,842 sq ft",1993,Y,$965K,"$977,367",19,,7.0,1,05/11/2020
LST-81193,1303 Oak Dr,AUSTIN,98994,TOWNHOUSE,1.0,4.5,3025,2.323,1983,0,"$890,000",,146,,,N,2022-08-21
LST-80104,6862 Pine Blvd,Charlotte NC,40312,condo,3.0,2.5,4701 SF,"65,078 sq ft",2019,FALSE,"$510,000","$541,845",101,,3.0,Yes,
LST-80688,9517 Elm Ave,Denver,65109,multifamily,3.0,4.0,4558,1.39 acres,1960,FALSE,$570K,"$627,514",276,608.3,1.0,Yes,02/12/2021
LST-81422,5467 Oak Ave,nashville,56455,Single Family,5.0,3.0,2801 sqft,0.626 acres,1998,TRUE,$899K,"$1,002,359",145,299.67,5.0,,2022-03-08
LST-80826,1097 Maple Rd,San Jose,49728,townhouse,4.0,4.5,"2,348 sq ft",2.336 acres,1953,yes,$548.0k,"$521,190",121,47.92,8.0,N,
LST-80062,7064 Maple Ave,San José,69143,TOWNHOUSE,3.0,3.5,"5,014 sq ft",,2045,False,$796K,"$843,901",-42,70.22,4.0,No,09/09/2022
LST-80852,8881 Pine Ave,Raleigh,34505,Multi-Family,6.0,1.0,"2,274 sq ft",,1975,Yes,632000,"$613,288",122,91.93,6.0,Y,04/21/2023
LST-81242,6002 Oak Rd,San José,68789,TOWNHOUSE,5.0,5.0,,,1988,,,"$671,850",156,391.01,5.0,0,
LST-80223,8939 Cedar Ave,phoenix,17605,Multi Family,1.0,2.5,3489 sqft,,1977,0,"$268,000","$291,946",26,270.63,5.0,1,2021-03-26
LST-80145,1787 Elm Blvd,charlotte,78341,Townhouse,2.0,1.0,4691 sqft,0.531 acres,2003,1,"$850,000","$860,204",201,,5.0,N,
LST-81088,8801 Main Dr,Phoenix,34009,Single-Family,3.0,2.5,1493 sqft,0.261 acres,2009,,$977K,"$975,595",114,,6.0,No,12/12/2020
LST-80373,5741 Main Ave,Raleigh,47183,Single-Family,2.0,2.5,1244 sqft,,1994,Y,840000,,232,27.98,4.0,,01/23/2021
LST-81304,427 Cedar Blvd,san jose,16181,Single Family,6.0,1.5,2949,"64,730 sq ft",1981,,$1144.0k,"$1,143,706",-18,346.0,9.0,Yes,
LST-81682,321 Maple Rd,San Jose,89218,Townhouse,3.0,4.5,"4,188 sq ft",1.937 acres,1941,,,,12,520.81,4.0,1,05/12/2023
LST-81375,471 Elm Rd,"Nashville, TN",52609,SFH,3.0,2.5,4601 sqft,,1945,3,"$245,000","$257,933",181,,5.0,1,2022-04-08
LST-81477,2190 Main Dr,san jose,15007,Townhouse,1.0,2.5,"1,310 sq ft",,1957,yes,"$795,000","$766,568",114,234.36,9.0,No,2023-10-09
LST-81169,8066 Oak Ln,Phoenix AZ,34208,,4.0,1.0,"2,923 sq ft",0.862 acres,1953,Y,$453.0k,"$493,778",236,401.85,1.0,0,2022-02-24
LST-80009,6201 Elm Ln,Raleigh,83948,Single Family,4.0,4.0,"3,157 sq ft",,2021,3,$1154K,"$1,123,568",85,102.2,6.0,Yes,2020-03-14
LST-80449,2665 Elm Dr,raleigh,29485,townhouse,1.0,3.0,4916 SF,2.201 acres,1981,No,1007000,"$1,023,769",264,,9.0,0,03/26/2021
LST-80708,1631 Oak Blvd,"Nashville, TN",29528,condo,2.0,5.0,"1,377 sq ft","15,463 sq ft",2022,1,"$799,000","$847,733",239,13.8,9.0,No,10/07/2021
LST-80255,5634 Cedar Ln,raleigh,78905,townhouse,5.0,1.0,2176 SF,1.073 acres,2004,0,"$1,145,000","$1,179,632",257,,2.0,0,07/31/2020
LST-80882,3588 Elm St,Charlotte NC,27865,Single-Family,4.0,3.0,1070 sqft,0.299,1956,Yes,$328K,"$348,122",112,542.42,1.0,Yes,01/22/2020
LST-80389,7401 Maple Rd,Nashville,37564,townhouse,5.0,1.0,1716 sqft,"19,732 sq ft",2030,Y,,"$399,941",298,290.68,5.0,N,05/26/2020
LST-80908,7957 Oak St,San José,49438,Townhouse,4.0,1.0,2673 sqft,0.636 acres,2030,True,,"$526,059",255,350.52,,1,2023-02-22
LST-80924,1005 Oak Rd,Phoenix,92814,Town House,6.0,5.0,"2,391 sq ft",0.537 acres,1975,Yes,"$903,000","$997,662",291,,2.0,No,12/21/2022
LST-81574,7169 Pine Ln,Raleigh,13134,,1.0,1.0,3105 sqft,"44,256 sq ft",2006,1,,"$626,699",213,277.1,5.0,Yes,
LST-81138,6598 Maple Ln,AUSTIN,24406,townhouse,1.0,1.0,4663,1.416 acres,2006,1,,"$1,306,756",80,276.35,8.0,N,04/03/2021
LST-80460,9197 Maple Dr,Phoenix AZ,78782,,3.0,5.0,2876 sqft,"11,935 sq ft",1982,,,,147,,5.0,1,2021-07-22
LST-81168,2740 Oak St.,Austin,55645,SFH,3.0,2.0,1787 SF,"71,961 sq ft",2023,no,,"$1,296,451",19,399.16,4.0,Y,09/01/2023
LST-80958,7315 Pine Ave.,Charlotte,18617,single family,5.0,1.5,1356 SF,1.292 acres,1957,2,"$819,000","$875,878",232,367.97,6.0,N,
LST-80501,7661 Cedar Blvd,"Nashville, TN",29541,Single Family,2.0,1.5,1946,2.09 acres,1977,,"$519,000","$554,106",210,102.26,6.0,Y,2023-09-21
LST-80739,3983 Elm Ave,AUSTIN,75431,Multi-Family,2.0,2.0,"4,483 sq ft",0.067,1940,0,,"$257,898",254,,7.0,Yes,04/25/2020
LST-81702,4400 Maple Dr,charlotte,97742,Single Family,6.0,4.5,"5,178 sq ft",1.805,1961,TRUE,383000,"$413,887",93,466.86,3.0,Y,04/19/2020
LST-80868,1053 Pine Dr,Charlotte NC,50230,Single Family,4.0,4.5,817 sqft,1.429 acres,1940,False,"$396,000","$387,417",41,,4.0,,2021-02-05
LST-80731,6942 Pine Ave,Denver,66492,Condominium,4.0,2.0,"2,153 sq ft","50,747 sq ft",1950,True,,,183,,8.0,,2021-05-30
LST-80539,7848 Oak St.,denver,84303,,2.0,3.0,"4,646 sq ft","82,459 sq ft",1940,3,$1076K,"$1,124,167",20,76.8,2.0,0,2021-10-26
LST-80697,5677 Elm St.,Denver,31173,Multi Family,5.0,2.0,1964 SF,1.255 acres,1951,TRUE,$367K,,268,105.2,10.0,N,2020-10-11
LST-81441,319 Pine Blvd,San Jose,79614,Multi Family,4.0,3.0,2672 sqft,"12,806 sq ft",1944,2,$1134K,"$1,201,540",210,,1.0,No,2022-05-10
LST-81666,5963 Cedar Blvd,nashville,90433,condo,4.0,4.5,"2,223 sq ft",1.934 acres,2007,2,"$699,000","$669,612",45,21.72,2.0,Yes,10/21/2020
LST-81031,9223 Cedar Ave.,denver,52975,Townhouse,4.0,5.0,4127 SF,,2019,TRUE,$271.0k,"$264,154",280,,5.0,No,12/28/2021
LST-80372,7205 Oak Ave.,raleigh,38668,Condo,6.0,2.0,2396,,2003,no,"$667,000","$691,429",-57,393.11,5.0,Yes,02/08/2022
LST-80667,5049 Main Ave,nashville,87201,TOWNHOUSE,3.0,1.0,1601 sqft,"37,897 sq ft",1959,Yes,,,220,523.76,10.0,N,2020-12-01
LST-81406,9739 Oak Ave,Austin,50467,Townhouse,1.0,3.5,"2,922 sq ft","83,504 sq ft",1986,FALSE,$392.0k,"$427,284",8,467.46,9.0,N,2020-10-04
LST-80357,4523 Maple St,Phoenix,64657,SFH,2.0,1.0,"4,108 sq ft","103,324 sq ft",1962,Yes,"$483,000","$529,656",70,52.6,6.0,0,10/06/2020
LST-80967,8052 Cedar Rd,Phoenix,15120,Multi Family,5.0,1.5,1236,2.214 acres,2019,,,"$438,685",191,,8.0,0,11/06/2022
LST-80783,9925 Maple Blvd,Nashville,23905,Townhouse,2.0,4.0,4902 sqft,1.035,1984,FALSE,$919.0k,"$888,450",15,165.69,5.0,Yes,07/28/2021
LST-80735,4602 Elm Ln,phoenix,57583,Townhouse,6.0,1.5,,2.271,1981,True,"$901,000","$867,825",176,25.44,9.0,Y,04/10/2023
LST-81035,3951 Cedar St.,Denver,52164,CONDO,5.0,2.0,816 sq ft,"43,647 sq ft",2018,2,$395K,"$434,060",211,195.94,8.0,No,2023-03-02
LST-80970,6614 Maple Ave,San José,63374,TOWNHOUSE,2.0,4.0,5185,"92,085 sq ft",1957,True,"$821,000","$865,014",286,463.05,5.0,0,11/21/2020
LST-81405,9281 Oak Rd,San Jose,74748,Townhouse,1.0,4.0,"4,537 sq ft",,2010,Yes,"$312,000","$333,379",291,44.18,9.0,Y,2021-05-29
LST-81368,7711 Cedar Ave.,san jose,32032,Townhouse,3.0,3.0,"5,184 sq ft",1.967,1990,,253000,"$272,955",2,447.25,,,2022-08-26
LST-81455,9574 Elm Ave.,denver,34650,single family,1.0,2.5,,,1970,No,$212.0k,"$234,168",34,638.49,2.0,1,2023-03-27
LST-81564,2776 Main Ave.,AUSTIN,57734,single family,1.0,3.5,"3,545 sq ft",1.416 acres,1973,yes,"$738,000","$818,486",93,,1.0,No,
LST-81757,6209 Oak Ave.,Phoenix AZ,77610,Condo,4.0,2.0,660 sqft,0.273,1997,0,,"$651,297",254,5.9,7.0,No,2022-02-14
LST-80885,5746 Main St,Phoenix,43578,Multi-Family,4.0,4.0,772 sq ft,,1958,No,$1116K,"$1,111,141",176,342.12,8.0,No,09/03/2020
LST-80079,8821 Cedar Ave.,charlotte,76679,Condominium,5.0,1.0,2705,0.494,1943,,1154000,"$1,181,584",228,,4.0,N,01/19/2020
LST-80814,6719 Oak Rd,Nashville,36710,,4.0,4.5,"1,205 sq ft",,1956,no,"$740,000","$780,784",43,,10.0,0,2021-08-07
LST-81182,5814 Maple Ave,Nashville,64003,Multi-Family,1.0,2.5,,0.073 acres,1984,yes,"$910,000","$1,012,448",168,43.74,4.0,,
LST-80671,8854 Elm Blvd,Nashville,75276,SFH,1.0,3.0,,"70,567 sq ft",1957,,$263.0k,"$271,747",230,,3.0,0,2022-07-03
LST-81412,7983 Oak Dr,Phoenix AZ,33606,single family,5.0,3.5,4110 sqft,"92,739 sq ft",2023,3,892000,"$993,333",192,219.53,9.0,0,2023-05-19
LST-80057,5028 Elm St,"Nashville, TN",57438,SFH,5.0,2.5,"1,830 sq ft",,1994,0,$494K,"$531,192",264,,3.0,1,12/15/2020
LST-80133,1196 Maple St,Nashville,66149,TOWNHOUSE,4.0,4.0,2774 sqft,"108,028 sq ft",1958,,"$1,059,000","$1,128,675",25,479.98,3.0,N,2022-01-25
LST-81140,5248 Oak Dr,nashville,37508,Townhouse,1.0,4.5,944 sq ft,2.203 acres,1950,No,,"$1,368,216",197,612.95,5.0,Y,02/07/2022
LST-80933,999 Elm Ave,Nashville,94875,Single Family,6.0,5.0,"4,433 sq ft",2.156 acres,1946,True,"$327,000","$325,395",57,629.02,3.0,0,06/30/2020
LST-81555,7723 Main Ave,DENVER,58350,condo,6.0,4.5,"5,154 sq ft",,1949,2,$287.0k,"$318,516",140,470.34,10.0,No,2021-02-19
LST-80823,5689 Elm St,DENVER,22291,,6.0,1.0,,,1959,2,"$207,000","$221,457",2,444.29,6.0,Yes,2023-04-12
LST-80504,9863 Cedar St,SAN JOSE,76906,single family,5.0,1.0,4248 sqft,2.354,1947,1,"$598,000","$645,184",287,240.76,5.0,Yes,2021-05-08
LST-81635,8651 Main Ave,San Jose,83075,CONDO,4.0,4.5,"2,762 sq ft","55,756 sq ft",1982,1,1192000,"$1,187,075",29,433.2,,Y,05/22/2020
LST-80347,8992 Main St.,Charlotte NC,12965,Single Family,3.0,4.5,1969 SF,,1985,0,1068000,"$1,034,244",30,642.52,,Yes,06/30/2020
LST-80386,8398 Pine Dr,nashville,39090,SFH,4.0,3.0,"1,841 sq ft",0.745 acres,1986,3,"$1,185,000","$1,126,734",31,,1.0,Yes,2022-05-20
LST-81024,6029 Pine St.,DENVER,60199,,6.0,3.5,976 sqft,"18,382 sq ft",2023,Yes,"$590,000","$595,982",3,,5.0,N,08/26/2023
LST-80894,3084 Main Ln,charlotte,76749,,4.0,5.0,1981 SF,0.672 acres,1961,N,"$317,000","$307,328",265,94.46,6.0,Y,09/13/2023
LST-80828,960 Maple St.,Raleigh,22489,TOWNHOUSE,3.0,4.5,4775 sqft,0.649,1940,,$1069.0k,"$1,123,154",185,,10.0,No,02/06/2023
LST-81739,2439 Maple Rd,Denver,91981,single family,1.0,5.0,,,1940,no,$1076K,"$1,117,285",119,6.86,9.0,,05/03/2020
LST-80475,5152 Elm St,nashville,29164,Multi Family,4.0,1.0,4271 sqft,"69,042 sq ft",1974,Y,,"$1,288,736",-6,8.89,10.0,Y,2021-06-03
LST-81640,3796 Maple St.,raleigh,40938,Town House,1.0,2.0,"3,159 sq ft","59,764 sq ft",1997,N,"$759,000","$830,521",292,474.14,,Yes,10/29/2022
LST-81283,3531 Cedar St,Raleigh,20035,CONDO,3.0,3.5,,0.734 acres,1974,,,"$970,342",192,550.44,,No,
LST-80652,7321 Main St,denver,80136,CONDO,2.0,4.0,1582 SF,,1999,FALSE,,"$578,741",241,,8.0,No,
LST-80172,4697 Oak Blvd,phoenix,74070,TOWNHOUSE,3.0,1.5,1923,1.551,2016,,,"$737,138",81,113.5,10.0,1,07/03/2022
LST-81149,7664 Elm Rd,Phoenix,59354,TOWNHOUSE,6.0,2.5,"3,510 sq ft",1.986 acres,1947,3,"$795,000","$861,426",118,247.82,7.0,1,2020-03-22
LST-80038,2959 Oak Rd,San José,28793,Multi-Family,4.0,1.5,"4,451 sq ft",,1970,2,"$486,000","$514,617",175,,5.0,,06/15/2020
LST-80713,8549 Cedar Ln,denver,61797,Multi-Family,6.0,3.0,2320 sqft,"86,335 sq ft",2004,No,$676.0k,"$682,963",239,,8.0,No,2022-03-20
LST-80090,2609 Elm Ln,san jose,13073,Condo,5.0,5.0,"4,203 sq ft",,2018,yes,"$395,000","$425,100",166,,10.0,No,2020-02-05
LST-81779,6449 Pine St.,San José,62265,Multi-Family,2.0,2.5,,,0,N,"$802,000","$798,651",188,,6.0,0,2022-10-10
LST-80875,5039 Main Rd,AUSTIN,37475,Single-Family,4.0,1.0,4874 sqft,,1965,3,"$880,000","$852,370",140,162.05,8.0,No,05/20/2020
LST-81240,124 Main Ave.,nashville,13477,multifamily,6.0,4.5,,,1993,,"$728,000","$727,107",131,,1.0,1,08/23/2023
LST-81093,3654 Elm Blvd,charlotte,36203,Single Family,2.0,3.5,1339,"24,306 sq ft",2013,,"$745,000","$713,781",273,48.11,8.0,Yes,2022-06-15
LST-81155,6830 Oak Dr,SAN JOSE,77037,Multi-Family,2.0,3.0,1644 sqft,1.53,2008,No,"$289,000","$310,973",71,82.96,4.0,Y,2021-09-03
LST-81251,9732 Pine Ln,san jose,74175,Town House,3.0,3.5,4032 sqft,"38,245 sq ft",1984,,"$345,000","$334,885",260,34.2,1.0,No,2021-04-15
LST-81798,3750 Main St,San José,65976,Multi-Family,4.0,3.0,"2,027 sq ft",1.937 acres,1993,1,717000,"$754,349",36,617.27,3.0,N,07/31/2023
LST-80499,3758 Main St,SAN JOSE,46183,,4.0,3.0,"5,066 sq ft","6,708 sq ft",2012,2,"$925,000","$973,590",188,577.03,5.0,N,10/09/2022
LST-80338,5645 Pine Ave.,DENVER,65176,SFH,1.0,5.0,3746,0.573 acres,2016,3,"$961,000",,98,,3.0,Yes,2022-04-18
LST-81188,2551 Oak St,AUSTIN,65953,Single-Family,6.0,4.5,"1,307 sq ft",1.662 acres,2009,FALSE,$1156.0k,"$1,273,001",104,230.68,4.0,No,2020-09-01
LST-80028,6164 Main Ln,denver,15546,townhouse,5.0,5.0,,"70,262 sq ft",1970,N,$327K,"$349,128",272,296.43,,0,05/09/2022
LST-81216,9007 Oak Ave.,denver,90250,SFH,5.0,2.0,"4,245 sq ft",,1999,FALSE,,"$989,680",7,115.07,6.0,1,
LST-81676,8796 Elm St,San Jose,66819,multifamily,3.0,3.0,"1,683 sq ft",1.594 acres,1999,0,"$1,129,000","$1,151,227",157,598.05,1.0,0,2021-10-24
LST-80945,4665 Main Rd,denver,82377,Multi Family,2.0,1.0,3457 sqft,0.596,1987,,295000,,221,368.55,10.0,N,02/03/2022
LST-80169,8613 Main Dr,austin,16037,CONDO,4.0,2.0,3504 sqft,0.325,1941,Y,227000,"$235,928",56,520.34,5.0,0,2021-11-11
LST-81290,9702 Elm Ave.,San Jose,50396,Single Family,6.0,1.0,3461,0.432 acres,1957,N,$919K,"$890,699",231,469.83,6.0,Yes,2020-04-13
LST-81197,5078 Cedar Blvd,AUSTIN,49368,Single-Family,3.0,1.5,1569,"30,056 sq ft",2017,2,"$876,000","$966,904",211,,1.0,Y,2023-04-23
LST-80912,3839 Main St,Nashville,47147,Single Family,6.0,1.5,4217 sqft,"106,112 sq ft",1991,,$334K,"$324,979",195,398.21,7.0,Yes,2020-02-17
LST-80491,4611 Pine Dr,SAN JOSE,68652,Townhouse,2.0,3.5,"2,901 sq ft",2.283 acres,1988,,531000,"$593,605",176,604.99,6.0,,2022-09-03
LST-80953,2893 Oak Ave,raleigh,72388,Multi Family,4.0,3.0,2543,,1989,TRUE,$799K,"$829,609",279,47.4,6.0,No,01/23/2020
LST-81097,1668 Maple Rd,San José,34704,Single Family,1.0,2.0,1554 SF,0.363 acres,2007,0,$494K,"$492,352",63,,10.0,,12/11/2021
LST-81032,4816 Cedar Dr,phoenix,5809,multifamily,3.0,5.0,788 SF,"33,889 sq ft",2021,N,"$1,230,000","$1,270,550",216,,8.0,No,
LST-80587,6098 Cedar St.,Charlotte,88995,condo,6.0,2.0,2452 sqft,,2001,3,,"$791,193",140,383.59,3.0,N,11/12/2022
LST-80750,3942 Oak Dr,raleigh,80677,townhouse,6.0,1.5,"2,107 sq ft",0.916 acres,1941,3,"$995,000","$995,657",133,,3.0,0,10/12/2020
LST-80657,5432 Cedar St.,Denver,26909,Multi Family,5.0,4.0,3388 SF,"96,964 sq ft",2005,True,,"$898,257",123,438.14,5.0,0,2020-01-20
LST-80234,1255 Oak St.,San Jose,78188,,1.0,3.5,"4,081 sq ft",,2030,No,"$320,000","$338,486",55,50.95,7.0,Y,2020-11-02
LST-80732,4400 Elm St.,san jose,25752,TOWNHOUSE,1.0,1.5,"4,431 sq ft",,1999,N,$842.0k,"$918,560",23,508.31,7.0,No,
LST-81506,9753 Maple Dr,Denver,74850,Condominium,2.0,2.0,"4,329 sq ft",1.764,1986,Yes,"$647,000","$666,984",169,,8.0,Y,03/22/2020
LST-81156,8316 Oak Ave.,phoenix,64423,Single Family,1.0,1.5,782 sq ft,1.852,1940,,"$1,166,000","$1,252,897",103,649.72,4.0,Yes,2020-12-24
LST-81353,3388 Elm St.,"Nashville, TN",89126,,5.0,1.5,"3,421 sq ft",1.938,1952,Y,"$1,240,000","$1,302,488",156,539.65,4.0,,2022-12-12
LST-81502,772 Pine Ln,Phoenix,32261,Single-Family,1.0,1.5,3679,0.74 acres,2045,True,,"$646,121",114,339.07,3.0,Yes,2021-07-13
LST-80934,4149 Maple Dr,DENVER,64062,single family,3.0,2.0,,0.701,1998,False,$991K,"$1,037,528",150,246.92,1.0,1,2023-09-07
LST-81209,9971 Pine Ave.,SAN JOSE,34205,,1.0,5.0,1432 sqft,0.757 acres,1946,,$1226K,"$1,227,480",76,,1.0,Yes,2022-06-25
LST-81065,7732 Oak Ave.,phoenix,50399,Condominium,6.0,1.0,,0.851 acres,2030,No,$715K,"$710,258",12,279.79,2.0,1,2023-10-04
LST-80108,5202 Elm Dr,DENVER,11797,Condominium,5.0,2.5,"1,028 sq ft","88,034 sq ft",2012,N,"$609,000","$669,212",277,,,Yes,01/05/2020
LST-81421,8080 Pine Dr,Charlotte,36195,single family,1.0,2.5,2121,,1947,N,"$1,021,000","$972,704",235,114.27,3.0,,01/20/2020
LST-80568,738 Main Dr,Charlotte NC,55940,Multi Family,5.0,3.0,2204 SF,2.381 acres,1971,False,,"$764,967",103,312.53,6.0,No,2020-07-23
LST-81167,1797 Main Blvd,Phoenix,67301,Single-Family,5.0,3.5,1573 SF,,2004,Y,$772K,"$831,110",148,,5.0,,2020-08-15
LST-81174,5251 Oak Rd,AUSTIN,48573,Single Family,4.0,1.5,"1,896 sq ft",1.992,1972,3,"$1,174,000","$1,132,788",238,2.4,4.0,N,2022-09-12
LST-80890,2113 Cedar Ave,Denver,19053,single family,6.0,4.0,1907 sqft,,1984,yes,"$1,051,000","$1,091,054",-36,,4.0,Yes,04/25/2020
LST-80947,5239 Main Dr,Raleigh,11636,SFH,6.0,1.0,,"73,921 sq ft",1953,1,"$845,000","$909,034",-10,153.65,,Y,2020-04-23
LST-81048,644 Pine Rd,Raleigh,99173,Multi-Family,3.0,1.0,"3,330 sq ft","69,565 sq ft",1962,,"$199,000","$208,536",222,,5.0,Y,04/21/2020
LST-81681,5677 Oak St,Charlotte,26143,Town House,3.0,1.5,"3,731 sq ft",0.355,1993,,$263K,"$269,377",258,,4.0,1,
