account_id,company_name,industry,plan,signup_date,churn_date,churned,mrr_usd,seats,monthly_active_users,usage_events,support_tickets_90d,nps_score,account_age_days,contract_type,region
ACC-10961,Company_961,,FREE,03/01/2022,,0,$26.48,65,26.0,,10.0,-5.0,823,Monthly,EMEA
ACC-10853,Company_853,Health,Starter Plan,06/05/2021,,0,$4820,226,80.0,35.0K,18.0,9.0,1122,Annual,
ACC-10625,Company_625,healthcare,Enterprise,04/07/2022,,0,491.94,392,216.0,3960,20.0,15.0,786,MONTHLY,Latin America
ACC-10685,Company_685,EdTech,Free Trial,27/03/2021,,0,$5042,59,24.0,39218,6.0,8.0,1162,Yearly,emea
ACC-10569,Company_569,Health,start,15/09/2021,,0,,12,10.0,38.3K,20.0,6.0,990,Monthly,EU
ACC-11554,Company_1554,fintech,Starter,07/01/2020,,0,"$5,468.67",225,243.0,"19,625 events",14.0,5.0,1607,Annual,Asia Pacific
ACC-10017,Company_17,SaaS,Starter Plan,2020-10-10,,0,5293.01,324,348.0,"49,875 events",21.0,1.0,1330,month-to-month,North America
ACC-10127,Company_127,Retail,ENT,01/28/2022,,0,$4526,200,155.0,"36,479 events",4.0,0.0,855,Monthly,EMEA
ACC-10468,Company_468,finance,FREE,07/14/2021,,churned,$213,186,85.0,,17.0,4.0,1053,MONTHLY,emea
ACC-10927,Company_927,healthcare,professional,08/02/2020,,0,"$4,527.92",418,253.0,49.2K,23.0,0.0,1575,Yearly,
ACC-10980,Company_980,Education,ENT,10/22/2022,,0,,33,16.0,12.9K,1.0,2.0,588,MONTHLY,latam
ACC-10319,Company_319,tech,Pro,12/09/2022,,0,5017.8,439,303.0,"4,931 events",0.621427711840475,4.0,540,,EU
ACC-10190,Company_190,Healthcare,enterprise,11/05/2021,,0,$4605,68,42.0,"35,153 events",0.018671502415332754,8.0,1117,MONTHLY,emea
ACC-11139,Company_1139,Technology,Enterprise,2020-03-19,,0,$202.60,20,13.0,19.4K,17.0,9.0,1535,monthly,US
ACC-10992,Company_992,education,enterprise,01/05/2020,,0,$97.18,187,81.0,"37,376 events",23.0,10.0,1609,MONTHLY,emea
ACC-11595,Company_1595,TECH,enterprise,22/07/2022,,0,$4534,100,102.0,"20,253 events",24.0,1.0,680,monthly,Latin America
ACC-11358,Company_1358,tech,Starter Plan,2022-06-05,2024-04-18,1,$26.38,323,353.0,"20,024 events",16.0,3.0,727,annual,LATAM
ACC-10606,Company_606,saas,Professional,2022-10-01,2023-05-01,1,$26.18,406,315.0,3947,22.0,1.0,609,MONTHLY,Asia Pacific
ACC-10180,Company_180,healthcare,Professional,01/16/2021,,FALSE,$27.95,390,183.0,"1,167 events",5.0,8.0,1232,2-Year,
ACC-10301,Company_301,saas,Free Trial,21/09/2020,,0,$31.52,238,191.0,6688,23.0,1.0,1349,2-Year,emea
ACC-10496,Company_496,saas,pro,09/19/2020,2021-08-02,1,"$4,738.32",372,225.0,47.4K,16.0,2.0,1351,yearly,EMEA
ACC-11404,Company_1404,Health,professional,2022-03-27,,0,$30.55,368,141.0,"22,331 events",13.0,7.0,797,Multi-Year,
ACC-11456,Company_1456,Health,ENT,05/04/2020,,0,29.44,82,44.0,38533,19.0,1.0,1518,2-Year,Latin America
ACC-11343,Company_1343,E-Commerce,ENTERPRISE,17/02/2023,2024-08-20,1,$4785,447,354.0,,21.0,7.0,470,annual,latam
ACC-10517,,saas,ENTERPRISE,2022-01-27,,0,$184.75,354,187.0,648 events,0.8296265928154523,8.0,856,Monthly,APAC
ACC-11069,Company_1069,Education,pro,2021-10-21,,0,$108,314,311.0,,17.0,1.0,954,ANNUAL,Americas
ACC-10476,Company_476,Tech,Starter,17/12/2021,,0,$1.94K,143,100.0,21719,23.0,2.0,897,,latam
ACC-10157,Company_157,ecommerce,Ent,08/26/2020,,0,$501,267,105.0,"41,171 events",14.0,7.0,1375,,latam
ACC-11243,Company_1243,FinTech,PRO,05/31/2022,,0,$28.66,126,89.0,"14,037 events",0.5781705111309519,,732,annual,NA
ACC-11195,Company_1195,Software,freemium,2023-03-26,,0,$30,38,27.0,13904,20.0,15.0,433,monthly,apac
ACC-10016,,Tech,PRO,2021-10-03,,0,209.49,327,321.0,0.5K,15.0,9.0,972,month-to-month,NA
ACC-11072,Company_1072,retail,start,12/16/2022,,0,$988.81,187,,45233,2.0,6.0,533,multi-year,LATAM
ACC-10916,Company_916,healthcare,pro,09/15/2021,,0,"$2,124.58",397,147.0,,14.0,10.0,990,Yearly,North America
ACC-10546,Company_546,education,professional,06/05/2022,,0,493.66,240,209.0,44244,0.5817711621521456,,727,Yearly,emea
ACC-10658,Company_658,education,Pro,29/09/2022,2023-01-27,1,$218.16,412,,"29,543 events",9.0,8.0,611,MONTHLY,Latin America
ACC-11331,Company_1331,fintech,ENT,30/03/2021,2022-05-04,1,"$4,676.17",481,419.0,34.2K,5.0,4.0,1159,ANNUAL,Asia Pacific
ACC-11019,Company_1019,Tech,PRO,20/04/2020,,0,,187,145.0,,16.0,3.0,1503,ANNUAL,EMEA
ACC-11364,Company_1364,Health,Starter Plan,10/08/2020,,0,$492.07,11,8.0,,22.0,8.0,1332,Monthly,Europe
ACC-10959,Company_959,,STARTER,2020-08-21,,churned,26.98,415,313.0,23505,22.0,7.0,1380,Annual,Latin America
ACC-11535,Company_1535,Education,Starter,2021-08-20,,0,4985.56,426,448.0,,24.0,6.0,1016,monthly,Asia Pacific
ACC-10283,Company_283,Finance,Professional,01/04/2022,2023-01-18,1,,302,,,24.0,0.0,792,,APAC
ACC-10797,Company_797,Health,freemium,14/08/2020,,0,,341,320.0,,18.0,10.0,1387,Multi-Year,EU
ACC-11368,Company_1368,,enterprise,2020-09-17,2021-02-18,1,$1022,221,126.0,"13,552 events",0.6957952974061903,6.0,1353,,EU
ACC-10225,Company_225,Technology,Professional,19/03/2022,,0,$195.58,129,55.0,"38,883 events",19.0,100.0,805,Annual,US
ACC-10026,Company_26,E-Commerce,Ent,08/12/2020,,0,$30,67,60.0,48066,3.0,2.0,1271,MONTHLY,Europe
ACC-11448,Company_1448,Retail,FREE,10/01/2020,,0,28.97,113,38.0,"30,175 events",0.0,9.0,1339,2-Year,EU
ACC-10437,Company_437,education,STARTER,01/18/2022,,0,$200.65,393,340.0,,6.0,3.0,865,Multi-Year,Europe
ACC-11589,Company_1589,Health,starter,05/20/2020,,0,$490.28,449,236.0,43395,21.0,0.0,1473,ANNUAL,Europe
ACC-10229,Company_229,Retail,professional,2022-08-04,,0,$49.96,234,253.0,"49,643 events",14.0,10.0,667,Yearly,Europe
ACC-10037,Company_37,retail,Starter,17/02/2021,,0,91.2,347,225.0,14102,18.0,2.0,1200,Annual,US
ACC-10749,Company_749,Health,Prof,26/11/2022,,0,46.95,320,143.0,,6.0,0.0,553,month-to-month,Americas
ACC-11045,Company_1045,Healthcare,Prof,2021-09-07,2023-08-21,1,$513.27,368,,41.6K,23.0,,998,Yearly,Latin America
ACC-10469,Company_469,Retail,starter,11/11/2020,,0,$26.82,47,51.0,"20,173 events",9.0,7.0,1298,ANNUAL,Asia Pacific
ACC-11389,Company_1389,Healthcare,Starter Plan,03/18/2021,,0,"$2,081.33",168,110.0,"42,643 events",0.3135961214555526,-5.0,1171,Monthly,US
ACC-10860,Company_860,tech,Prof,2022-05-27,2023-06-19,1,,120,119.0,"32,017 events",13.0,7.0,736,Yearly,LATAM
ACC-10687,Company_687,Retail,starter,2020-10-09,,0,1029.37,498,428.0,45.6K,23.0,3.0,1331,yearly,Americas
ACC-11503,Company_1503,fintech,Pro,07/15/2022,,0,$928.01,466,203.0,,5.0,,687,Yearly,APAC
ACC-10639,Company_639,edtech,PRO,2022-10-23,,0,$44.88,382,301.0,"8,588 events",6.0,15.0,587,multi-year,emea
ACC-11407,Company_1407,finance,enterprise,20/02/2023,,0,"$1,030.05",151,55.0,15334,5.0,1.0,467,annual,Americas
ACC-11218,Company_1218,Health,free,12/26/2020,,0,,288,123.0,"1,116 events",0.8657334173364214,10.0,1253,Monthly,North America
ACC-11158,Company_1158,Healthcare,Pro,2021-12-01,,0,$208.57,300,165.0,,4.0,,913,Multi-Year,
ACC-11357,Company_1357,healthcare,FREE,06/14/2022,2023-08-23,1,$212.59,292,310.0,26.7K,21.0,4.0,718,,Europe
ACC-11300,Company_1300,finance,ENT,11/25/2022,,0,$26.97,246,240.0,4686,8.0,2.0,554,ANNUAL,
ACC-11487,Company_1487,SaaS,Ent,03/18/2022,,0,31.1,66,24.0,49075,15.0,2.0,806,Multi-Year,Europe
ACC-10800,Company_800,EdTech,starter,22/02/2020,2022-01-23,1,$93.31,374,402.0,"39,240 events",0.5514601312900218,15.0,1561,annual,emea
ACC-10160,Company_160,edtech,PRO,01/23/2023,2024-11-07,1,$49.87,119,,"39,486 events",22.0,8.0,495,yearly,
ACC-10956,Company_956,TECH,Prof,2022-04-02,,churned,529.14,274,114.0,,6.0,2.0,791,Annual,Asia Pacific
ACC-11186,Company_1186,tech,,2020-04-04,,0,$1033,392,322.0,"17,520 events",1.0,10.0,1519,Annual,EMEA
ACC-10821,Company_821,E-Commerce,,28/09/2022,,0,30.3,296,265.0,496,14.0,,612,monthly,
ACC-11380,Company_1380,Technology,free,28/06/2020,,0,$519.19,413,156.0,1596,2.0,6.0,1434,yearly,North America
ACC-10877,Company_877,Education,Starter Plan,03/02/2021,,0,$31,233,211.0,,5.0,5.0,1214,Multi-Year,Asia Pacific
ACC-10913,Company_913,saas,free,13/12/2020,,0,$48.76,396,284.0,43344,4.0,7.0,1266,multi-year,EU
ACC-10152,Company_152,Finance,Starter Plan,2020-12-04,2022-04-02,1,$50.91,277,160.0,"18,833 events",9.0,7.0,1275,annual,Asia Pacific
ACC-11498,Company_1498,,,09/24/2020,,0,2198.02,81,72.0,"3,645 events",11.0,5.0,1346,monthly,NA
ACC-10509,Company_509,tech,Prof,17/04/2021,2022-07-11,1,$53,41,15.0,,18.0,7.0,1141,,apac
ACC-11135,Company_1135,retail,starter,12/22/2022,,0,$965,383,276.0,"21,976 events",4.0,2.0,527,ANNUAL,EU
ACC-11250,Company_1250,Retail,Professional,2023-02-19,,0,"$4,759.87",467,195.0,22748,16.0,,468,month-to-month,Latin America
ACC-11365,Company_1365,saas,free,08/05/2022,,0,$503.74,469,272.0,29.8K,1.0,100.0,666,Monthly,apac
ACC-10103,,edtech,Enterprise,2022-02-01,2022-10-01,1,$981.02,258,120.0,,16.0,8.0,851,month-to-month,EU
ACC-10586,,ecommerce,FREE,10/02/2020,2021-11-30,1,$105.62,297,323.0,5.0K,22.0,,1338,Multi-Year,North America
ACC-11446,Company_1446,Finance,start,01/27/2020,,0,,332,117.0,"19,502 events",16.0,1.0,1587,Monthly,latam
ACC-11143,Company_1143,SaaS,Free,04/01/2021,,0,$492.93,190,143.0,,5.0,,1157,multi-year,Europe
ACC-10053,Company_53,Education,professional,09/26/2021,,0,$104.28,35,20.0,"47,644 events",21.0,5.0,979,monthly,Latin America
ACC-10151,Company_151,education,STARTER,2022-10-27,,Yes,$1091,108,84.0,4.9K,0.16327583161304113,,583,Yearly,APAC
ACC-10403,Company_403,Finance,Free Trial,2021-11-14,2022-07-12,1,$1878,165,58.0,"3,747 events",11.0,0.0,930,Multi-Year,
ACC-11585,Company_1585,Education,professional,2021-12-03,,0,53.15,396,135.0,"38,343 events",13.0,4.0,911,Multi-Year,NA
ACC-10207,Company_207,Software,professional,2022-01-07,,0,$1024,268,140.0,"11,375 events",23.0,,876,multi-year,NA
ACC-11544,Company_1544,fintech,pro,30/11/2020,,0,$944.06,427,,20.3K,12.0,8.0,1279,yearly,apac
ACC-11122,Company_1122,Healthcare,Starter,04/10/2022,,0,$104.48,481,496.0,"28,928 events",23.0,10.0,606,MONTHLY,APAC
ACC-11433,Company_1433,retail,Free Trial,11/29/2022,,0,$48.79,35,12.0,,0.0,4.0,550,Yearly,apac
ACC-10008,Company_8,saas,,2021-02-04,,0,$461,332,123.0,"26,240 events",1.0,7.0,-10,Monthly,
ACC-11014,Company_1014,FinTech,Free,05/29/2021,,0,$53,194,133.0,1803,23.0,0.0,1099,Monthly,apac
ACC-11466,Company_1466,Technology,Starter Plan,2021-11-03,2023-07-19,1,$44.98,280,208.0,48285,15.0,9.0,941,multi-year,Latin America
ACC-11060,Company_1060,fintech,Free,08/11/2022,,0,$956.91,173,,5371,9.0,10.0,571,Multi-Year,Americas
ACC-10452,Company_452,E-Commerce,professional,05/07/2021,,0,$97.85,455,227.0,"26,056 events",6.0,6.0,1121,multi-year,EMEA
ACC-10253,Company_253,E-Commerce,ENTERPRISE,2021-06-12,,0,$931.31,387,151.0,"34,038 events",11.0,9.0,1085,,Americas
ACC-11327,,Health,Starter,10/08/2022,,0,$511.8,427,188.0,1581,0.3756099288855914,1.0,661,Multi-Year,Americas
ACC-10896,Company_896,fintech,freemium,01/03/2020,,0,$459,17,12.0,33656,21.0,2.0,1611,monthly,EU
ACC-11421,Company_1421,,freemium,2020-07-12,2021-04-03,1,$45.94,279,176.0,,0.0,4.0,1420,annual,EMEA
ACC-10880,Company_880,Finance,Starter,2020-07-25,,0,,75,71.0,28.8K,23.0,5.0,1407,yearly,North America
ACC-11539,Company_1539,finance,STARTER,03/05/2021,,0,,45,36.0,"33,095 events",3.0,2.0,1125,monthly,Americas
ACC-10623,Company_623,fintech,ENT,07/28/2022,,0,$98.45,478,231.0,,10.0,100.0,674,monthly,emea
ACC-10345,Company_345,Healthcare,freemium,2022-06-05,,,480.82,137,60.0,30.2K,0.7419251796036955,7.0,727,Yearly,North America
ACC-11399,Company_1399,Software,professional,2023-02-28,,0,$531.24,417,193.0,561 events,8.0,5.0,459,monthly,
ACC-10262,Company_262,Retail,Free,18/07/2021,,0,1093.07,172,73.0,49820,12.0,10.0,1049,Annual,latam
ACC-11321,Company_1321,Finance,Ent,2022-12-29,,0,$912,263,,,10.0,5.0,520,Multi-Year,emea
ACC-10150,Company_150,Healthcare,Professional,2023-03-15,,,$490.16,127,94.0,15615,5.0,8.0,444,ANNUAL,emea
ACC-10472,Company_472,edtech,,10/31/2020,,0,$522.53,414,,,17.0,4.0,1309,Multi-Year,NA
ACC-10640,Company_640,education,starter,16/01/2021,2022-05-13,1,46.24,42,41.0,,23.0,0.0,1232,yearly,EU
ACC-10815,Company_815,Health,FREE,07/07/2021,,0,$1851,215,82.0,41.6K,15.0,,1060,MONTHLY,North America
ACC-11536,Company_1536,Retail,ENTERPRISE,01/11/2022,,0,$91,299,188.0,40619,21.0,1.0,578,2-Year,LATAM
ACC-10550,Company_550,E-Commerce,,2020-09-19,,0,$29.4,278,96.0,,10.0,,1351,Annual,Latin America
ACC-10928,,Technology,Starter Plan,07/01/2023,,0,"$5,123.34",24,19.0,13.2K,11.0,,511,MONTHLY,LATAM
ACC-10488,Company_488,edtech,Professional,2022-08-03,2024-01-07,1,$46.29,356,183.0,34335,13.0,3.0,668,month-to-month,North America
ACC-11480,Company_1480,,Ent,2023-04-12,,0,$1.03K,248,263.0,"45,099 events",17.0,7.0,416,Monthly,US
ACC-11171,,Finance,Ent,11/08/2020,,Yes,,284,86.0,"16,881 events",13.0,9.0,1390,yearly,apac
ACC-10146,Company_146,tech,PRO,02/24/2023,2024-10-03,1,,169,,3.1K,0.6455393843128425,1.0,463,multi-year,EMEA
ACC-11572,Company_1572,Education,ENTERPRISE,03/30/2023,,0,$546,84,71.0,"10,793 events",19.0,,429,multi-year,Asia Pacific
ACC-10402,Company_402,tech,STARTER,03/07/2021,,0,$4819,365,,44.1K,5.0,,-62,MONTHLY,Asia Pacific
ACC-10954,Company_954,healthcare,Professional,2021-01-01,2021-12-25,1,$2.03K,107,109.0,"7,726 events",13.0,7.0,1247,2-Year,emea
ACC-11531,Company_1531,Healthcare,Starter,01/09/2023,,0,$198.94,31,31.0,39902,2.0,2.0,509,,EMEA
ACC-10659,Company_659,Health,ENTERPRISE,01/14/2022,2023-02-24,1,$544.32,278,159.0,14406,19.0,3.0,869,monthly,apac
ACC-11372,Company_1372,Education,Professional,08/31/2022,,0,"$2,190.32",406,422.0,35847,6.0,9.0,640,annual,Americas
ACC-10463,Company_463,Education,enterprise,05/04/2021,2022-03-02,1,"$1,085.81",430,386.0,"46,901 events",0.0,0.0,1153,Monthly,latam
ACC-11349,Company_1349,Health,professional,2023-01-08,,0,$47.27,187,66.0,"6,721 events",14.0,7.0,510,Monthly,Europe
ACC-10186,Company_186,E-Commerce,Starter Plan,01/04/2020,2020-05-19,1,48.25,383,154.0,"17,921 events",3.0,3.0,1522,multi-year,EU
ACC-11147,Company_1147,retail,PRO,2021-01-01,,0,45.5,97,105.0,21057,14.0,3.0,1247,Yearly,US
ACC-11224,Company_1224,education,Starter Plan,12/20/2021,2022-05-23,1,$515,424,364.0,,23.0,,894,ANNUAL,apac
ACC-10608,Company_608,TECH,ENT,2022-02-21,,0,$492.51,212,187.0,,23.0,8.0,831,annual,latam
ACC-10143,Company_143,saas,Professional,18/05/2021,,0,"$1,097.85",44,25.0,,17.0,,1110,multi-year,EU
ACC-10751,Company_751,tech,start,02/07/2021,,0,$26.46,341,253.0,"15,283 events",22.0,8.0,1065,Multi-Year,LATAM
ACC-10981,,Software,ENT,07/05/2022,2022-11-26,1,$961.03,430,192.0,"10,861 events",18.0,15.0,697,Multi-Year,latam
ACC-10197,Company_197,FinTech,Free Trial,11/01/2022,,0,31.49,120,94.0,29.6K,4.0,10.0,872,month-to-month,Latin America
ACC-10883,Company_883,fintech,Ent,10/01/2023,,0,$51.50,78,54.0,20.5K,9.0,-5.0,508,annual,LATAM
ACC-10279,Company_279,Education,pro,2023-03-24,,0,$5.18K,467,410.0,48.6K,16.0,7.0,435,Annual,US
ACC-10293,Company_293,TECH,ENTERPRISE,08/01/2022,,0,$48.6,225,147.0,33677,21.0,10.0,670,MONTHLY,APAC
ACC-11488,Company_1488,saas,pro,10/31/2020,2021-06-01,1,525.55,172,117.0,"1,468 events",4.0,6.0,1309,month-to-month,latam
ACC-10400,Company_400,,Enterprise,01/09/2022,2023-12-12,1,,240,118.0,22064,21.0,15.0,639,MONTHLY,apac
ACC-10122,,E-Commerce,Ent,2020-05-27,2022-04-27,1,$48.99,121,39.0,3007,5.0,9.0,-191,yearly,Latin America
ACC-11207,Company_1207,SaaS,Free,01/28/2023,,0,4831.86,71,76.0,"37,480 events",16.0,0.0,490,Annual,emea
ACC-10202,Company_202,Finance,Starter Plan,2020-05-18,,0,$4.91K,80,47.0,,2.0,0.0,1475,month-to-month,Asia Pacific
ACC-10835,Company_835,ecommerce,Prof,07/10/2020,,0,$199,136,63.0,,0.0,1.0,1333,ANNUAL,APAC
ACC-10246,Company_246,ecommerce,starter,2022-07-28,,0,$1948,403,436.0,"21,690 events",14.0,,-16,yearly,
ACC-11549,Company_1549,healthcare,PRO,2020-04-11,2021-12-08,1,"$2,123.57",497,,,6.0,7.0,1512,annual,Europe
ACC-11534,Company_1534,Finance,FREE,11/28/2022,,0,$97.12,217,100.0,"42,456 events",17.0,1.0,551,month-to-month,EMEA
ACC-11153,Company_1153,Health,Professional,12/19/2022,2023-04-23,1,"$1,925.24",126,102.0,"45,786 events",5.0,5.0,530,multi-year,apac
ACC-10384,Company_384,EdTech,Ent,05/08/2022,,0,30.12,435,,"37,900 events",18.0,15.0,755,annual,Asia Pacific
ACC-11438,Company_1438,retail,Free Trial,20/04/2022,,0,31.12,436,441.0,17960,3.0,7.0,773,2-Year,Latin America
ACC-10854,,fintech,Enterprise,2020-04-18,,0,,319,247.0,39.6K,20.0,2.0,1505,yearly,Americas
ACC-10219,Company_219,finance,,2021-05-05,2022-10-16,1,4972.73,485,493.0,"9,492 events",13.0,3.0,1123,Annual,Americas
ACC-10641,Company_641,ecommerce,Starter,06/08/2021,,0,$48.42,277,208.0,36677,23.0,7.0,1030,,APAC
ACC-10001,Company_1,Software,Enterprise,11/19/2022,,0,27.87,472,420.0,"6,733 events",9.0,,560,annual,North America
ACC-10112,Company_112,E-Commerce,ENTERPRISE,08/06/2022,2023-01-08,1,480.28,228,155.0,,12.0,0.0,665,month-to-month,North America
ACC-10698,Company_698,Education,Starter Plan,2022-10-23,,0,$27.40,45,45.0,,12.0,2.0,587,,EU
ACC-11559,Company_1559,Retail,start,2020-01-04,,0,$105,438,266.0,39.9K,16.0,5.0,1610,2-Year,APAC
ACC-10951,Company_951,Healthcare,Professional,11/01/2021,,0,$194,310,211.0,"29,048 events",9.0,9.0,943,,Europe
ACC-11432,Company_1432,retail,ENTERPRISE,23/10/2020,,0,$44.22,31,16.0,46838,0.18384746208585337,8.0,1317,multi-year,Latin America
ACC-11410,Company_1410,Finance,STARTER,07/05/2021,,0,30.45,414,441.0,"49,725 events",5.0,2.0,1121,Annual,Europe
ACC-11409,Company_1409,TECH,enterprise,02/27/2023,,FALSE,$31,350,156.0,29180,0.4702804388631699,4.0,460,2-Year,Americas
ACC-11291,Company_1291,E-Commerce,freemium,2021-01-29,2022-12-24,1,515.37,168,75.0,3.9K,9.0,,1219,Multi-Year,EU
ACC-11477,Company_1477,E-Commerce,STARTER,06/22/2022,,0,"$4,920.01",134,127.0,"14,924 events",12.0,9.0,710,multi-year,apac
ACC-10441,Company_441,Software,start,2020-08-24,,0,$449.25,327,192.0,20480,21.0,0.0,1377,Multi-Year,LATAM
ACC-11136,Company_1136,Tech,Pro,2022-10-26,2024-06-14,1,,36,35.0,"23,566 events",21.0,10.0,584,,
ACC-11256,Company_1256,edtech,Enterprise,05/15/2022,2022-10-30,1,$548.24,127,95.0,24593,9.0,,748,Multi-Year,Americas
ACC-11397,Company_1397,TECH,Professional,03/02/2022,,0,$211.82,317,171.0,8.5K,16.0,8.0,822,ANNUAL,Asia Pacific
ACC-10663,Company_663,Tech,Free Trial,03/13/2021,2021-05-19,1,$29.00,399,421.0,"34,969 events",8.0,3.0,1176,Multi-Year,apac
ACC-11497,Company_1497,retail,Starter,06/08/2020,2022-02-26,1,$461,341,370.0,"38,400 events",13.0,7.0,1395,annual,emea
ACC-11257,Company_1257,saas,Enterprise,2022-11-28,,0,"$4,655.53",78,56.0,"7,004 events",17.0,6.0,551,Multi-Year,emea
ACC-11564,Company_1564,fintech,Prof,12/12/2022,2023-01-28,1,$527.25,266,244.0,,12.0,0.0,537,annual,EU
ACC-10317,Company_317,SaaS,enterprise,15/08/2021,,0,214.43,26,11.0,"10,309 events",0.030957381908468817,7.0,1021,multi-year,Europe
ACC-10648,Company_648,Health,Professional,16/03/2021,2021-09-15,1,,71,55.0,49529,20.0,6.0,1173,Multi-Year,apac
ACC-11434,Company_1434,Health,enterprise,09/04/2021,,0,$48,370,352.0,28368,11.0,,1001,multi-year,latam
ACC-10709,Company_709,tech,PRO,19/10/2020,,No,$479.06,235,191.0,"35,488 events",17.0,5.0,1321,2-Year,North America
ACC-11382,Company_1382,FinTech,enterprise,2022-03-02,,0,$218.86,425,148.0,"35,547 events",7.0,9.0,822,Annual,
ACC-11282,Company_1282,retail,ENTERPRISE,07/10/2021,,0,$1098,284,122.0,35513,0.00625413986421901,-5.0,1057,annual,Latin America
ACC-10972,,saas,starter,16/02/2021,,0,"$1,986.34",297,210.0,,19.0,1.0,1201,,Europe
ACC-10627,Company_627,,starter,03/12/2020,,0,"$1,948.88",307,253.0,,22.0,3.0,1542,Multi-Year,Latin America
ACC-10632,Company_632,TECH,pro,28/09/2021,,0,$27.96,428,240.0,"21,796 events",9.0,4.0,977,Multi-Year,emea
ACC-11306,Company_1306,Tech,professional,2023-01-04,2023-10-05,1,"$5,125.46",312,191.0,"19,978 events",21.0,2.0,514,yearly,Europe
ACC-11400,Company_1400,Technology,Enterprise,2022-10-17,,0,992.62,304,314.0,30001,15.0,7.0,593,Multi-Year,EU
ACC-11408,Company_1408,,enterprise,10/02/2022,2024-05-23,1,,142,77.0,42.5K,15.0,4.0,608,Yearly,North America
ACC-11248,Company_1248,TECH,starter,2022-01-01,,0,$489.36,259,166.0,"14,032 events",14.0,0.0,882,MONTHLY,emea
ACC-11593,Company_1593,saas,start,01/04/2022,2023-11-13,1,$50.88,488,308.0,47.3K,6.0,8.0,792,Yearly,LATAM
ACC-11254,Company_1254,saas,PRO,09/16/2021,,0,$969.98,311,260.0,49077,19.0,7.0,989,month-to-month,Europe
ACC-11371,Company_1371,,PRO,19/01/2023,,0,"$1,019.22",133,110.0,"40,086 events",11.0,4.0,499,month-to-month,LATAM
ACC-11354,Company_1354,Finance,free,07/01/2020,,0,,261,,"35,614 events",0.8767965302028723,4.0,1431,Multi-Year,emea
ACC-11569,Company_1569,retail,Starter,2022-05-10,2024-01-17,1,$53,449,226.0,"2,488 events",0.3041530775364609,,753,yearly,LATAM
ACC-10145,Company_145,Finance,ENTERPRISE,2023-02-12,2024-12-19,1,$5063,380,412.0,,0.3122517569599996,3.0,475,month-to-month,emea
ACC-10795,,,pro,2022-06-05,,0,217.73,36,25.0,"12,557 events",9.0,10.0,727,2-Year,apac
ACC-10645,Company_645,ecommerce,Ent,06/25/2021,,0,$189.60,425,286.0,"39,158 events",13.0,0.0,1072,,Asia Pacific
ACC-11012,Company_1012,,Professional,2020-03-14,2020-04-19,1,"$5,285.68",361,123.0,33.1K,8.0,6.0,1540,month-to-month,LATAM
ACC-10556,Company_556,education,Free Trial,31/01/2020,,0,,97,44.0,20.3K,16.0,5.0,-187,multi-year,apac
ACC-10681,Company_681,TECH,freemium,2022-10-14,2023-08-23,1,$500,375,267.0,,23.0,1.0,596,ANNUAL,Latin America
ACC-10577,Company_577,TECH,freemium,2021-11-13,,0,$189,63,50.0,"7,799 events",8.0,3.0,931,Monthly,Asia Pacific
ACC-11109,Company_1109,TECH,starter,2021-07-28,,0,$97.23,482,387.0,39483,24.0,1.0,1039,yearly,North America
ACC-11266,Company_1266,Software,Free Trial,26/01/2023,,0,2077.25,406,417.0,,9.0,2.0,492,monthly,LATAM
ACC-11183,,EdTech,,09/25/2022,,0,$28.60,18,6.0,4645,22.0,9.0,615,month-to-month,emea
ACC-10524,,healthcare,Free Trial,12/03/2021,,0,$497.19,353,,"30,943 events",21.0,,911,yearly,
ACC-11059,Company_1059,finance,freemium,10/07/2021,,0,$29.88,197,64.0,,1.0,9.0,1057,Yearly,EMEA
ACC-10540,Company_540,Health,enterprise,09/01/2020,,0,$218.54,203,114.0,24551,23.0,6.0,1369,Monthly,
ACC-11194,Company_1194,TECH,professional,2020-05-10,,0,527.9,1,0.0,34.8K,21.0,7.0,1483,multi-year,Europe
ACC-10748,,ecommerce,Professional,2022-10-09,2023-01-20,1,$52,69,37.0,,13.0,5.0,601,MONTHLY,Americas
ACC-11511,Company_1511,Technology,starter,2020-09-05,,0,$30.46,252,237.0,47205,15.0,5.0,1365,Annual,EU
ACC-11430,Company_1430,Tech,STARTER,2021-10-24,,0,210.06,235,79.0,"47,552 events",0.2054808668156534,6.0,951,ANNUAL,EMEA
ACC-10484,Company_484,retail,Free,02/28/2023,,Yes,198.61,436,415.0,"29,447 events",12.0,,459,monthly,APAC
ACC-10095,Company_95,Retail,ENTERPRISE,2020-07-31,,churned,"$1,055.17",475,510.0,20249,2.0,3.0,1401,ANNUAL,emea
ACC-11020,Company_1020,TECH,Starter,21/07/2020,2020-12-21,1,,11,8.0,"8,712 events",12.0,2.0,1411,monthly,Americas
ACC-10563,Company_563,finance,Starter Plan,29/03/2021,2021-11-14,1,$960.28,416,427.0,21039,0.6530950234907157,9.0,1160,Monthly,APAC
ACC-11264,Company_1264,SaaS,Prof,2021-02-09,,TRUE,$217.47,443,299.0,14375,22.0,8.0,1208,multi-year,LATAM
ACC-10742,Company_742,Health,Free Trial,05/09/2022,,0,$1.01K,101,33.0,49124,2.0,0.0,754,ANNUAL,LATAM
