id,age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,housing,n_household_members,savings_usd,broadband_access,employment_status,commute_time_min,county_fips,rent_usd
2511,60,Private,11th,Single,Tech-support,Unmarried,Black,Male,0,0,42,United-States,<=50K,Own,1,843,Y,Retired,25,33419,1124
2512,28,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,17,United-States,<=50K,Own,1,489,Yes,Retired,74,36384,3070
2513,67,Self-emp-inc,Masters,D,Protective-serv,Other-relative,White,Male,0,0,10,United-States,>50K,Own,2,2094,N,Unemployed,35,33762,0
2514,62,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,51,United-States,<=50K,Mortgage,2,2370,No,Retired,71,34646,3475
2515,31,Private,10th,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,62,United-States,<=50K,Rent,7,1767,no,Self-employed,102,19186,1277
2516,71,Private,Doctorate,Wid.,Protective-serv,Wife,White,Male,0,0,51,United-States,26323,Own,6,0,N,Student,94,47412,0
2517,53,Private,HS,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,6,United-States,>50K,Mortgage,4,0,Y,Student,21,11696,2300
2518,36,Private,10th,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,18,United-States,36066,Own,5,5527,yes,Self-employed,73,36151,0
2519,52,Private,high school grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,17,United-States,>50K,Mortgage,2,0,No,Unemployed,85,32530,3125
2520,52,Private,5th-6th,Divorced,Other-service,Unmarried,White,Female,0,0,7,United-States,<=50K,Other,4,0,No,Self-employed,112,15016,0
2521,30,State-gov,7th-8th,Divorced,Farming-fishing,Husband,Black,Female,0,0,44,United-States,27917,Rent,4,305,N,Self-employed,48,16702,0
2522,80,Private,9th,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,6,United-States,<=50K,Own,3,17354,No,Student,112,2833,0
2523,33,Private,1st-4th,Married-civ-spouse,Sales,Husband,White,Female,0,0,10,United-States,<=50K,Mortgage,5,74,N,Student,40,37599,0
2524,61,Private,9th,Widowed,Machine-op-inspct,Other-relative,White,Female,0,0,57,United-States,<=50K,Mortgage,1,0,Yes,Unemployed,114,11004,2271
2525,32,Self-emp-not-inc,7th-8th,Separated,Sales,Unmarried,White,Male,0,0,6,United-States,11395,Own,4,8519,yes,Student,34,48210,0
2526,58,Federal-gov,12th,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,52,United-States,>50K,Rent,2,0,N,Self-employed,56,02363,3751
2527,69,Never-worked,7th-8th,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,99,United-States,>50K,Mortgage,4,0,no,Unemployed,117,27376,0
2528,86,Private,12th,Never-married,Prof-specialty,Wife,White,Female,0,0,43,United-States,36283,Mortgage,2,0,N,Retired,83,07785,2771
2529,43,Private,11th,Married,Protective-serv,Own-child,White,Male,0,0,46,United-States,57520,Own,2,3549,yes,Student,96,38050,0
2530,67,Private,12th,Never-married,Prof-specialty,Own-child,White,Male,0,0,13,Puerto-Rico,<=50K,Mortgage,6,1754,Y,Retired,95,08627,1426
2531,18,Private,Doctorate,Never-married,Tech-support,Wife,White,Male,0,0,56,United-States,>50K,Mortgage,6,0,yes,Employed,64,50342,0
2532,85,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,0,33,United-States,>50K,Mortgage,1,694,Yes,Employed,91,20719,0
2533,89,Private,Assoc-acdm,Divorced,Transport-moving,Own-child,White,Male,0,0,15,United-States,<=50K,Own,5,1121,yes,Retired,30,33577,0
2534,39,Never-worked,Bachelors,Never-married,Other-service,Wife,White,Female,0,1655,22,United-States,30615,Mortgage,3,1310,Y,Employed,65,06241,0
2535,66,Private,Masters,Single,Craft-repair,Husband,White,Male,0,0,57,United-States,23252,Rent,6,0,N,Self-employed,107,19178,2030
2536,36,Federal-gov,Some-college,S,Protective-serv,Own-child,White,Male,0,0,55,United-States,6449,Rent,5,7436,Yes,Self-employed,99,38483,0
2537,57,Private,Prof-school,Separated,Other-service,Husband,White,Male,0,0,45,Mexico,42148,Rent,2,0,no,Student,101,16631,0
2538,73,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,59,Philippines,<=50K,Mortgage,1,26269,Y,Student,37,11384,1945
2539,42,Self-emp-inc,MASTERS,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,29,United-States,<=50K,Rent,4,1153,yes,Retired,7,29743,2316
2540,32,Never-worked,9th,Divorced,Farming-fishing,Husband,Black,Male,0,0,7,United-States,<=50K,Mortgage,6,4268,N,Student,61,18126,2859
2541,33,Private,5th-6th,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,23,United-States,>50K,Own,6,823,Y,Employed,41,37062,3510
2542,85,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,9,United-States,38176,Own,6,1423,No,Self-employed,99,21471,0
2543,32,Local-gov,1st-4th,Never-married,Prof-specialty,Husband,White,Female,32606,0,22,United-States,>50K,Mortgage,1,19692,yes,Retired,79,14795,0
2544,32,Private,11th,Single,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,99,United-States,<=50K,Own,2,104,yes,Employed,111,16121,0
2545,52,Private,10th,Divorced,Exec-managerial,Other-relative,White,Male,0,0,37,United-States,<=50K,Rent,2,2321,No,Employed,29,26226,0
2546,48,State-gov,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Male,97304,0,32,United-States,20912,Mortgage,5,0,yes,Unemployed,79,26698,0
2547,60,Private,HS-grad,Married,Craft-repair,Other-relative,White,Male,0,0,21,United-States,<=50K,Mortgage,7,13554,yes,Employed,66,50014,0
2548,69,Private,11th,S,,Wife,White,Male,0,0,10,United-States,354162,Mortgage,3,0,no,Unemployed,84,18060,0
2549,23,Private,1st-4th,Married,Priv-house-serv,Other-relative,White,Female,0,0,43,United-States,6496,Own,2,64070,N,Retired,11,40179,1642
2550,39,Private,Preschool,Never-married,Adm-clerical,Husband,White,Male,0,0,51,United-States,33550,Own,1,197,Yes,Retired,102,16312,0
2551,38,Private,Prof-school,Widowed,,Husband,White,Male,0,0,13,United-States,27367,Mortgage,6,0,Y,Student,109,25829,0
2552,28,Local-gov,5th-6th,Married,Exec-managerial,Unmarried,White,Male,0,0,49,United-States,75204,Own,2,4985,No,Student,91,46787,0
2553,40,Private,Bachelors,M,Armed-Forces,Other-relative,White,Male,0,0,61,India,27980,Mortgage,6,0,yes,Unemployed,39,19039,1764
2554,69,Private,Preschool,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,47,United-States,21233,Mortgage,3,150835,No,Employed,9,05204,0
2555,75,Private,Assoc-acdm,S,,Not-in-family,White,Male,0,0,5,United-States,24963,Rent,1,1035,Yes,Student,50,14043,3592
2556,62,Private,10th,Never-married,Adm-clerical,Own-child,Black,Male,0,3956,38,United-States,23350,Rent,6,3785,N,Student,22,7028,1260
2557,53,Private,Prof-school,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,13,United-States,83004,Mortgage,3,3368,N,Retired,111,27473,2332
2558,47,Private,Doctor,Div.,Armed-Forces,Other-relative,White,Female,0,0,26,Germany,30516,Rent,5,1033,No,Unemployed,31,16217,0
2559,76,Private,Preschool,W,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,63,United-States,117005,Own,6,0,Y,Employed,7,37395,0
2560,65,Private,10th,Divorced,Exec-managerial,Husband,White,Male,0,0,41,United-States,19295,Own,5,123999,N,Employed,89,9203,0
2561,46,Private,11th,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,0,0,34,United-States,52644,Rent,5,5209,yes,Employed,66,46003,1339
2562,56,Private,1st-4th,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,48,United-States,>50K,Mortgage,7,4302,Yes,Retired,41,29616,0
2563,54,Private,11th,Married-civ-spouse,Other-service,Wife,White,Male,0,0,44,Mexico,>50K,Own,4,35727,No,Retired,34,1738,461
2564,18,Private,Assoc-acdm,Married-civ-spouse,,Own-child,White,Female,0,0,61,United-States,<=50K,Own,3,6427,yes,Retired,31,16291,0
2565,72,Private,7th-8th,Widowed,Exec-managerial,Husband,White,Female,0,0,39,United-States,14161,Mortgage,5,0,No,Retired,39,10303,0
2566,82,Private,1st-4th,Single,Sales,Unmarried,White,Male,74290,0,39,Cuba,55746,Rent,1,1591,no,Retired,34,38567,0
2567,27,Private,5th-6th,Never-married,Other-service,Own-child,White,Female,0,0,13,United-States,<=50K,Own,2,0,No,Student,101,46265,0
2568,35,Self-emp-inc,9th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,28393,0,56,United-States,>50K,Mortgage,1,0,no,Self-employed,79,46123,1028
2569,40,Private,Bachelors,Divorced,Prof-specialty,Other-relative,Other,Female,0,0,37,United-States,37039,Mortgage,7,0,Yes,Unemployed,64,47684,3040
2570,48,State-gov,Some-college,Divorced,Adm-clerical,Husband,White,Female,0,0,25,United-States,39108,Mortgage,6,8987,no,Student,46,33615,2097
2571,62,Private,5th-6th,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,9,United-States,<=50K,Own,6,15817,Yes,Employed,87,31522,2384
2572,20,Self-emp-not-inc,1st-4th,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,35,United-States,<=50K,Mortgage,5,3386,No,Self-employed,6,07522,0
2573,66,Private,10th,Never-married,Transport-moving,Own-child,White,Male,0,0,58,United-States,67823,Own,7,135,Yes,Unemployed,100,27061,565
2574,35,Private,12th,Married-civ-spouse,Armed-Forces,Wife,White,Male,0,0,38,United-States,<=50K,Own,6,6122,no,Student,59,36017,1520
2575,67,Private,Graduate,Divorced,Priv-house-serv,Other-relative,White,Male,0,0,99,United-States,17532,Mortgage,5,4893,Yes,Retired,84,5124,0
2576,19,Local-gov,10th,Never-married,Handlers-cleaners,Husband,White,Female,0,0,54,United-States,<=50K,Own,7,0,No,Unemployed,29,28042,1930
2577,17,Private,Assoc-acdm,Widowed,Craft-repair,Other-relative,White,Male,0,0,36,United-States,7842,Own,2,24117,Y,Retired,22,30732,0
2578,23,Private,Bachelors,S,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,23046,Mortgage,7,0,Y,Student,28,40697,0
2579,54,State-gov,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,United-States,80775,Mortgage,3,0,yes,Retired,119,12633,0
2580,86,Self-emp-inc,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,56,United-States,171930,Own,4,6928,no,Unemployed,89,48607,0
2581,39,Never-worked,10th,Div.,Sales,Wife,White,Male,0,0,6,United-States,<=50K,Other,1,387,no,Student,6,10657,2327
2582,52,Private,7th-8th,Never-married,Protective-serv,Own-child,White,Female,0,0,46,United-States,<=50K,Rent,5,2397,Yes,Unemployed,52,39465,0
2583,57,Private,Some-college,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,19,United-States,<=50K,Mortgage,7,1570,no,Employed,8,29217,0
2584,29,Self-emp-not-inc,doctorate,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,64,United-States,9110,Own,7,851,yes,Unemployed,50,01247,0
2585,77,Self-emp-inc,Prof-school,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,12,United-States,<=50K,Mortgage,7,0,yes,Employed,31,34330,1407
2586,49,Private,Some-college,S,Protective-serv,Not-in-family,White,Female,0,0,64,United-States,85605,Rent,2,12601,no,Unemployed,62,10132,1247
2587,51,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,38,United-States,10017,Own,4,0,No,Student,103,13786,0
2588,70,State-gov,Prof-school,Divorced,Armed-Forces,Wife,White,Male,0,0,64,Cuba,<=50K,Own,4,668,Yes,Retired,88,52448,0
2589,53,Private,10th,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,22,United-States,27439,Own,1,1021,N,Student,94,02353,2622
2590,79,Private,7th-8th,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States,133282,Mortgage,6,1031,Y,Retired,102,01107,2171
2591,26,Private,11th,Divorced,Tech-support,Unmarried,White,Female,0,0,18,United-States,30223,Mortgage,6,6920,no,Unemployed,113,53185,1180
2592,23,Private,12th,Separated,Exec-managerial,Unmarried,White,Male,0,0,39,United-States,19516,Own,1,23670,No,Retired,6,32834,2105
2593,45,Federal-gov,Preschool,S,Handlers-cleaners,Wife,White,Female,0,0,28,United-States,>50K,Rent,1,29831,yes,Student,2,15025,2688
2594,76,Private,11th,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,90,United-States,37536,Rent,3,1507,Y,Employed,58,05442,0
2595,63,Self-emp-inc,Prof-school,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,>50K,Rent,1,0,Yes,Self-employed,114,43446,3120
2596,77,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,0,0,49,United-States,157314,Own,5,6070,No,Unemployed,82,50632,0
2597,33,Private,9th,Never-married,Machine-op-inspct,Wife,Other,Male,0,0,5,United-States,10836,Mortgage,3,1133,No,Student,90,06653,0
2598,34,Private,1st-4th,Never-married,Other-service,Not-in-family,White,Male,0,0,99,United-States,28719,Own,1,267,no,Employed,38,53670,0
2599,31,Federal-gov,Prof-school,S,Tech-support,Wife,White,Male,0,0,62,United-States,<=50K,Rent,4,2958,no,Self-employed,88,28194,0
2600,82,Private,Some-college,M,Sales,Own-child,White,Female,0,0,2,United-States,<=50K,Mortgage,4,47932,Y,Self-employed,14,13169,2637
2601,64,Private,Preschool,Separated,Prof-specialty,Unmarried,White,Male,0,0,21,United-States,<=50K,Own,6,0,no,Unemployed,35,13761,0
2602,37,Private,9th,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,26,Puerto-Rico,46452,Rent,4,1273,no,Self-employed,14,10151,0
2603,26,Private,12th,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,10,Philippines,76622,Mortgage,3,3875,N,Self-employed,15,21096,1490
2604,35,Private,11th,D,,Unmarried,Black,Female,0,0,14,United-States,17725,Own,3,4517,yes,Retired,109,56119,0
2605,19,Private,7th-8th,Never-married,Priv-house-serv,Own-child,White,Male,0,0,54,United-States,<=50K,Rent,7,513,No,Employed,13,03180,3583
2606,39,Local-gov,Prof-school,M,Other-service,Wife,White,Female,0,0,60,Cuba,<=50K,Own,1,1487,Yes,Student,14,29229,451
2607,20,Private,1st-4th,Never-married,Exec-managerial,Unmarried,White,Female,0,0,21,Mexico,>50K,Rent,7,0,no,Retired,97,43508,3472
2608,79,Without-pay,9th,Married-civ-spouse,Exec-managerial,Wife,White,Male,92037,0,29,United-States,>50K,Mortgage,4,12236,No,Employed,22,20819,2292
2609,51,Private,GED,Never-married,Tech-support,Unmarried,White,Male,0,0,52,United-States,<=50K,Rent,4,0,N,Employed,68,26633,0
2610,43,Private,5th-6th,Never-married,Handlers-cleaners,Husband,White,Female,0,173,43,United-States,<=50K,Own,7,0,yes,Retired,24,07179,0
2611,32,Private,Prof-school,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,99,United-States,<=50K,Own,3,32564,yes,Unemployed,112,43736,0
2612,31,Private,9th,Single,Prof-specialty,Not-in-family,White,Male,0,0,11,United-States,22699,Mortgage,7,925,no,Employed,50,12254,0
2613,50,Private,HS-grad,Married-civ-spouse,Armed-Forces,Unmarried,White,Male,0,0,48,United-States,88875,Rent,1,3957,Yes,Self-employed,84,17649,0
2614,32,Federal-gov,Preschool,Separated,Protective-serv,Wife,White,Male,0,0,23,United-States,77645,Rent,1,20796,Yes,Employed,88,46774,2902
2615,78,Private,BS,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,21,United-States,>50K,Own,4,328,no,Retired,97,07743,0
2616,17,Self-emp-inc,HS-grad,W,Tech-support,Wife,White,Female,0,0,62,United-States,76514,Mortgage,2,0,No,Employed,52,26232,0
2617,22,Private,5th-6th,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,41,United-States,19895,Own,1,89916,yes,Retired,6,35396,1355
2618,25,Private,7th-8th,Single,,Other-relative,White,Male,0,0,63,United-States,12585,Own,5,1506,No,Employed,13,21034,0
2619,73,Private,HS-grad,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,41,El-Salvador,31349,Own,5,0,no,Unemployed,80,49748,0
2620,82,Private,1st-4th,Never-married,Other-service,Husband,White,Female,0,0,25,United-States,<=50K,Mortgage,7,0,yes,Student,70,47710,0
2621,71,Never-worked,1st-4th,S,Prof-specialty,Husband,White,Male,0,0,99,United-States,46720,Mortgage,1,0,N,Employed,1,33535,0
2622,38,Private,Master,Div.,Protective-serv,Own-child,Black,Male,0,0,1,United-States,<=50K,Mortgage,7,764,Y,Self-employed,46,51240,0
2623,63,Private,MS,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,53,India,24469,Rent,7,0,Y,Self-employed,2,01457,0
2624,57,Private,1st-4th,Separated,Transport-moving,Own-child,Black,Male,0,2310,45,United-States,18280,Mortgage,3,2790,no,Self-employed,115,11229,3184
2625,59,Private,Assoc-voc,Married-civ-spouse,Armed-Forces,Wife,White,Male,0,0,28,United-States,<=50K,Own,5,0,yes,Unemployed,95,42399,0
2626,28,Self-emp-not-inc,7th-8th,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,14,United-States,<=50K,Own,1,0,No,Student,37,01564,0
2627,58,Self-emp-not-inc,5th-6th,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,23,United-States,25397,Mortgage,5,0,no,Employed,89,14361,0
2628,60,Private,Ph.D.,Never-married,Tech-support,Unmarried,White,Male,0,0,32,United-States,<=50K,Mortgage,7,29043,Y,Student,42,44458,2109
2629,99,Private,1st-4th,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,42,United-States,24173,Own,4,4265,no,Unemployed,36,52545,2554
2630,22,Private,Bachelors,Never-married,Protective-serv,Unmarried,White,Male,0,0,19,United-States,>50K,Mortgage,2,0,N,Retired,101,36247,0
2631,76,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,40141,0,46,United-States,93137,Mortgage,5,0,yes,Unemployed,45,51226,0
2632,32,Private,7th-8th,Married-civ-spouse,Armed-Forces,Own-child,White,Male,11082,0,14,United-States,>50K,Own,3,3549,N,Retired,88,54662,1596
2633,38,Private,Doctorate,Div.,Adm-clerical,Wife,White,Female,0,0,55,United-States,<=50K,Own,6,1184,Yes,Unemployed,103,07197,0
2634,32,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,26,United-States,18725,Own,4,1495,Yes,Retired,55,23285,0
2635,76,Federal-gov,Some-college,Never-married,Tech-support,Wife,White,Female,0,0,58,India,82391,Mortgage,7,7801,N,Unemployed,63,32677,1404
2636,84,Private,12th,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,34,United-States,10001,Own,6,0,yes,Unemployed,56,28764,1102
2637,29,Private,Some-college,Married,Adm-clerical,Husband,White,Female,0,0,33,United-States,<=50K,Own,4,793,Y,Retired,50,10356,769
2638,26,Private,7th-8th,S,Tech-support,Husband,White,Male,0,0,13,United-States,17462,Own,4,2144,No,Employed,47,55114,0
2639,41,Private,Masters,Never-married,,Unmarried,White,Male,0,0,38,United-States,35599,Mortgage,4,3228,No,Retired,95,24237,0
2640,33,Private,Prof-school,Divorced,Sales,Unmarried,White,Male,61931,2228,58,United-States,3356,Own,4,159,Yes,Retired,111,11095,0
2641,66,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,95084,0,45,United-States,<=50K,Rent,7,3688,Yes,Retired,31,14736,0
2642,73,Local-gov,5th-6th,D,Transport-moving,Wife,Black,Female,0,0,42,United-States,29829,Own,1,7521,Yes,Retired,39,26712,0
2643,59,Private,doctorate,Never-married,Protective-serv,Own-child,White,Female,0,0,24,United-States,>50K,Own,4,380,Yes,Unemployed,112,54168,0
2644,99,Private,10th,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,99,United-States,12500,Mortgage,7,0,no,Self-employed,54,07613,2082
2645,36,Self-emp-inc,12th,M,Priv-house-serv,Unmarried,Black,Female,0,0,14,United-States,<=50K,Own,6,0,no,Retired,84,17556,1482
2646,86,Private,Prof-school,Never-married,Craft-repair,Unmarried,Black,Male,0,0,59,United-States,<=50K,Own,4,0,no,Self-employed,60,39158,3008
2647,61,Federal-gov,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,22,Canada,109197,Rent,6,2396,N,Unemployed,67,33070,0
2648,89,Private,12th,Single,Exec-managerial,Own-child,White,Male,0,0,50,United-States,>50K,Rent,1,500,No,Retired,98,04385,0
2649,51,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,18,United-States,<=50K,Own,4,24230,yes,Retired,0,25353,736
2650,65,Private,Assoc-voc,Married,Protective-serv,Own-child,White,Male,0,0,33,United-States,<=50K,Mortgage,4,6187,No,Employed,20,34458,0
2651,43,Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3534,51,United-States,27243,Own,1,4152,N,Self-employed,35,02042,0
2652,34,Self-emp-not-inc,Preschool,Married,Farming-fishing,Wife,White,Male,0,0,41,United-States,>50K,Mortgage,3,7306,No,Employed,28,39274,480
2653,68,Private,Prof-school,Married,Sales,Wife,White,Male,0,0,47,Canada,<=50K,Rent,5,15447,Yes,Self-employed,16,12283,1667
2654,89,Private,9th,Never-married,Machine-op-inspct,Other-relative,White,Female,0,3162,16,United-States,88766,Mortgage,2,2307,N,Self-employed,69,28226,2565
