shipment_id,order_id,origin_city,origin_state,dest_city,dest_state,carrier,ship_date,delivery_date,delivery_days,weight_kg,length_cm,width_cm,height_cm,shipping_cost_usd,delivery_status,tracking_number,priority,insurance_value,damage_reported
SHP-52255,ORD-30617,Austin,TX,Springfield,VA,Amazon Logistics,2022-03-01,2022-03-13,12,14.42,182.6,83.7,27.8,56.37,In Transit,1ZXGK2CAP9ASVVW5VH,Overnight,2318.59,No
SHP-52256,ORD-33549,Savannah,GA,Riverside,AZ,UPS,2024-07-10,2024-07-17,7,127.46,173.4,15.6,56.4,85.87,Out for Delivery,1ZLG8YBGCWUF8VJQSQ,Economy,1132.52,No
SHP-52257,ORD-43697,Cincinnati,OH,Riverside,AZ,DHL,2022-12-10,2022-12-23,13,138.95,55.3,40.8,29.3,385.85,Delayed,1ZQ94KM9KXAKZ06OS5,Overnight,1554.42,No
SHP-52258,ORD-12498,Riverside,VA,Riverside,NJ,FedEx,2024-02-08,2024-02-20,12,73.87,122.8,71.7,74.2,193.04,Delivered,1ZXC6DAFGTCG6ELTRA,Overnight,2038.48,No
SHP-52259,ORD-46491,Seattle,WA,Austin,TX,UPS,2023-02-12,2023-02-22,10,113.13,155.1,37.5,14.6,175.45,In Transit,1ZNKXUK69K4CPER5E4,Overnight,2637.08,No
SHP-52260,ORD-29760,Springfield,VA,MI City,MI,USPS,2024-12-29,2025-01-07,9,142.67,150.1,94.6,15.0,349.82,Out for Delivery,1Z7W61EITD0P7G1QPL,Standard,792.88,No
SHP-52261,ORD-38443,Los Angeles,CA,Athens,GA,Old Dominion,2024-07-12,2024-07-17,5,117.54,68.0,50.3,65.1,243.9,Delayed,1ZRNS8M74C9XOZSVZZ,Economy,2667.05,No
SHP-52262,ORD-51425,Madison,VA,Riverside,MI,USPS,2022-11-14,2022-11-21,7,129.88,198.1,77.6,7.4,136.89,Delayed,1Z44BPQ4FIDUDUSOEN,Express,435.51,No
SHP-52263,ORD-24671,Springfield,IL,Vancouver,WA,XPO Logistics,2022-05-23,2022-05-31,8,117.5,14.1,6.1,45.9,120.32,Delayed,1ZT38ROLASTI9M0G5A,Economy,1058.84,Yes
SHP-52264,ORD-46507,Pittsburgh,PA,Akron,OH,OnTrac,2024-09-08,2024-09-13,5,144.04,9.1,61.6,55.1,320.92,In Transit,1ZJB9SEUUVK0N7OROP,Standard,204.35,No
SHP-52265,ORD-22225,Rockford,IL,NJ City,NJ,XPO Logistics,2022-05-20,2022-05-21,1,122.54,6.1,14.7,67.8,298.49,Delivered,1ZLQT5KT7O2ATA54U4,Overnight,1868.69,No
SHP-52266,ORD-34089,Boston,MA,Albany,NY,XPO Logistics,2025-08-04,2025-08-07,3,18.3,136.7,10.2,50.7,45.71,Out for Delivery,1ZSK4C0CQ2T82WW1I7,Economy,4187.09,Yes
SHP-52267,ORD-58259,San Antonio,TX,Greensboro,NC,XPO Logistics,2025-07-08,2025-07-19,11,119.01,29.0,73.7,73.6,306.65,Delivered,1ZG2EV983V4RXROC3V,Standard,4756.44,No
SHP-52268,ORD-33065,Lowell,MA,Atlanta,GA,Amazon Logistics,2022-02-27,2022-03-11,12,9.84,142.4,97.3,62.5,39.86,In Transit,1ZXB8IISI6PZ3OQW9I,Standard,379.51,No
SHP-52269,ORD-39586,Madison,MI,Cleveland,OH,DHL,2024-06-05,2024-06-06,1,108.68,7.1,96.0,26.3,200.6,Delivered,1Z62XS0WIYKOP443LW,Standard,1316.61,No
SHP-52270,ORD-37683,Wilmington,NC,Vancouver,WA,Amazon Logistics,2022-02-28,2022-03-11,11,129.19,120.5,84.2,32.6,266.29,Out for Delivery,1ZO497RGEH9BETLQEB,Overnight,2282.51,No
SHP-52271,ORD-29444,Augusta,GA,Cleveland,OH,Amazon Logistics,2025-03-10,2025-03-15,5,144.03,49.0,99.2,39.9,201.3,Returned,1ZDLCYXST08NJ08E61,Economy,117.02,No
SHP-52272,ORD-55473,Fairview,MI,Rochester,NY,USPS,2024-01-29,2024-02-10,12,39.94,113.7,89.6,23.6,97.56,Delayed,1ZDOXZFBYT79UU6AQ7,Express,4024.23,No
SHP-52273,ORD-29849,New York,NY,Madison,MI,DHL,2023-12-22,2023-12-28,6,57.85,32.3,12.1,20.1,103.55,In Transit,1Z4352JHCR44DF0M5F,Economy,3923.3,Yes
SHP-52274,ORD-52551,Raleigh,NC,Naperville,IL,Amazon Logistics,2025-09-07,2025-09-20,13,140.31,95.1,41.6,13.8,326.14,Delayed,1Z5BMCTKV60ZYJW653,Standard,4155.46,No
SHP-52275,ORD-48096,Philadelphia,PA,Riverside,MI,USPS,2025-02-28,2025-03-10,10,91.5,159.0,14.0,58.4,62.96,Returned,1ZFQDUJO05KKGRMJGK,Standard,4161.03,Yes
SHP-52276,ORD-20475,Spokane,WA,Fort Lauderdale,FL,Old Dominion,2025-06-09,2025-06-10,1,91.16,15.1,89.7,13.9,116.76,Delayed,1ZUW24911G5XVKCRZ9,Express,3933.21,No
SHP-52277,ORD-58813,Riverside,AZ,Miami,FL,Old Dominion,2022-11-23,2022-12-02,9,82.82,171.0,41.1,31.5,241.31,Returned,1ZGCB6BOSU7CI9M3UB,Economy,1363.47,No
SHP-52278,ORD-20083,Riverside,AZ,San Francisco,CA,FedEx,2022-02-03,2022-02-08,5,20.83,69.0,38.7,54.5,53.43,Delivered,1ZBSNCD8FWAOHKR9Z9,Express,852.3,Yes
SHP-52279,ORD-21560,Fairview,VA,Savannah,GA,XPO Logistics,2024-10-05,2024-10-15,10,76.54,97.9,90.4,40.8,162.1,Delivered,1ZI1AZN09HO3647CG2,Express,1447.75,No
SHP-52280,ORD-23083,Fairview,VA,Chicago,IL,Old Dominion,2022-09-03,2022-09-14,11,69.13,117.4,49.1,12.2,72.89,Delivered,1ZKQQ3NJGM8BHB3O80,Express,1511.0,No
SHP-52281,ORD-55389,Cambridge,MA,Madison,NJ,USPS,2025-09-12,2025-09-18,6,18.32,17.2,73.8,61.7,49.5,Delivered,1ZB4Z9GKMYVX0EEVCJ,Standard,4392.2,No
SHP-52282,ORD-48349,Fairview,MI,San Francisco,CA,XPO Logistics,2024-02-07,2024-02-20,13,41.49,186.8,13.5,5.2,35.33,Delivered,1ZXSZEPR7AY3K4ZPDM,Express,4722.56,No
SHP-52283,ORD-50834,New York,NY,Augusta,GA,Amazon Logistics,2022-08-25,2022-08-31,6,144.52,17.4,71.5,74.4,242.1,Delivered,1ZASW6SVVX6ZY46MCD,Economy,3008.2,No
SHP-52284,ORD-35666,Cincinnati,OH,Chicago,IL,FedEx,2024-10-21,2024-10-28,7,117.99,141.1,54.6,20.3,165.84,Delivered,1Z4W8DSPK1FKTU5GUD,Standard,3645.12,No
SHP-52285,ORD-17584,Greensboro,NC,San Diego,CA,OnTrac,2022-01-11,2022-01-17,6,75.66,146.1,38.6,67.4,202.68,Delivered,1ZHHNUVNOVX8W09JFR,Overnight,2918.55,No
SHP-52286,ORD-10243,New York,NY,Chicago,IL,OnTrac,2022-10-01,2022-10-10,9,75.79,146.9,99.0,78.5,177.95,Delivered,1ZFMR43OWCUUJPWEXR,Overnight,1665.53,No
SHP-52287,ORD-28311,Spokane,WA,Sacramento,CA,FedEx,2024-10-15,2024-10-16,1,72.96,188.2,86.8,58.6,111.4,Delivered,1ZB83EM83AD95IZUNW,Standard,4622.52,No
SHP-52288,ORD-53365,Columbus,OH,Syracuse,NY,OnTrac,2024-03-18,2024-03-31,13,75.05,176.2,82.4,50.4,232.82,Out for Delivery,1ZIFWFNHT9XSIRRPD6,Overnight,3713.26,No
SHP-52289,ORD-27350,Madison,NJ,Tampa,FL,DHL,2025-05-16,2025-05-18,2,76.08,189.1,32.9,8.6,184.7,Delayed,1ZJGGHWCUO678Q5GNK,Express,2206.26,No
SHP-52290,ORD-57940,Dallas,TX,Fairview,NJ,UPS,2022-12-07,2022-12-19,12,32.78,23.7,23.1,17.8,65.88,In Transit,1ZEBDBUG61BAIBEME0,Standard,3759.65,No
SHP-52291,ORD-40406,Akron,OH,Sacramento,CA,Amazon Logistics,2024-09-15,2024-09-22,7,115.43,111.9,92.9,63.4,193.81,Delayed,1Z6R4Z3YE3CA810W3M,Economy,1233.95,Yes
SHP-52292,ORD-22921,Augusta,GA,Bellevue,WA,Amazon Logistics,2023-12-17,2023-12-27,10,134.9,102.4,18.7,15.2,192.47,Delivered,1Z721DODN27FJXHZTB,Express,1938.74,No
SHP-52293,ORD-45212,Syracuse,NY,Austin,TX,DHL,2023-09-23,2023-09-26,3,101.63,61.0,46.5,59.1,140.92,Delivered,1Z330HKKA50L5AD579,Express,2165.53,No
SHP-52294,ORD-59835,Madison,MI,Riverside,AZ,XPO Logistics,2022-07-07,2022-07-10,3,125.33,92.0,7.9,19.9,183.11,In Transit,1ZNYEYYGER0D2VLDJR,Overnight,3486.02,No
SHP-52295,ORD-29776,New York,NY,AZ City,AZ,XPO Logistics,2025-08-14,2025-08-26,12,128.1,62.5,21.2,68.0,227.38,Delayed,1ZXOOP2I0473NXSUTP,Overnight,252.49,Yes
SHP-52296,ORD-38402,Charlotte,NC,Springfield,MI,DHL,2023-02-20,2023-03-06,14,130.71,156.7,67.7,30.7,354.41,In Transit,1ZQZBN76IWQF7OO3VY,Economy,894.72,Yes
SHP-52297,ORD-23106,Reading,PA,San Jose,CA,OnTrac,2024-10-13,2024-10-17,4,53.42,126.5,89.7,60.5,163.42,Delayed,1ZIC9JOTAWIU071TE1,Express,366.34,No
SHP-52298,ORD-31168,Reading,PA,Greensboro,NC,DHL,2025-02-09,2025-02-13,4,52.95,167.1,72.0,35.9,120.22,Out for Delivery,1ZDW3EGCE0RUDPMS6T,Overnight,402.22,No
SHP-52299,ORD-31994,Riverside,VA,Lowell,MA,DHL,2023-09-22,2023-09-23,1,34.2,178.8,87.6,51.3,105.36,Delayed,1ZYOEV4FSAJC03LH42,Standard,2308.37,No
SHP-52300,ORD-13356,San Diego,CA,Augusta,GA,XPO Logistics,2024-05-05,2024-05-18,13,124.89,65.9,98.9,22.3,281.94,Delivered,1Z0KTMB1J3JSDTE5B1,Overnight,4217.07,No
SHP-52301,ORD-47083,Fairview,AZ,Columbus,OH,FedEx,2024-06-30,2024-07-08,8,84.41,183.8,86.0,69.1,174.88,Delivered,1Z9NNOOMAASWTKKJPB,Economy,3740.27,Yes
SHP-52302,ORD-12495,Naperville,IL,Cincinnati,OH,FedEx,2025-04-13,2025-04-27,14,49.42,51.8,35.1,66.2,105.87,Delivered,1ZJG1YD7ORNB0G0BVS,Standard,1396.92,No
SHP-52303,ORD-19028,Tampa,FL,Riverside,MI,FedEx,2025-08-17,2025-08-26,9,10.85,191.6,11.5,12.5,18.35,Returned,1ZDT1M1PUBDIQRCH32,Express,906.27,No
SHP-52304,ORD-47165,Jacksonville,FL,Cincinnati,OH,OnTrac,2022-12-27,2023-01-09,13,29.56,161.3,40.5,74.0,82.59,Delayed,1ZMGZHYA1EWN5GQAYB,Overnight,1699.99,No
SHP-52305,ORD-36689,Savannah,GA,Reading,PA,Amazon Logistics,2025-06-04,2025-06-16,12,142.2,16.4,32.2,57.1,357.13,Delivered,1Z403A3I0NXTIYOOJF,Economy,3339.51,No
SHP-52306,ORD-12461,Springfield,VA,Springfield,MA,OnTrac,2024-03-19,2024-03-20,1,28.88,192.3,59.8,27.7,81.81,In Transit,1ZP7BJ8QXD3KZS5YXY,Overnight,4588.62,No
SHP-52307,ORD-47021,Albany,NY,Riverside,VA,DHL,2024-10-18,2024-10-20,2,42.03,85.2,95.8,31.0,45.63,Delivered,1Z9KNNH82PXXYA255W,Express,1940.86,Yes
SHP-52308,ORD-21307,Tacoma,WA,Athens,GA,DHL,2022-02-18,2022-02-21,3,90.58,83.2,17.0,30.0,186.14,Delayed,1ZKXGTWP0FYLBAJX9U,Express,2214.22,Yes
SHP-52309,ORD-50484,Madison,NJ,Dallas,TX,FedEx,2023-01-13,2023-01-14,1,41.75,12.0,81.9,75.1,70.34,Delivered,1Z5WZ5IASSU6ERTCT5,Express,4929.16,No
SHP-52310,ORD-39966,Riverside,MI,New York,NY,OnTrac,2023-06-08,2023-06-13,5,36.96,157.3,82.3,19.5,68.97,Returned,1ZST66SXIBEDPELJMY,Economy,2652.53,No
SHP-52311,ORD-15272,Orlando,FL,Raleigh,NC,XPO Logistics,2025-04-15,2025-04-18,3,19.69,109.7,54.9,70.4,32.48,Returned,1Z7K0H0L1RWSV86MG6,Economy,4468.83,No
SHP-52312,ORD-29325,MI City,MI,Riverside,MI,DHL,2023-01-15,2023-01-23,8,134.82,48.2,53.6,62.8,309.91,Delivered,1Z2RSCZCJG2XUDYWEH,Express,1365.28,No
SHP-52313,ORD-37207,Jacksonville,FL,Philadelphia,PA,UPS,2025-01-11,2025-01-12,1,73.75,18.6,91.0,39.1,83.2,Returned,1ZHMBJ74FI52RZM6YY,Standard,3533.12,No
SHP-52314,ORD-28022,Cambridge,MA,Savannah,GA,Old Dominion,2025-04-26,2025-05-04,8,130.47,16.0,75.0,39.1,180.45,Out for Delivery,1ZRP2N0TOKQRGE8MFH,Economy,641.86,No
SHP-52315,ORD-16738,Riverside,VA,Rochester,NY,Amazon Logistics,2025-02-02,2025-02-05,3,51.66,80.4,50.9,31.7,121.52,Delivered,1ZHYPGUP1GV74IT8LO,Standard,2697.56,Yes
SHP-52316,ORD-35141,Cleveland,OH,Pittsburgh,PA,UPS,2022-07-14,2022-07-15,1,17.0,22.1,50.6,64.4,23.35,Delivered,1ZPIK5KLKTSS5HQ0DH,Standard,224.11,No
SHP-52317,ORD-52729,Los Angeles,CA,Tacoma,WA,USPS,2024-07-06,2024-07-17,11,85.6,22.0,92.8,42.4,131.98,Returned,1ZLN6JH4GQRCVZWNA9,Economy,3863.66,No
SHP-52318,ORD-32354,Riverside,AZ,Erie,PA,OnTrac,2022-10-29,2022-11-08,10,115.19,22.4,54.3,48.7,127.86,Delivered,1ZVWFHV2M0FRJNP4Y0,Standard,3996.05,Yes
SHP-52319,ORD-24046,Cincinnati,OH,Riverside,MI,DHL,2025-09-30,2025-10-12,12,58.09,69.1,93.6,8.7,119.45,In Transit,1ZNYP2N2XSEKAYI428,Economy,118.06,No
SHP-52320,ORD-14758,Naperville,IL,VA City,VA,FedEx,2024-11-03,2024-11-07,4,138.04,176.8,89.8,17.0,174.4,Out for Delivery,1ZKNGYIRMPWIZWME6S,Express,1768.74,No
SHP-52321,ORD-13725,Dallas,TX,MI City,MI,XPO Logistics,2023-12-18,2023-12-21,3,48.22,24.3,38.8,49.7,133.03,Out for Delivery,1ZV2C2FXKXW24XKGS3,Express,3507.1,No
SHP-52322,ORD-21247,Vancouver,WA,Cleveland,OH,USPS,2025-11-25,2025-11-28,3,117.44,13.5,59.5,51.3,98.44,Delivered,1ZUHNKK9U7DMDYUD61,Standard,4607.79,No
SHP-52323,ORD-57132,Riverside,VA,Pittsburgh,PA,DHL,2024-12-15,2024-12-27,12,21.64,45.9,18.3,63.1,33.5,Delivered,1ZXLEVU7KUJY8AY8OH,Express,230.81,No
SHP-52324,ORD-53323,Miami,FL,Durham,NC,DHL,2023-10-02,2023-10-12,10,129.66,75.2,89.8,58.1,343.58,Delivered,1ZVHS0STJ22L1QOO0O,Economy,2461.28,No
SHP-52325,ORD-41299,Miami,FL,Madison,MI,FedEx,2022-10-19,2022-10-27,8,128.88,34.0,81.6,55.3,134.94,In Transit,1ZZP7E5CFEHMOHVRNB,Standard,1692.56,Yes
SHP-52326,ORD-45497,AZ City,AZ,Erie,PA,XPO Logistics,2024-11-23,2024-12-02,9,98.79,110.9,20.9,71.0,228.08,Returned,1Z815030DQNX0CY1EA,Express,287.28,No
SHP-52327,ORD-46194,Dallas,TX,Rochester,NY,USPS,2023-10-21,2023-10-26,5,1.34,189.6,10.4,72.8,17.01,Delivered,1Z1FXS5HUPUV5HQP0L,Economy,2189.31,No
SHP-52328,ORD-18679,Philadelphia,PA,Cambridge,MA,DHL,2022-04-10,2022-04-12,2,5.68,99.7,64.8,70.4,17.94,In Transit,1ZYAE584WS8N4FMNXV,Standard,3739.52,Yes
SHP-52329,ORD-12642,Fairview,NJ,Rochester,NY,UPS,2024-03-12,2024-03-15,3,9.34,167.9,31.8,20.4,15.1,Delivered,1ZJ66DYG3OGAUW6V7Q,Standard,4822.7,No
SHP-52330,ORD-55440,Springfield,MA,San Jose,CA,Old Dominion,2022-12-27,2023-01-06,10,63.89,129.1,81.1,14.0,107.45,Delivered,1ZFJX58PG27Y33B5DP,Standard,4771.36,No
SHP-52331,ORD-36793,Boston,MA,Greensboro,NC,UPS,2025-01-31,2025-02-07,7,63.88,11.2,30.2,38.2,159.19,Delivered,1ZV0GUP44TG7FMQYDI,Overnight,1424.65,Yes
SHP-52332,ORD-44464,Buffalo,NY,Dallas,TX,DHL,2023-04-23,2023-04-28,5,115.56,139.7,10.0,12.3,211.87,Delayed,1Z4WMJMDEHB1NJ245O,Standard,354.34,No
SHP-52333,ORD-34870,San Diego,CA,Riverside,VA,FedEx,2022-08-11,2022-08-21,10,78.88,172.0,96.3,56.3,207.18,Delivered,1ZQSDGPYNIIIBXOBM3,Standard,2274.07,No
SHP-52334,ORD-29117,Raleigh,NC,Madison,VA,FedEx,2024-11-26,2024-12-01,5,62.71,47.9,42.4,22.9,115.37,Returned,1ZKIGKTBTC7J0X1TKS,Standard,2238.17,No
SHP-52335,ORD-18014,Sacramento,CA,Athens,GA,USPS,2025-07-20,2025-07-21,1,88.75,83.6,23.5,23.1,101.64,Out for Delivery,1ZDXXX8MN47QGC92PX,Economy,4356.21,Yes
SHP-52336,ORD-46468,Cleveland,OH,Orlando,FL,DHL,2024-03-24,2024-03-29,5,27.9,193.9,53.9,43.0,90.17,In Transit,1ZSA4HTLFOENI866L4,Express,2982.17,No
SHP-52337,ORD-20877,Toledo,OH,Fairview,AZ,Old Dominion,2024-09-30,2024-10-07,7,81.08,39.6,62.4,23.0,188.22,Delivered,1ZO51ZBH3MFOM8QKFZ,Overnight,599.25,No
SHP-52338,ORD-55509,Madison,AZ,Columbus,OH,Old Dominion,2025-05-20,2025-05-30,10,111.06,89.0,54.0,15.0,139.35,Returned,1ZRSD082VZ5GIFTLFP,Standard,467.06,No
SHP-52339,ORD-10305,Pittsburgh,PA,Philadelphia,PA,OnTrac,2024-08-04,2024-08-07,3,118.8,163.5,88.3,16.7,128.4,Out for Delivery,1ZSYJ44EIKJP2V4MLP,Overnight,3633.54,No
SHP-52340,ORD-58078,Fairview,MI,Wilmington,NC,OnTrac,2025-11-24,2025-12-03,9,18.01,115.9,18.0,65.7,45.89,Out for Delivery,1Z1R35MFWGVMC64UVG,Overnight,2906.04,No
SHP-52341,ORD-30849,Naperville,IL,Lowell,MA,Old Dominion,2024-05-28,2024-06-04,7,113.11,63.1,26.8,57.8,232.17,Delivered,1ZAZISDT0EBB7AT7R9,Standard,2113.65,No
SHP-52342,ORD-38578,Fairview,NJ,Athens,GA,DHL,2023-03-29,2023-03-31,2,50.82,100.7,21.5,53.8,145.22,Delivered,1ZFBZ3ERRVTTAUA0Q3,Economy,297.0,Yes
SHP-52343,ORD-58550,Fort Lauderdale,FL,Durham,NC,XPO Logistics,2023-12-15,2023-12-25,10,141.31,51.6,69.0,9.4,110.44,Delivered,1ZMTTYEOTIG3CUR821,Overnight,1981.9,Yes
SHP-52344,ORD-38032,Houston,TX,Springfield,AZ,OnTrac,2024-03-20,2024-04-01,12,89.78,171.1,87.0,31.0,214.7,Returned,1Z5KNK3F56VVFARUU9,Economy,4622.93,No
SHP-52345,ORD-41766,Boston,MA,Bellevue,WA,UPS,2023-07-28,2023-08-08,11,60.11,163.4,96.8,74.6,132.22,Delivered,1ZVMJHWXJF2RDI2JQS,Standard,3097.41,No
SHP-52346,ORD-57097,Vancouver,WA,New York,NY,FedEx,2024-02-13,2024-02-21,8,29.34,154.7,89.5,11.8,31.59,Delivered,1ZO2QBCDHKTQNNQ85F,Standard,492.98,No
SHP-52347,ORD-54873,Toledo,OH,Wilmington,NC,DHL,2022-08-23,2022-08-28,5,78.04,187.8,6.2,42.2,220.7,Delivered,1ZTUKCI8W9CP5GUI05,Overnight,1858.14,No
SHP-52348,ORD-29828,Lowell,MA,Peoria,IL,OnTrac,2023-04-11,2023-04-24,13,145.11,162.8,66.2,46.2,122.98,Returned,1ZQZO6H6UH0ZFEPZ9Q,Economy,1064.01,No
SHP-52349,ORD-55725,Macon,GA,Savannah,GA,Old Dominion,2025-02-19,2025-03-03,12,61.94,119.6,67.1,47.4,97.07,Delivered,1Z4F3JP5ILL5965JBM,Express,4432.69,No
SHP-52350,ORD-57987,Madison,NJ,Springfield,VA,UPS,2022-05-23,2022-06-03,11,93.6,102.8,50.8,48.5,118.93,Out for Delivery,1Z42MHF6KWGEMGDJM1,Standard,132.89,Yes
SHP-52351,ORD-23587,Springfield,MA,Toledo,OH,XPO Logistics,2022-07-26,2022-07-28,2,41.25,40.4,69.9,56.8,117.33,Out for Delivery,1ZYCYQUYAJIHRR84E4,Economy,3878.21,No
SHP-52352,ORD-18367,Peoria,IL,Savannah,GA,DHL,2025-05-03,2025-05-08,5,54.58,73.6,44.1,59.1,159.4,Delivered,1ZZ9VQR6MDW14VQAL2,Overnight,2334.17,No
SHP-52353,ORD-50739,Tampa,FL,Madison,NJ,Old Dominion,2022-08-14,2022-08-20,6,11.78,153.5,62.7,66.0,24.2,In Transit,1ZHPFYU4YCE6LR9LXH,Standard,4477.31,No
SHP-52354,ORD-30089,Fairview,AZ,Buffalo,NY,OnTrac,2025-01-27,2025-02-09,13,44.8,85.5,16.9,8.4,142.54,Delivered,1ZPPJN5FMXV5AH27EU,Standard,1372.61,No
SHP-52355,ORD-17833,Raleigh,NC,Savannah,GA,FedEx,2025-05-28,2025-05-30,2,43.64,112.5,16.3,20.2,66.58,Returned,1ZD3LM4UK67Z106CVX,Economy,4303.52,No
SHP-52356,ORD-15766,Madison,MI,Riverside,VA,Amazon Logistics,2024-09-07,2024-09-09,2,108.65,188.8,16.8,28.4,95.92,Delivered,1ZFU9PNIDQHUF8GWTJ,Standard,3375.24,No
SHP-52357,ORD-20205,Sacramento,CA,Charlotte,NC,Amazon Logistics,2023-05-17,2023-05-19,2,12.11,134.5,44.0,78.8,41.14,Returned,1ZFP0WQT79BJNDNF8J,Standard,2829.22,No
SHP-52358,ORD-21351,Naperville,IL,Orlando,FL,XPO Logistics,2024-07-05,2024-07-13,8,76.99,113.5,49.6,45.6,148.59,Out for Delivery,1Z8TE3RH7S2YVO4U2G,Express,918.31,Yes
SHP-52359,ORD-41172,Allentown,PA,Madison,VA,OnTrac,2024-04-12,2024-04-20,8,86.98,111.1,31.8,42.0,218.56,Delayed,1ZUWBC56JOXVP7BGQY,Economy,2338.95,Yes
SHP-52360,ORD-49160,Springfield,VA,Springfield,IL,FedEx,2022-12-21,2022-12-31,10,23.73,84.4,56.3,32.1,74.86,In Transit,1ZQVIXK3R23QUEE5FF,Economy,4120.23,No
SHP-52361,ORD-37986,Bellevue,WA,Cincinnati,OH,XPO Logistics,2022-03-10,2022-03-22,12,9.04,73.0,71.9,65.3,33.26,Delivered,1ZKRZ69XHJA5QDY524,Express,1790.21,No
SHP-52362,ORD-13668,Tacoma,WA,MI City,MI,UPS,2025-08-01,2025-08-05,4,24.98,92.5,53.0,5.4,40.68,Delivered,1Z3B1ZVE8IHNHTRVE9,Economy,3543.71,Yes
SHP-52363,ORD-17773,San Francisco,CA,Fort Worth,TX,DHL,2025-03-29,2025-03-30,1,30.93,24.9,7.3,78.9,76.91,Returned,1ZQMMDGSOYD3Q4YAKB,Express,4835.93,Yes
SHP-52364,ORD-33280,Springfield,MI,Toledo,OH,OnTrac,2025-06-02,2025-06-14,12,63.88,134.8,12.1,15.4,86.1,Returned,1ZJI3X7B58BLE4CSR4,Economy,4542.81,No
SHP-52365,ORD-40429,Seattle,WA,San Francisco,CA,FedEx,2023-06-08,2023-06-16,8,28.73,107.0,83.9,24.7,61.96,Delivered,1ZGZ1KC39FYXN3MQ70,Standard,3129.8,No
SHP-52366,ORD-26085,Springfield,MI,Boston,MA,FedEx,2022-10-30,2022-11-02,3,75.39,49.5,40.6,44.3,135.86,Delivered,1ZT324BHKCJR1VRX7I,Economy,2068.78,No
SHP-52367,ORD-14128,San Diego,CA,San Jose,CA,Amazon Logistics,2025-10-09,2025-10-19,10,69.43,158.0,65.1,57.7,204.23,Delivered,1Z42G492CP3T5JV3FB,Economy,1105.47,Yes
SHP-52368,ORD-15835,Toledo,OH,Wilmington,NC,DHL,2022-08-22,2022-09-03,12,54.8,71.6,40.3,9.9,72.05,Delivered,1Z8HYMQS8UKZAISDMY,Express,3228.14,No
SHP-52369,ORD-20954,Reading,PA,Springfield,MI,FedEx,2023-08-22,2023-09-01,10,100.95,99.8,33.9,73.9,129.02,In Transit,1Z2MOQZUKWF6XHN50C,Standard,3132.52,No
SHP-52370,ORD-33843,Savannah,GA,Riverside,MI,FedEx,2024-08-31,2024-09-04,4,138.91,113.6,81.1,74.3,397.64,Delivered,1ZQIOV6L0P4IGED8KQ,Overnight,3083.99,No
SHP-52371,ORD-36819,Riverside,AZ,Springfield,VA,OnTrac,2022-03-04,2022-03-05,1,30.84,8.9,30.3,12.8,55.84,Delivered,1ZYZEI85N0PDLIDSCA,Overnight,1899.74,No
SHP-52372,ORD-45176,Akron,OH,Madison,MI,XPO Logistics,2025-11-19,2025-11-28,9,8.77,132.0,34.2,54.2,34.06,Delayed,1Z32N8C589JQQUZQ4L,Express,1749.33,No
SHP-52373,ORD-49387,AZ City,AZ,Akron,OH,XPO Logistics,2023-10-01,2023-10-07,6,73.28,102.8,83.9,46.4,143.46,Delayed,1ZBQONRW6W58RK1USS,Express,1066.63,Yes
SHP-52374,ORD-43944,Tampa,FL,Seattle,WA,Old Dominion,2023-05-09,2023-05-20,11,106.55,80.0,19.8,40.0,291.31,Delayed,1ZNIQAAFXTX2C5N5LW,Economy,54.22,No
SHP-52375,ORD-16433,Fort Lauderdale,FL,Seattle,WA,FedEx,2022-10-20,2022-10-31,11,9.46,102.0,41.2,59.6,33.1,Delivered,1ZNS4UDNXPQJNWKLFS,Overnight,4021.63,No
SHP-52376,ORD-56249,Madison,AZ,Fairview,VA,XPO Logistics,2025-05-03,2025-05-10,7,51.66,195.5,95.4,7.2,114.0,Delivered,1ZPDL5STTBZLHP1HT1,Overnight,321.62,No
SHP-52377,ORD-36041,San Diego,CA,Wilmington,NC,DHL,2022-08-25,2022-09-05,11,148.25,64.9,12.2,70.3,144.28,In Transit,1ZVXR2QD40M6MOUU9F,Express,3010.25,No
SHP-52378,ORD-45880,Fairview,VA,Madison,MI,USPS,2024-08-29,2024-09-01,3,14.12,79.1,30.2,23.3,35.63,Delivered,1ZABOQZ2LZAMLN81H9,Express,3505.78,Yes
SHP-52379,ORD-58505,Houston,TX,Rockford,IL,USPS,2022-03-16,2022-03-25,9,2.28,164.8,11.9,27.1,19.79,Out for Delivery,1ZMQ59CB2H6VBUJBDW,Economy,3923.25,No
SHP-52380,ORD-53563,Atlanta,GA,Lowell,MA,UPS,2025-06-29,2025-07-10,11,121.72,130.4,65.9,23.0,347.52,Delayed,1ZOF9B9RWU12A1HQ0M,Standard,1175.18,No
SHP-52381,ORD-37728,Springfield,MA,Athens,GA,USPS,2025-08-16,2025-08-23,7,96.0,54.4,20.0,32.0,66.14,Delivered,1ZYAEMIV8A0OYDWEWM,Express,382.04,No
SHP-52382,ORD-52823,Tampa,FL,Peoria,IL,USPS,2023-05-22,2023-05-25,3,95.06,107.4,77.7,79.2,165.18,Out for Delivery,1ZYTWSWVDSDFT0H6D0,Overnight,4024.99,No
