company_id,company_name,plan,mrr_usd,usage_events,account_age_days,region,industry,contract_months,signup_date,churn_date,churned,nps_score,support_tickets,last_login_date,seats
CO-7039,Nova Inc,Starter,84.77,2902,1524,Latin America,Government,3,2021-10-29,,False,47,9,2025-08-02,466
CO-7040,Forge Analytics,Enterprise,1884.66,10412,425,Asia Pacific,Retail,24,2024-11-01,,False,8,46,2025-05-27,463
CO-7041,Nova Analytics,Professional,434.34,41460,1346,Middle East,Finance,1,2022-04-25,2022-08-17,True,-94,50,2024-05-18,54
CO-7042,Nimbus Cloud,Professional,283.82,7478,568,Asia Pacific,Government,6,2024-06-11,,False,35,41,2025-09-30,439
CO-7043,Pulse Corp,Professional,423.56,15578,353,Latin America,Retail,3,2025-01-12,2027-01-13,True,43,0,2025-11-24,191
CO-7044,Wave Analytics,Professional,238.25,33218,882,Asia Pacific,Healthcare,3,2023-08-02,,False,-63,34,2024-01-24,397
CO-7045,Spark Digital,Professional,224.19,14545,651,Latin America,Consulting,12,2024-03-20,,False,-68,32,2024-11-22,251
CO-7046,Wave AI,Professional,144.45,44973,849,Europe,Retail,3,2023-09-04,,False,94,46,2025-07-04,101
CO-7047,Pulse Cloud,Starter,95.64,49526,664,Latin America,Media,24,2024-03-07,,False,48,43,2025-07-21,392
CO-7048,Nimbus Labs,Free,0.0,18926,840,North America,Education,3,2023-09-13,2024-07-14,True,44,23,2025-11-16,436
CO-7049,Vertex Corp,Professional,149.23,14080,1286,Latin America,Finance,24,2022-06-24,,False,-94,37,2024-02-15,340
CO-7050,Zenith Solutions,Professional,451.51,26517,793,Asia Pacific,Non-profit,3,2023-10-30,,False,-3,4,2025-08-27,374
CO-7051,Forge Analytics,Professional,105.69,10062,781,Middle East,Retail,1,2023-11-11,,False,14,13,2024-12-26,118
CO-7052,Acme Digital,Professional,204.26,44495,665,North America,Media,1,2024-03-06,,False,36,8,2024-11-29,181
CO-7053,Wave Analytics,Starter,92.98,11710,800,Middle East,Finance,1,2023-10-23,,False,-17,7,2024-09-20,404
CO-7054,Nova Digital,Professional,436.59,17079,304,Asia Pacific,Finance,3,2025-03-02,,False,42,22,2025-03-20,307
CO-7055,Vertex AI,Starter,91.98,21835,1638,Middle East,Technology,3,2021-07-07,,False,91,16,2021-09-18,145
CO-7056,Spark Inc,Professional,272.91,11614,1265,Asia Pacific,Non-profit,24,2022-07-15,,False,35,29,2022-12-01,293
CO-7057,Forge Tech,Free,0.0,39328,587,Latin America,Healthcare,6,2024-05-23,2025-01-05,True,31,42,2025-11-25,196
CO-7058,Nova Corp,Professional,221.76,7596,881,Europe,Technology,6,2023-08-03,,False,-49,5,2025-02-01,312
CO-7059,Apex Inc,Enterprise,3738.66,24434,2155,Middle East,Non-profit,6,2020-02-06,,False,-8,8,2022-10-27,121
CO-7060,Forge Analytics,Enterprise,3466.72,13262,393,Latin America,Healthcare,24,2024-12-03,,False,-87,9,2025-07-29,336
CO-7061,Nova Tech,Starter,80.34,14066,974,Latin America,Finance,3,2023-05-02,,False,-54,6,2025-06-24,22
CO-7062,Nova Solutions,Starter,84.62,38761,645,Asia Pacific,Manufacturing,3,2024-03-26,2024-11-09,True,67,49,2025-11-17,432
CO-7063,Wave Inc,Professional,410.94,29090,1469,Europe,Government,3,2021-12-23,,False,53,47,2022-04-29,372
CO-7064,Nova Analytics,Starter,55.81,2584,1152,Europe,Healthcare,3,2022-11-05,,False,94,8,2025-05-18,298
CO-7065,Spark Corp,Starter,78.33,20822,1460,Asia Pacific,Finance,1,2022-01-01,,False,93,23,2023-12-22,455
CO-7066,Forge Tech,Enterprise,2538.52,139,488,Middle East,Media,3,2024-08-30,2025-09-20,True,12,25,2025-02-07,228
CO-7067,Wave Cloud,Professional,346.26,13567,573,Middle East,Retail,24,2024-06-06,,False,-51,33,2024-08-28,49
CO-7068,Zenith Inc,Professional,311.09,46193,1811,Asia Pacific,Consulting,3,2021-01-15,,False,-62,48,2021-02-02,389
CO-7069,Pulse Corp,Free,0.0,35441,803,Asia Pacific,Finance,3,2023-10-20,,False,37,37,2024-08-23,41
CO-7070,Spark Inc,Starter,69.46,1959,1882,Latin America,Consulting,1,2020-11-05,,False,20,32,2025-04-10,107
CO-7071,Vertex Systems,Starter,62.51,9007,1350,Asia Pacific,Government,12,2022-04-21,,False,51,15,2023-10-25,351
CO-7072,Forge Corp,Starter,39.5,11987,1087,Europe,Education,12,2023-01-09,2023-11-18,True,-11,45,2023-05-01,76
CO-7073,Wave Analytics,Professional,147.44,19777,523,Middle East,Media,24,2024-07-26,2025-09-16,True,86,44,2025-12-10,143
CO-7074,Apex Solutions,Enterprise,1635.04,36917,1152,Latin America,Technology,1,2022-11-05,,False,-65,22,2025-12-01,299
CO-7075,Wave Corp,Starter,59.63,42423,741,Europe,Manufacturing,6,2023-12-21,,False,88,39,2024-03-09,365
CO-7076,Pulse Cloud,Starter,59.76,48784,2019,Europe,Media,1,2020-06-21,,False,52,13,2021-03-15,213
CO-7077,Acme AI,Professional,494.76,37757,1592,North America,Finance,3,2021-08-22,,False,-30,15,2023-02-24,126
CO-7078,Pulse Solutions,Starter,60.53,11495,648,Europe,Government,6,2024-03-23,,False,-83,14,2024-06-10,398
CO-7079,Nova Tech,Professional,226.81,19452,735,Middle East,Finance,3,2023-12-27,,False,99,24,2025-10-27,40
CO-7080,Nimbus Labs,Professional,244.24,42262,2173,North America,Finance,24,2020-01-19,,False,-30,15,2025-08-18,446
CO-7081,Forge Cloud,Professional,155.64,8567,628,North America,Media,24,2024-04-12,,False,57,44,2024-06-16,270
CO-7082,Acme Systems,Starter,88.17,16997,806,Europe,Healthcare,12,2023-10-17,,False,81,3,2023-12-03,120
CO-7083,Apex Cloud,Starter,55.47,26080,751,North America,Government,24,2023-12-11,2024-01-11,True,-57,44,2024-06-16,241
CO-7084,Spark Tech,Starter,61.72,15467,735,Middle East,Healthcare,3,2023-12-27,,False,-92,18,2025-12-03,125
CO-7085,Nimbus Analytics,Free,0.0,8097,506,Middle East,Manufacturing,6,2024-08-12,2026-06-24,True,9,40,2025-09-08,276
CO-7086,Apex Digital,Enterprise,2484.68,48331,458,Europe,Government,12,2024-09-29,,False,18,4,2024-11-29,460
CO-7087,Nova Digital,Professional,465.4,42997,2024,Latin America,Education,6,2020-06-16,,False,73,34,2021-12-26,447
CO-7088,Apex Labs,Professional,159.3,5348,740,Europe,Media,24,2023-12-22,,False,60,2,2023-12-27,205
CO-7089,Acme Inc,Starter,44.85,23303,446,North America,Government,6,2024-10-11,,False,-84,42,2025-04-16,213
CO-7090,Vertex Corp,Professional,464.36,9614,469,Asia Pacific,Retail,3,2024-09-18,,False,29,13,2025-01-12,75
CO-7091,Wave Inc,Starter,97.81,46158,2076,Europe,Retail,24,2020-04-25,2022-03-30,True,-18,37,2025-02-01,304
CO-7092,Wave Digital,Free,0.0,30097,1025,Asia Pacific,Media,3,2023-03-12,,False,52,9,2025-01-31,247
CO-7093,Forge Labs,Starter,33.91,2936,1718,Asia Pacific,Finance,12,2021-04-18,2022-03-25,True,-41,17,2024-03-30,413
CO-7094,Pulse Digital,Professional,130.69,32891,271,Europe,Retail,24,2025-04-04,2025-08-21,True,-30,49,2025-08-09,197
CO-7095,Forge Corp,Enterprise,3419.47,40297,223,Middle East,Consulting,1,2025-05-22,2025-11-01,True,68,42,2025-10-05,423
CO-7096,Nimbus Labs,Professional,427.78,34033,1554,North America,Finance,1,2021-09-29,,False,-86,0,2025-06-30,409
CO-7097,Apex Solutions,Starter,67.2,2978,1728,Middle East,Government,6,2021-04-08,,False,-56,14,2021-06-27,117
CO-7098,Forge AI,Starter,50.45,49868,1142,Middle East,Healthcare,6,2022-11-15,2023-02-08,True,3,42,2023-04-21,432
CO-7099,Pulse Digital,Starter,51.72,24266,1121,Middle East,Consulting,3,2022-12-06,2024-08-30,True,33,20,2025-08-28,384
CO-7100,Spark Solutions,Enterprise,3745.45,24956,346,North America,Manufacturing,1,2025-01-19,2025-08-16,True,-78,49,2025-10-09,73
CO-7101,Wave Corp,Professional,165.96,46447,1983,Asia Pacific,Non-profit,12,2020-07-27,2021-07-28,True,39,15,2022-09-02,115
CO-7102,Spark Digital,Starter,88.81,24613,1116,Asia Pacific,Government,6,2022-12-11,,False,-61,7,2024-06-12,379
CO-7103,Spark Systems,Professional,462.66,35048,777,Asia Pacific,Healthcare,3,2023-11-15,,False,-69,37,2024-06-17,225
CO-7104,Spark Cloud,Starter,72.24,1604,2080,North America,Non-profit,1,2020-04-21,,False,100,49,2025-11-15,251
CO-7105,Forge Cloud,Professional,314.48,49013,990,North America,Non-profit,1,2023-04-16,,False,-23,43,2023-11-05,407
CO-7106,Nimbus Systems,Enterprise,2317.97,39611,1769,Asia Pacific,Technology,12,2021-02-26,,False,-63,19,2023-01-16,199
CO-7107,Vertex Corp,Professional,199.43,16363,699,Europe,Retail,6,2024-02-01,,False,-32,13,2024-08-26,477
CO-7108,Apex Labs,Professional,449.27,40959,814,Europe,Non-profit,6,2023-10-09,,False,-22,35,2024-04-27,78
CO-7109,Spark Corp,Professional,244.28,20129,476,Europe,Education,1,2024-09-11,,False,-89,44,2024-12-02,3
CO-7110,Spark Labs,Starter,37.87,21325,1567,Middle East,Healthcare,3,2021-09-16,,False,-13,46,2025-06-26,423
CO-7111,Apex Solutions,Enterprise,2771.61,8608,2033,Latin America,Manufacturing,3,2020-06-07,2022-08-01,True,-29,50,2020-09-27,130
CO-7112,Forge Tech,Professional,477.83,46716,573,Middle East,Consulting,1,2024-06-06,2026-06-07,True,-60,4,2025-10-19,192
CO-7113,Apex Analytics,Starter,40.09,27699,2010,Europe,Education,6,2020-06-30,,False,3,9,2023-10-15,201
CO-7114,Nova Analytics,Enterprise,1136.42,17896,240,Middle East,Education,3,2025-05-05,,False,-11,0,2025-10-12,386
CO-7115,Acme Systems,Enterprise,3217.19,6689,1834,North America,Healthcare,1,2020-12-23,,False,40,27,2023-05-12,267
CO-7116,Nimbus Digital,Enterprise,3964.21,11706,282,Middle East,Consulting,1,2025-03-24,,False,73,12,2025-07-12,200
CO-7117,Spark Analytics,Professional,177.91,236,860,Europe,Media,6,2023-08-24,2024-10-16,True,42,14,2025-12-23,417
CO-7118,Pulse Analytics,Enterprise,2360.51,8957,1350,North America,Non-profit,3,2022-04-21,,False,-92,50,2024-07-22,420
CO-7119,Acme Systems,Professional,408.3,18819,1483,Latin America,Non-profit,24,2021-12-09,,False,72,36,2024-06-26,351
CO-7120,Nimbus Labs,Professional,201.67,40060,1337,Europe,Education,24,2022-05-04,,False,27,32,2023-05-21,314
CO-7121,Forge Tech,Professional,243.0,8022,581,North America,Manufacturing,1,2024-05-29,2025-12-05,True,43,48,2024-06-04,475
CO-7122,Nimbus Solutions,Professional,168.9,20573,1767,Asia Pacific,Technology,1,2021-02-28,,False,25,25,2025-04-13,436
CO-7123,Nova Digital,Enterprise,740.06,32552,581,Middle East,Government,6,2024-05-29,2024-10-25,True,-46,34,2024-10-28,111
CO-7124,Nova Solutions,Professional,314.83,27308,330,North America,Finance,3,2025-02-04,,False,89,38,2025-12-25,148
CO-7125,Forge Cloud,Free,0.0,7732,1434,Asia Pacific,Finance,24,2022-01-27,,False,-24,42,2023-05-10,336
CO-7126,Apex Solutions,Enterprise,3755.56,46031,1529,Middle East,Media,6,2021-10-24,,False,-77,44,2023-10-15,465
CO-7127,Wave Corp,Professional,103.25,39889,288,Europe,Manufacturing,24,2025-03-18,,False,32,25,2025-07-04,97
CO-7128,Wave Cloud,Professional,481.7,46347,335,North America,Finance,12,2025-01-30,,False,68,37,2025-12-22,61
CO-7129,Apex Inc,Professional,222.15,2389,2168,Asia Pacific,Healthcare,1,2020-01-24,,False,53,2,2024-03-22,330
CO-7130,Vertex Analytics,Starter,96.73,1701,1907,Asia Pacific,Education,3,2020-10-11,,False,-84,29,2024-08-30,15
CO-7131,Nova Digital,Enterprise,4990.76,26404,1500,North America,Manufacturing,3,2021-11-22,2022-09-09,True,-97,3,2023-12-08,32
CO-7132,Zenith Labs,Professional,180.68,12127,2123,Europe,Education,6,2020-03-09,2022-01-09,True,-80,45,2023-10-20,160
CO-7133,Spark Solutions,Starter,79.19,14994,236,Middle East,Media,6,2025-05-09,,False,25,5,2025-05-29,112
CO-7134,Vertex Tech,Professional,270.43,27538,724,Latin America,Technology,1,2024-01-07,,False,-8,39,2025-02-08,157
CO-7135,Acme Analytics,Starter,83.61,19766,258,Latin America,Non-profit,1,2025-04-17,,False,-31,27,2025-06-08,144
CO-7136,Zenith Corp,Professional,415.54,31377,551,Europe,Media,3,2024-06-28,2025-08-29,True,-91,30,2024-09-17,368
CO-7137,Zenith Labs,Enterprise,4379.6,15930,2033,North America,Education,3,2020-06-07,,False,-29,38,2025-03-30,235
CO-7138,Vertex Analytics,Professional,325.65,43421,1614,North America,Consulting,24,2021-07-31,,False,18,3,2022-04-02,251
CO-7139,Apex Labs,Professional,172.85,35350,2181,North America,Education,24,2020-01-11,2020-05-27,True,76,23,2020-06-28,344
CO-7140,Wave Solutions,Professional,439.93,8135,1097,Europe,Government,12,2022-12-30,,False,79,18,2023-07-03,457
CO-7141,Pulse Solutions,Starter,81.13,39236,2180,Europe,Finance,12,2020-01-12,,False,-9,48,2020-06-17,175
CO-7142,Wave AI,Professional,315.58,9834,1972,North America,Non-profit,12,2020-08-07,,False,-37,9,2025-12-27,468
CO-7143,Nimbus AI,Professional,177.48,15613,412,Asia Pacific,Manufacturing,3,2024-11-14,2026-04-13,True,64,7,2025-01-15,98
CO-7144,Acme Systems,Professional,339.95,43578,625,Middle East,Healthcare,6,2024-04-15,,False,72,44,2025-03-09,130
CO-7145,Nimbus Solutions,Free,0.0,34609,1821,Europe,Media,24,2021-01-05,,False,-64,32,2021-10-07,393
CO-7146,Wave Digital,Starter,53.53,19622,1195,North America,Education,6,2022-09-23,2024-07-02,True,-12,43,2023-12-08,156
CO-7147,Wave Inc,Enterprise,4274.92,15759,720,Middle East,Healthcare,24,2024-01-11,2025-10-17,True,-98,35,2024-07-06,46
CO-7148,Apex Tech,Professional,411.74,12988,656,North America,Media,1,2024-03-15,,False,82,17,2024-04-21,434
CO-7149,Apex Analytics,Professional,474.51,47283,1313,Latin America,Media,24,2022-05-28,,False,-19,49,2024-01-27,239
CO-7150,Forge AI,Starter,98.04,4243,676,North America,Healthcare,24,2024-02-24,2025-09-29,True,37,24,2024-08-19,328
CO-7151,Nova Labs,Free,0.0,36237,345,Europe,Manufacturing,1,2025-01-20,,False,23,11,2025-10-25,322
CO-7152,Nova Digital,Enterprise,3510.47,40681,2089,Middle East,Manufacturing,12,2020-04-12,,False,-76,44,2023-03-25,341
CO-7153,Nimbus Digital,Enterprise,4393.44,28749,512,Latin America,Technology,12,2024-08-06,,False,-25,45,2024-10-16,445
CO-7154,Acme Systems,Professional,282.47,2278,248,Middle East,Healthcare,3,2025-04-27,,False,98,41,2025-04-29,31
CO-7155,Forge Digital,Enterprise,781.77,21865,473,Middle East,Government,6,2024-09-14,2026-11-13,True,16,3,2024-11-29,126
CO-7156,Spark Solutions,Starter,30.38,33417,1852,Middle East,Media,24,2020-12-05,,False,-67,40,2024-06-03,484
CO-7157,Forge Corp,Professional,204.14,25753,955,Europe,Non-profit,1,2023-05-21,,False,37,12,2023-11-29,310
CO-7158,Nova Inc,Professional,186.73,6241,1364,Asia Pacific,Education,6,2022-04-07,2024-06-06,True,-82,14,2025-12-21,14
CO-7159,Acme Cloud,Starter,79.87,27267,1423,Asia Pacific,Healthcare,1,2022-02-07,,False,65,37,2022-12-24,317
CO-7160,Acme Cloud,Professional,162.05,1575,905,Europe,Manufacturing,6,2023-07-10,2024-01-24,True,35,30,2025-09-08,259
CO-7161,Spark Analytics,Enterprise,3651.4,18768,2141,Asia Pacific,Consulting,12,2020-02-20,2022-04-09,True,16,10,2022-02-07,216
CO-7162,Forge Corp,Professional,276.49,9889,2085,Latin America,Manufacturing,6,2020-04-16,,False,-33,23,2025-07-27,279
CO-7163,Spark Labs,Starter,97.71,26964,457,Middle East,Education,3,2024-09-30,,False,39,32,2025-10-28,11
CO-7164,Vertex Analytics,Starter,96.47,10265,1083,North America,Retail,12,2023-01-13,,False,-62,8,2025-02-16,290
CO-7165,Spark Inc,Starter,90.89,27127,962,Europe,Retail,12,2023-05-14,2023-08-18,True,19,34,2024-03-18,180
CO-7166,Nova Tech,Starter,86.9,19856,492,North America,Retail,24,2024-08-26,2025-04-06,True,-91,4,2025-04-10,9
CO-7167,Apex Digital,Starter,79.5,8106,1371,Asia Pacific,Non-profit,24,2022-03-31,,False,53,30,2023-01-01,414
CO-7168,Spark Tech,Free,0.0,41133,873,Latin America,Media,3,2023-08-11,2024-11-26,True,11,12,2024-11-14,427
CO-7169,Spark AI,Professional,371.98,45637,1891,Latin America,Media,1,2020-10-27,,False,77,46,2025-11-19,2
CO-7170,Spark Systems,Professional,169.27,10376,1003,Europe,Technology,12,2023-04-03,,False,-55,42,2024-07-07,240
CO-7171,Spark Solutions,Professional,397.37,23198,1831,Europe,Consulting,1,2020-12-26,2022-04-18,True,-96,36,2023-02-18,30
CO-7172,Nova Systems,Enterprise,3053.84,29269,1599,Latin America,Government,12,2021-08-15,,False,27,11,2023-01-15,483
CO-7173,Wave Analytics,Professional,301.95,16847,1776,Latin America,Technology,6,2021-02-19,,False,-35,35,2022-08-08,109
CO-7174,Pulse Digital,Professional,433.36,35215,1169,Middle East,Technology,1,2022-10-19,2023-05-08,True,-28,20,2023-07-19,155
CO-7175,Nova Digital,Professional,379.0,10806,1871,North America,Finance,1,2020-11-16,,False,33,47,2024-06-13,125
CO-7176,Pulse Tech,Free,0.0,41029,2147,Asia Pacific,Media,6,2020-02-14,,False,-51,48,2020-08-15,119
CO-7177,Nova Digital,Starter,46.76,4511,709,Latin America,Finance,24,2024-01-22,2024-08-01,True,-74,41,2025-11-17,8
CO-7178,Zenith Solutions,Starter,29.01,14544,1888,Asia Pacific,Media,24,2020-10-30,2022-10-15,True,82,3,2024-11-27,276
CO-7179,Nova Digital,Enterprise,4638.05,47481,243,North America,Manufacturing,3,2025-05-02,2027-07-01,True,40,46,2025-10-09,72
CO-7180,Pulse Analytics,Enterprise,3178.87,38410,2077,Asia Pacific,Media,3,2020-04-24,2020-11-19,True,60,26,2025-04-28,481
CO-7181,Pulse Cloud,Professional,183.82,28569,1798,Asia Pacific,Consulting,3,2021-01-28,,False,-40,45,2025-06-14,290
CO-7182,Wave Corp,Professional,449.28,461,1848,Latin America,Education,1,2020-12-09,,False,-87,1,2024-10-05,359
CO-7183,Acme Corp,Starter,69.06,17893,1812,Middle East,Government,3,2021-01-14,,False,-95,21,2025-06-09,255
CO-7184,Vertex Corp,Enterprise,1817.2,45219,338,Middle East,Media,3,2025-01-27,2025-07-08,True,89,5,2025-10-03,387
CO-7185,Nova Systems,Enterprise,750.88,3794,687,Middle East,Healthcare,12,2024-02-13,,False,11,12,2025-08-29,379
CO-7186,Apex Inc,Starter,54.74,38378,1160,Latin America,Government,6,2022-10-28,,False,95,7,2024-04-12,151
CO-7187,Acme Corp,Starter,63.97,49192,2043,Latin America,Technology,24,2020-05-28,,False,25,28,2024-11-04,401
CO-7188,Apex Corp,Free,0.0,23229,579,North America,Retail,3,2024-05-31,,False,2,16,2024-09-09,473
CO-7189,Apex Solutions,Professional,328.29,2532,1171,North America,Finance,24,2022-10-17,2024-03-21,True,-86,20,2023-06-08,238
CO-7190,Nimbus Analytics,Starter,75.77,4564,1041,Middle East,Finance,24,2023-02-24,,False,-30,30,2023-06-10,44
CO-7191,Acme Tech,Professional,154.43,10193,968,Asia Pacific,Education,3,2023-05-08,,False,86,1,2025-07-20,367
CO-7192,Pulse Analytics,Starter,30.1,8563,1741,North America,Healthcare,1,2021-03-26,,False,-37,32,2023-01-17,457
CO-7193,Wave Corp,Professional,136.19,38994,1733,North America,Media,6,2021-04-03,,False,75,23,2025-07-19,324
CO-7194,Acme Digital,Free,0.0,17644,601,Latin America,Education,24,2024-05-09,,False,-36,44,2024-12-24,425
CO-7195,Nimbus Tech,Enterprise,3790.3,19173,1334,Europe,Government,12,2022-05-07,,False,-40,15,2025-05-25,90
CO-7196,Spark Labs,Starter,93.2,33912,2144,Asia Pacific,Healthcare,6,2020-02-17,2020-09-22,True,8,39,2023-03-03,485
CO-7197,Pulse Systems,Starter,71.89,26188,1416,Europe,Non-profit,24,2022-02-14,,False,65,49,2025-12-24,131
CO-7198,Apex Systems,Starter,78.41,16627,2073,Europe,Education,3,2020-04-28,2020-10-30,True,-14,32,2021-10-24,51
CO-7199,Spark Labs,Professional,172.63,11618,1122,Europe,Consulting,24,2022-12-05,,False,0,30,2023-10-10,399
CO-7200,Spark AI,Starter,87.82,2953,362,Asia Pacific,Manufacturing,24,2025-01-03,,False,59,50,2025-01-22,306
CO-7201,Apex Solutions,Professional,224.62,31202,2171,North America,Retail,12,2020-01-21,,False,-30,39,2021-01-07,5
CO-7202,Nimbus Analytics,Starter,51.94,45334,333,Europe,Healthcare,12,2025-02-01,,False,95,7,2025-09-06,38
CO-7203,Acme Solutions,Professional,421.14,14675,2040,North America,Government,3,2020-05-31,,False,-26,9,2024-04-23,67
CO-7204,Spark Tech,Starter,94.42,29995,1301,Europe,Media,3,2022-06-09,,False,31,20,2022-08-08,217
CO-7205,Nova Inc,Professional,290.32,27131,1166,Europe,Technology,1,2022-10-22,,False,-95,21,2025-08-12,303
CO-7206,Wave Tech,Free,0.0,42885,1147,Latin America,Consulting,12,2022-11-10,,False,44,26,2024-08-16,73
CO-7207,Nimbus AI,Enterprise,868.77,6336,1289,Asia Pacific,Government,12,2022-06-21,,False,-23,14,2024-04-12,165
CO-7208,Nimbus Analytics,Starter,90.25,1828,1386,North America,Healthcare,12,2022-03-16,,False,-46,50,2023-08-23,24
CO-7209,Pulse Systems,Professional,493.36,4330,1787,Europe,Education,3,2021-02-08,,False,-71,5,2025-02-16,180
CO-7210,Wave Corp,Free,0.0,594,1158,Asia Pacific,Consulting,1,2022-10-30,,False,-87,49,2025-11-22,408
CO-7211,Wave Analytics,Professional,161.57,49189,418,Asia Pacific,Education,3,2024-11-08,,False,36,28,2025-04-17,334
CO-7212,Forge Inc,Starter,40.43,44430,1997,North America,Technology,3,2020-07-13,2022-06-23,True,42,33,2024-03-22,311
CO-7213,Vertex Tech,Free,0.0,39555,605,Middle East,Non-profit,3,2024-05-05,2025-10-14,True,79,15,2025-09-18,336
CO-7214,Acme Cloud,Free,0.0,40388,661,Latin America,Education,6,2024-03-10,2024-09-07,True,6,17,2025-02-24,58
CO-7215,Acme Corp,Professional,279.5,11882,1184,North America,Education,24,2022-10-04,,False,-42,7,2024-01-04,425
CO-7216,Apex Tech,Enterprise,3629.3,9517,2072,Asia Pacific,Government,24,2020-04-29,,False,39,4,2023-09-25,394
