station_id,date,temp_celsius,temp_fahrenheit,humidity_pct,precipitation_inches,wind_speed_kmh,wind_direction,pressure_hpa,visibility_km,conditions,uv_index
WX-10,2024-11-04,-3.9,25.0,21,0,22.2,NW,1003.5,7.4,Drizzle,11
WX-7,2024-11-04,-0.4,31.3,92,0,17.7,NW,1031.8,9.7,Thunderstorm,9
WX-4,2024-11-05,-13.5,7.7,55,0,29.7,NE,1016.9,13.5,Clear,9
WX-9,2024-11-05,8.3,46.9,50,0.06,9.9,SE,1009.5,13.6,Snow,9
WX-10,2024-11-05,-9.4,15.1,75,0.09,20.9,NE,996.4,5.0,Fog,8
WX-10,2024-11-05,8.4,47.1,96,0.47,21.8,E,986.9,8.7,Thunderstorm,1
WX-7,2024-11-06,-3.1,26.4,96,0.2,0.9,E,1006.1,6.0,Drizzle,8
WX-9,2024-11-06,7.4,45.3,44,0.28,26.0,SW,1010.8,3.3,Rain,1
WX-1,2024-11-06,-2.6,27.3,88,0.18,7.4,W,1015.9,6.2,Rain,0
WX-10,2024-11-06,-5.0,23.0,60,0.21,26.8,N,1023.7,7.0,Cloudy,6
WX-5,2024-11-07,-8.6,16.5,63,0,0,NE,1003.2,8.0,Haze,2
WX-5,2024-11-07,-0.1,31.8,84,0.34,10.8,SE,1021.3,5.6,Clear,0
WX-8,2024-11-07,3.6,38.5,37,0,34.5,SW,1019.1,12.6,Snow,6
WX-9,2024-11-07,0.7,33.3,35,0,19.3,S,1012.9,6.7,Thunderstorm,11
WX-5,2024-11-07,-3.1,26.4,95,0.09,17.7,NW,1000.8,4.6,Snow,3
WX-5,2024-11-07,-7.1,19.2,46,0.07,4.2,S,1015.2,8.4,Windy,7
WX-1,2024-11-08,-0.1,31.8,71,0.58,0,S,1005.2,8.1,Fog,11
WX-2,2024-11-08,0.3,32.5,25,0.35,27.0,NW,1017.8,5.3,Haze,0
WX-1,2024-11-08,-1.1,30.0,87,0.04,14.2,N,1004.1,5.8,Rain,0
WX-2,2024-11-08,-3.6,25.5,33,0,9.6,N,1014.4,5.8,Snow,3
WX-4,2024-11-09,0.2,32.4,18,0.3,2.2,NE,1009.6,12.8,Thunderstorm,7
WX-4,2024-11-09,-2.3,27.9,13,0.2,31.5,NW,1000.1,3.3,Windy,3
WX-1,2024-11-09,-5.7,21.7,78,0.35,20.5,S,1019.7,9.1,Thunderstorm,8
WX-3,2024-11-09,-8.7,16.3,93,0.52,18.4,E,1020.4,10.0,Haze,9
WX-6,2024-11-09,-4.0,24.8,16,0.25,25.6,SE,1010.0,9.7,Clear,7
WX-6,2024-11-10,-5.4,22.3,42,0.03,7.2,S,1020.4,10.4,Thunderstorm,11
WX-8,2024-11-10,-0.7,30.7,60,0.1,19.9,S,998.8,4.5,Partly Cloudy,9
WX-10,2024-11-10,-8.9,16.0,19,0.51,16.0,SE,1012.6,8.0,Cloudy,7
WX-4,2024-11-10,-9.9,14.2,33,0.03,22.1,S,1012.5,2.8,Rain,2
WX-8,2024-11-11,-7.9,17.8,46,0,18.9,NE,1015.0,6.9,Fog,9
WX-2,2024-11-11,-3.9,25.0,69,0,14.2,E,1017.6,10.8,Haze,2
WX-2,2024-11-11,-1.9,28.6,76,0,17.0,W,1005.5,10.8,Haze,3
WX-2,2024-11-11,-7.5,18.5,43,0,9.2,SE,1030.8,6.2,Snow,11
WX-4,2024-11-12,-2.6,27.3,83,0,1.7,NE,1021.1,10.6,Drizzle,9
WX-8,2024-11-12,-1.5,29.3,82,0,7.3,N,995.6,10.9,Haze,7
WX-7,2024-11-12,-0.9,30.4,34,0.64,19.6,S,1021.5,9.5,Clear,7
WX-4,2024-11-12,-2.9,26.8,76,0,9.5,NW,1028.7,7.1,Rain,3
WX-2,2024-11-12,-14.5,5.9,78,0.37,10.9,SW,1017.0,13.1,Fog,4
WX-3,2024-11-13,-7.6,18.3,86,0.01,17.8,NW,1023.3,5.9,Drizzle,1
WX-4,2024-11-13,-10.7,12.7,14,0.21,10.3,W,1030.0,8.5,Drizzle,4
WX-2,2024-11-13,0.1,32.2,36,0.11,26.9,NE,1009.0,7.8,Cloudy,5
WX-5,2024-11-13,6.5,43.7,99,0.21,16.9,W,1006.5,7.2,Drizzle,0
WX-8,2024-11-13,-1.9,28.6,47,0,18.8,E,1016.0,16.2,Snow,6
WX-4,2024-11-14,-11.5,11.3,90,0,13.2,NE,1013.5,11.6,Rain,2
WX-7,2024-11-14,-9.6,14.7,86,0,6.7,NW,1017.7,4.1,Cloudy,9
WX-2,2024-11-14,-5.8,21.6,24,0,26.9,SW,1017.5,4.3,Snow,0
WX-4,2024-11-14,-6.6,20.1,100,0,18.8,E,1025.5,10.9,Thunderstorm,11
WX-1,2024-11-15,-3.5,25.7,40,0,27.8,E,1020.4,11.1,Cloudy,4
WX-1,2024-11-15,-0.9,30.4,94,0.17,6.3,E,1016.2,17.4,Clear,5
WX-5,2024-11-15,-14.0,6.8,46,0.11,19.1,SE,1030.6,15.8,Haze,10
WX-9,2024-11-15,-8.1,17.4,16,0,9.9,E,1020.4,9.0,Drizzle,7
WX-8,2024-11-15,-9.4,15.1,74,0,7.6,W,1001.1,13.5,Windy,4
WX-3,2024-11-16,-1.8,28.8,83,0,9.9,SE,1029.8,7.5,Rain,11
WX-5,2024-11-16,-10.8,12.6,64,0,9.0,S,1001.0,9.9,Drizzle,8
WX-4,2024-11-16,6.8,44.2,79,0.08,1.1,W,1022.2,5.8,Thunderstorm,4
WX-9,2024-11-16,-14.2,6.4,31,0.18,19.0,SE,1023.7,5.0,Snow,2
WX-4,2024-11-17,3.2,37.8,31,0.22,24.7,SE,1032.5,8.9,Cloudy,6
WX-6,2024-11-17,-3.1,26.4,47,0.2,12.1,W,987.4,4.9,Fog,2
WX-1,2024-11-17,-5.5,22.1,53,0.3,8.6,NE,1013.4,15.7,Partly Cloudy,3
WX-10,2024-11-17,-2.6,27.3,68,0,29.8,W,1000.8,13.0,Cloudy,11
WX-2,2024-11-18,2.2,36.0,98,0.04,26.8,SW,1004.3,13.4,Rain,4
WX-2,2024-11-18,4.0,39.2,69,0,9.1,SE,991.2,10.7,Rain,4
WX-6,2024-11-18,8.4,47.1,43,0,26.5,SE,998.0,8.7,Windy,8
WX-6,2024-11-18,-16.6,2.1,35,0.33,16.5,N,1027.9,12.8,Snow,9
WX-8,2024-11-18,0.7,33.3,47,0.04,28.5,SE,1035.6,4.4,Cloudy,0
WX-3,2024-11-19,0.7,33.3,32,0,21.5,SE,1017.7,7.3,Partly Cloudy,0
WX-5,2024-11-19,-2.8,27.0,11,0,16.9,S,1036.0,16.7,Snow,4
WX-8,2024-11-19,-3.8,25.2,37,0,2.8,SE,1010.8,6.3,Cloudy,11
WX-5,2024-11-20,-6.4,20.5,96,0,12.2,SE,1008.3,13.7,Partly Cloudy,8
WX-10,2024-11-20,-0.9,30.4,27,0.18,23.2,S,1029.1,11.8,Thunderstorm,4
WX-4,2024-11-20,-2.9,26.8,53,0,15.3,S,1021.7,11.4,Thunderstorm,0
WX-10,2024-11-20,-4.0,24.8,84,0,25.9,NW,1010.6,5.7,Rain,10
WX-2,2024-11-21,-1.4,29.5,84,0.46,14.0,SW,1002.4,16.3,Thunderstorm,1
WX-9,2024-11-21,-3.8,25.2,26,0,6.3,N,1011.1,11.8,Fog,6
WX-2,2024-11-21,-1.9,28.6,78,0,24.2,SW,1013.3,4.6,Thunderstorm,4
WX-5,2024-11-21,1.8,35.2,33,0.02,10.2,NW,1014.7,17.0,Clear,0
WX-6,2024-11-22,-5.9,21.4,82,0.04,9.8,S,1012.2,9.7,Thunderstorm,6
WX-2,2024-11-22,-5.0,23.0,19,0,12.6,SE,1005.9,11.0,Partly Cloudy,7
WX-3,2024-11-22,4.4,39.9,58,0.65,16.0,SW,1001.7,9.1,Windy,8
WX-3,2024-11-22,-0.2,31.6,95,0,6.0,NE,998.6,9.4,Clear,7
WX-8,2024-11-22,-6.9,19.6,39,0.15,21.9,S,1014.9,7.7,Snow,1
WX-8,2024-11-23,-1.9,28.6,39,0,8.2,SE,1005.3,10.5,Thunderstorm,11
WX-7,2024-11-23,1.0,33.8,52,0,23.2,NW,1024.8,13.3,Thunderstorm,7
WX-7,2024-11-23,-2.0,28.4,83,0,23.6,NE,1012.1,17.1,Partly Cloudy,5
WX-9,2024-11-24,-5.6,21.9,96,0.13,7.1,W,1027.1,9.2,Fog,11
WX-10,2024-11-24,-5.9,21.4,38,0.06,14.0,SW,999.4,12.9,Rain,9
WX-4,2024-11-24,-0.4,31.3,17,0.14,20.0,NE,1027.7,5.2,Haze,1
WX-8,2024-11-24,-7.1,19.2,30,0.28,38.0,NW,1011.4,16.3,Cloudy,8
WX-1,2024-11-24,-9.7,14.5,12,0.39,16.5,W,1014.2,10.8,Cloudy,11
WX-6,2024-11-25,-14.6,5.7,73,0.02,12.6,S,1004.1,14.1,Rain,8
WX-3,2024-11-25,-5.6,21.9,10,0.13,26.1,NE,1011.0,6.1,Rain,4
WX-3,2024-11-25,5.6,42.1,10,0.11,14.5,NW,1025.7,15.4,Fog,6
WX-8,2024-11-25,-5.9,21.4,73,0.51,20.7,W,1029.4,3.1,Drizzle,0
WX-5,2024-11-26,-10.1,13.8,64,0.16,18.6,E,1012.4,9.1,Snow,2
WX-10,2024-11-26,-2.2,28.0,72,0.13,23.2,SE,1006.4,8.3,Rain,6
WX-4,2024-11-26,-7.3,18.9,48,0.06,16.2,SW,1015.2,5.2,Snow,2
WX-8,2024-11-26,-5.6,21.9,51,0,13.9,E,1016.1,4.3,Windy,0
WX-4,2024-11-27,2.3,36.1,67,0,16.4,SW,1024.0,4.3,Windy,9
WX-9,2024-11-27,10.7,51.3,85,0.07,25.3,NW,1004.6,13.2,Haze,8
WX-9,2024-11-27,-7.7,18.1,69,0,3.9,NW,1009.3,10.5,Clear,0
WX-10,2024-11-28,-6.3,20.7,51,0,16.1,W,1017.6,16.0,Partly Cloudy,7
WX-3,2024-11-28,-4.2,24.4,11,0.59,13.2,SE,1030.5,13.0,Fog,11
WX-1,2024-11-28,-5.1,22.8,67,0.51,20.8,S,999.4,12.8,Cloudy,10
WX-2,2024-11-28,-16.2,2.8,76,0.23,13.9,E,1006.5,6.7,Partly Cloudy,5
WX-9,2024-11-28,-1.8,28.8,20,0,5.2,N,1007.0,7.1,Fog,8
WX-5,2024-11-29,-7.4,18.7,52,0.12,29.5,SW,1018.1,14.3,Snow,1
WX-4,2024-11-29,-4.1,24.6,76,0,12.5,SE,1012.4,13.0,Snow,9
WX-2,2024-11-29,-8.3,17.1,78,0.19,31.9,SW,1007.1,17.2,Drizzle,9
WX-5,2024-11-29,-6.7,19.9,18,0.41,29.2,S,1020.4,10.0,Thunderstorm,8
WX-7,2024-11-29,3.6,38.5,93,0.13,9.8,N,1018.1,10.1,Drizzle,6
WX-7,2024-11-29,-5.5,22.1,12,0,29.3,S,1016.5,13.3,Cloudy,2
WX-8,2024-11-30,-0.7,30.7,34,0.2,11.5,S,1008.8,11.0,Windy,9
WX-9,2024-11-30,-8.9,16.0,73,0.01,22.8,NE,1015.5,6.1,Haze,11
WX-2,2024-11-30,3.3,37.9,81,0,11.4,N,1007.6,6.9,Rain,6
WX-3,2024-12-01,-2.8,27.0,14,0,23.7,NE,1006.1,4.9,Clear,3
WX-9,2024-12-01,-4.0,24.8,70,0.27,28.8,S,995.5,11.7,Clear,11
WX-5,2024-12-01,-5.8,21.6,56,0,15.5,N,1008.6,18.8,Cloudy,0
WX-5,2024-12-01,-14.9,5.2,91,0.32,12.8,SE,1022.6,16.8,Snow,2
WX-3,2024-12-01,-6.6,20.1,87,0.52,23.9,N,1014.4,6.7,Fog,3
WX-8,2024-12-02,-5.0,23.0,83,0,22.6,S,1017.8,13.6,Fog,8
WX-4,2024-12-02,-11.5,11.3,12,0.11,2.6,N,1007.1,8.0,Drizzle,10
WX-5,2024-12-02,-8.4,16.9,14,0,13.7,W,1026.6,14.1,Thunderstorm,8
WX-2,2024-12-02,2.1,35.8,91,0.54,10.5,NE,1009.4,9.3,Snow,6
WX-8,2024-12-03,-1.7,28.9,96,0,25.8,N,1020.8,7.8,Snow,11
WX-7,2024-12-03,-5.8,21.6,68,0.44,4.8,W,1033.1,9.9,Drizzle,4
WX-2,2024-12-03,-10.2,13.6,76,0,11.9,NE,1012.7,10.7,Cloudy,5
WX-7,2024-12-04,-10.4,13.3,66,0.36,14.1,NW,1018.4,8.7,Drizzle,9
WX-5,2024-12-04,0.5,32.9,52,0.58,5.0,NW,1006.5,12.3,Windy,5
WX-4,2024-12-04,-14.9,5.2,74,0,0,SE,1007.8,8.6,Fog,6
WX-7,2024-12-04,-17.5,0.5,96,0,22.0,NW,996.1,10.5,Clear,6
WX-1,2024-12-04,-8.9,16.0,55,0,17.8,E,992.7,2.1,Rain,1
WX-4,2024-12-05,-7.5,18.5,20,0.09,16.6,NW,1026.3,12.0,Thunderstorm,3
WX-7,2024-12-05,-5.5,22.1,52,0.14,13.7,NW,1020.9,16.6,Partly Cloudy,8
WX-4,2024-12-05,-12.8,9.0,53,0.48,30.3,NW,1027.4,12.4,Fog,9
WX-9,2024-12-05,-8.8,16.2,83,0.4,28.4,E,1004.0,11.9,Thunderstorm,6
WX-6,2024-12-06,-14.8,5.4,54,0.46,16.3,W,1024.6,7.5,Partly Cloudy,4
WX-9,2024-12-06,-9.8,14.4,68,0,27.7,S,1014.6,16.2,Haze,1
WX-10,2024-12-06,-6.0,21.2,98,0.05,8.5,N,999.7,10.2,Partly Cloudy,5
WX-9,2024-12-06,-0.8,30.6,30,0.02,12.4,S,1014.9,13.7,Partly Cloudy,3
WX-1,2024-12-06,-0.9,30.4,15,0.41,10.6,S,1022.5,3.5,Cloudy,9
WX-5,2024-12-07,-4.8,23.4,10,0,10.4,NE,1009.4,8.7,Rain,11
WX-3,2024-12-07,-5.1,22.8,14,0.12,4.1,E,1012.1,10.8,Thunderstorm,3
WX-9,2024-12-07,-2.1,28.2,64,0.5,11.0,S,1007.2,9.0,Haze,0
WX-10,2024-12-07,-15.2,4.6,74,0.07,0,SW,1017.3,3.5,Fog,0
WX-10,2024-12-08,-2.1,28.2,17,0.13,14.4,NE,1026.1,6.1,Drizzle,10
WX-8,2024-12-08,-7.8,18.0,70,0,5.7,W,1026.5,9.6,Haze,11
WX-6,2024-12-08,-16.0,3.2,88,0,24.3,S,1010.1,0.6,Cloudy,3
WX-7,2024-12-08,-2.2,28.0,56,0.32,1.0,N,1014.1,5.3,Fog,10
WX-3,2024-12-08,-15.4,4.3,23,0.01,17.8,NW,1007.4,13.7,Windy,0
WX-10,2024-12-08,-6.1,21.0,82,0,29.7,E,996.5,3.8,Fog,7
WX-9,2024-12-09,-1.5,29.3,18,0.18,22.7,SW,1012.2,15.3,Clear,4
WX-8,2024-12-09,-18.2,-0.8,26,0.03,10.6,SE,1008.5,10.1,Windy,0
WX-5,2024-12-09,-16.4,2.5,49,0.48,19.9,S,1012.2,10.0,Partly Cloudy,1
WX-5,2024-12-09,-9.5,14.9,84,0.44,20.0,N,1014.2,12.9,Drizzle,3
WX-8,2024-12-10,-4.5,23.9,89,0.23,17.6,NW,1021.0,11.1,Partly Cloudy,3
WX-2,2024-12-10,-14.2,6.4,93,0,12.2,NE,1011.3,11.0,Clear,7
WX-8,2024-12-10,0.9,33.6,17,0,25.3,S,1004.7,16.0,Fog,8
WX-7,2024-12-10,-15.4,4.3,90,0.01,10.5,NW,1009.8,0.9,Fog,0
WX-4,2024-12-10,-2.8,27.0,70,0.6,16.6,N,994.5,8.8,Drizzle,0
WX-8,2024-12-11,-9.8,14.4,77,0.14,13.3,SW,1016.4,13.4,Fog,6
WX-6,2024-12-11,-14.0,6.8,84,0,18.3,S,1016.9,11.0,Cloudy,3
WX-4,2024-12-11,-7.1,19.2,43,0.42,16.4,N,1008.3,13.2,Thunderstorm,4
WX-6,2024-12-12,-5.8,21.6,42,0,22.9,W,1021.5,10.1,Fog,2
WX-2,2024-12-12,-14.9,5.2,83,0.09,17.4,SE,1014.5,14.0,Rain,9
WX-6,2024-12-12,-4.0,24.8,80,0,22.1,SE,1019.6,10.1,Haze,2
WX-8,2024-12-12,-16.2,2.8,21,0.41,8.6,NE,1019.3,9.5,Cloudy,10
WX-5,2024-12-13,-0.5,31.1,89,0,20.2,SE,1021.6,6.8,Haze,3
WX-6,2024-12-13,-6.6,20.1,70,0.23,6.7,SE,1004.1,15.8,Thunderstorm,7
WX-7,2024-12-13,-12.2,10.0,64,0,31.8,NE,1015.0,7.9,Haze,3
WX-3,2024-12-13,-9.4,15.1,96,0.19,30.4,NW,1021.7,10.2,Snow,5
WX-2,2024-12-13,-9.4,15.1,32,0.02,0,E,1013.1,10.4,Cloudy,6
WX-7,2024-12-13,-3.1,26.4,20,0.02,3.2,SW,1017.3,9.7,Haze,3
WX-6,2024-12-14,-12.6,9.3,58,0.32,15.1,NW,1005.4,8.7,Haze,7
WX-3,2024-12-14,-9.2,15.4,41,0,18.6,S,1023.1,14.1,Thunderstorm,11
WX-8,2024-12-14,-3.7,25.3,73,0.62,21.4,SW,999.8,8.9,Rain,7
WX-7,2024-12-14,-5.6,21.9,54,0.3,16.0,S,1002.9,6.9,Rain,4
WX-1,2024-12-14,2.1,35.8,57,0.02,6.0,SW,1000.8,2.4,Cloudy,11
WX-2,2024-12-15,2.6,36.7,45,0.12,14.9,E,1018.5,12.8,Windy,2
WX-7,2024-12-15,-7.0,19.4,43,0,8.5,S,1017.4,8.4,Rain,7
WX-5,2024-12-15,-10.8,12.6,81,0.13,13.7,NW,1011.4,4.7,Fog,4
WX-4,2024-12-15,-12.0,10.4,20,0.3,17.5,E,1020.4,8.5,Haze,11
WX-3,2024-12-16,-8.1,17.4,53,0,14.9,NW,1001.1,9.4,Partly Cloudy,9
WX-7,2024-12-16,-4.6,23.7,58,0,25.4,E,1002.0,9.9,Thunderstorm,8
WX-3,2024-12-16,-2.4,27.7,14,0.35,29.9,W,1013.3,6.6,Drizzle,5
WX-5,2024-12-16,-6.3,20.7,92,0,3.9,N,990.5,3.6,Cloudy,8
WX-10,2024-12-16,-7.7,18.1,77,0.16,22.4,SW,995.9,5.8,Thunderstorm,6
WX-7,2024-12-17,-5.2,22.6,24,0,2.5,S,999.9,4.6,Clear,8
WX-10,2024-12-17,-17.7,0.1,51,0,0,SW,1015.9,10.6,Haze,7
WX-10,2024-12-17,-6.3,20.7,61,0,19.6,W,1020.9,8.1,Partly Cloudy,5
WX-1,2024-12-17,-16.3,2.7,13,0.65,17.9,W,1017.3,6.5,Fog,11
WX-5,2024-12-18,2.5,36.5,75,0,16.8,SE,1016.0,10.7,Haze,8
WX-5,2024-12-18,-10.9,12.4,35,0.63,18.2,NW,1018.2,10.5,Clear,4
WX-7,2024-12-18,-4.4,24.1,45,0,3.1,S,1001.0,8.5,Haze,9
WX-4,2024-12-18,-12.6,9.3,33,0.06,7.2,NW,1017.8,15.5,Partly Cloudy,10
WX-9,2024-12-19,-6.3,20.7,52,0,8.2,NE,1005.3,18.0,Partly Cloudy,0
WX-6,2024-12-19,-6.8,19.8,20,0,9.8,NW,1011.2,8.3,Thunderstorm,9
WX-6,2024-12-19,-2.0,28.4,24,0,12.6,SE,1007.9,6.9,Windy,7
WX-5,2024-12-19,-10.9,12.4,75,0,15.7,SW,1027.7,13.9,Clear,0
WX-6,2024-12-19,-0.8,30.6,94,0,16.6,S,1014.3,9.8,Rain,1
WX-8,2024-12-20,-9.1,15.6,44,0.18,19.8,W,1005.0,3.8,Clear,3
WX-4,2024-12-20,-8.6,16.5,35,0,18.1,SE,1015.6,12.8,Thunderstorm,6
WX-10,2024-12-20,-10.4,13.3,32,0.12,15.1,SW,1031.3,17.3,Rain,4
WX-3,2024-12-20,-4.8,23.4,94,0.54,21.3,SW,1003.2,5.7,Cloudy,9
WX-4,2024-12-20,-3.4,25.9,36,0.09,19.5,E,1030.8,6.8,Fog,7
WX-7,2024-12-21,-15.2,4.6,50,0,26.4,E,1002.6,10.9,Snow,3
WX-5,2024-12-21,-11.8,10.8,36,0.97,16.8,NE,1024.5,6.9,Fog,0
WX-3,2024-12-21,-10.2,13.6,60,0.37,8.0,SW,1019.3,9.0,Clear,2
WX-10,2024-12-21,-11.9,10.6,55,0,9.1,E,1025.2,9.6,Thunderstorm,2
WX-5,2024-12-22,-10.1,13.8,13,0,16.3,S,1016.7,8.4,Rain,2
WX-2,2024-12-22,-9.4,15.1,55,0,19.5,NW,1001.2,13.9,Cloudy,6
WX-6,2024-12-22,-6.2,20.8,64,0.7,4.6,E,1008.2,10.1,Partly Cloudy,11
WX-2,2024-12-22,-2.5,27.5,40,0.08,19.8,N,1015.8,13.6,Clear,6
WX-2,2024-12-22,0.9,33.6,66,0.38,26.6,SW,1013.0,6.1,Windy,8
WX-9,2024-12-23,-13.8,7.2,68,0.29,19.2,S,1008.8,14.0,Drizzle,9
WX-2,2024-12-23,-13.3,8.1,79,0.17,0,NE,1013.0,11.7,Windy,5
WX-4,2024-12-23,-3.4,25.9,55,0,0,NW,1011.5,11.9,Thunderstorm,5
WX-1,2024-12-23,-5.4,22.3,46,0.3,15.9,E,1019.8,13.6,Thunderstorm,4
WX-7,2024-12-23,-7.6,18.3,42,0.1,11.5,SE,1008.9,9.5,Partly Cloudy,1
WX-6,2024-12-23,-3.0,26.6,77,0,22.7,E,1004.1,12.4,Partly Cloudy,6
WX-7,2024-12-24,-12.4,9.7,99,0.43,14.2,NE,1008.1,12.6,Fog,6
WX-6,2024-12-24,-6.1,21.0,94,0.81,9.4,S,1015.2,3.2,Haze,8
WX-7,2024-12-24,-4.0,24.8,98,0.27,29.1,S,999.2,14.8,Drizzle,3
WX-1,2024-12-24,-12.1,10.2,46,0,0,NE,1009.1,12.7,Windy,0
WX-6,2024-12-25,-12.6,9.3,13,0,27.6,E,1022.9,8.8,Windy,3
WX-2,2024-12-25,-9.4,15.1,14,0.37,13.1,W,1006.0,13.1,Drizzle,2
WX-3,2024-12-25,-0.5,31.1,49,0,9.3,S,1014.7,7.6,Snow,9
WX-4,2024-12-25,-14.9,5.2,11,0.22,4.8,E,1002.6,11.4,Partly Cloudy,4
WX-6,2024-12-26,-15.6,3.9,29,0.41,3.4,NW,997.9,4.9,Cloudy,4
WX-4,2024-12-26,-0.2,31.6,37,0.15,17.8,SW,1010.3,12.9,Drizzle,4
WX-9,2024-12-26,-7.2,19.0,58,0,17.1,S,995.5,14.7,Drizzle,1
WX-8,2024-12-26,-6.6,20.1,58,0,8.5,E,995.8,12.4,Partly Cloudy,6
WX-10,2024-12-27,-12.3,9.9,78,0.4,11.0,E,1026.2,9.7,Windy,8
WX-9,2024-12-27,-9.0,15.8,92,0.24,15.3,E,1020.5,10.0,Haze,10
WX-1,2024-12-27,-4.1,24.6,57,0.37,16.2,SW,1006.9,4.0,Drizzle,3
WX-4,2024-12-27,-4.1,24.6,22,0,19.3,N,1022.3,3.7,Drizzle,11
WX-10,2024-12-27,-11.8,10.8,71,0.4,16.0,SE,1021.8,9.5,Fog,5
WX-1,2024-12-27,-9.4,15.1,44,0,15.9,NE,1004.0,14.6,Clear,8
WX-10,2024-12-28,-5.5,22.1,96,0.35,21.2,NW,1008.8,5.7,Thunderstorm,7
WX-3,2024-12-28,-5.1,22.8,15,0.06,17.1,E,1014.2,10.9,Partly Cloudy,8
WX-1,2024-12-28,-14.0,6.8,39,0.02,28.7,S,1006.9,8.4,Haze,3
WX-3,2024-12-28,-11.9,10.6,74,0,3.1,S,1030.6,10.6,Haze,10
WX-10,2024-12-29,-9.9,14.2,15,0.52,12.0,NE,1011.1,12.3,Snow,2
WX-5,2024-12-29,-12.2,10.0,56,0.38,19.2,N,1026.1,2.7,Thunderstorm,9
WX-4,2024-12-29,-3.3,26.1,33,0.18,16.6,E,994.9,8.9,Haze,3
WX-1,2024-12-29,-4.8,23.4,70,0.27,25.9,E,1007.4,13.2,Cloudy,4
WX-9,2024-12-30,-3.6,25.5,41,0.15,25.3,SW,1004.9,7.2,Thunderstorm,3
WX-4,2024-12-30,-4.9,23.2,14,0.03,15.9,N,1012.4,17.0,Clear,10
WX-7,2024-12-30,-9.9,14.2,10,0.63,6.0,S,998.4,9.0,Partly Cloudy,7
WX-7,2024-12-31,-8.7,16.3,56,0.26,6.1,N,1018.3,7.0,Fog,9
WX-5,2024-12-31,-0.9,30.4,24,0.12,13.5,SE,1002.2,9.7,Clear,11
WX-1,2024-12-31,-2.5,27.5,51,0.05,25.5,S,1006.2,8.1,Thunderstorm,7
WX-6,2024-12-31,-7.2,19.0,35,0.04,11.4,SW,1011.1,7.2,Rain,8
WX-3,2024-12-31,-3.7,25.3,94,0.0,3.4,SE,1011.3,12.3,Rain,1
WX-10,2025-01-01,-11.9,10.6,81,0.06,0.7,N,1011.4,8.4,Thunderstorm,7
WX-3,2025-01-01,-9.8,14.4,29,0.72,13.6,W,996.7,14.7,Windy,5
WX-7,2025-01-01,-11.6,11.1,83,0.59,10.4,SW,1008.4,8.2,Cloudy,0
WX-6,2025-01-01,-2.8,27.0,45,0,9.3,NW,1011.1,2.7,Snow,1
WX-9,2025-01-02,-14.5,5.9,48,0.44,18.6,W,1031.0,13.2,Clear,0
WX-10,2025-01-02,-10.8,12.6,22,0,15.5,SE,1020.1,4.8,Rain,5
WX-10,2025-01-02,-5.0,23.0,84,0,3.0,SW,1007.7,5.5,Drizzle,6
WX-1,2025-01-02,-11.0,12.2,24,0.42,0,W,1013.1,14.9,Snow,4
WX-4,2025-01-03,-14.5,5.9,64,0.15,6.3,E,1016.6,14.2,Snow,4
WX-2,2025-01-03,-15.0,5.0,60,0.33,10.7,SW,1001.6,8.3,Windy,2
WX-9,2025-01-03,-8.6,16.5,21,0.16,2.1,N,1013.7,5.5,Snow,2
WX-6,2025-01-03,-13.9,7.0,10,0.59,8.0,N,1005.8,8.1,Snow,0
WX-3,2025-01-04,-11.0,12.2,16,0,8.7,N,1013.8,8.7,Fog,5
WX-3,2025-01-04,-14.7,5.5,54,0,10.5,SW,1008.1,14.9,Thunderstorm,6
WX-9,2025-01-04,-11.5,11.3,18,0.39,11.2,N,1027.1,8.0,Windy,0
WX-3,2025-01-04,-17.8,-0.0,99,0.07,5.3,E,997.4,14.2,Windy,6
WX-7,2025-01-04,-1.1,30.0,29,0.16,4.5,N,999.8,9.7,Cloudy,2
WX-2,2025-01-05,-8.4,16.9,85,0.09,7.7,W,1006.0,11.6,Cloudy,6
WX-5,2025-01-05,-8.6,16.5,16,0.45,16.8,SW,1026.5,14.3,Rain,6
WX-7,2025-01-05,-7.8,18.0,66,0.11,23.7,SW,998.2,9.0,Thunderstorm,10
WX-4,2025-01-05,-14.2,6.4,69,0,21.4,NW,1009.8,10.2,Clear,0
WX-5,2025-01-06,-14.8,5.4,27,0.64,11.5,N,1009.5,8.9,Windy,7
WX-2,2025-01-06,-5.5,22.1,16,0.68,17.1,SE,1012.1,10.5,Clear,1
WX-9,2025-01-06,-12.7,9.1,46,0.31,14.1,SW,1014.4,12.8,Cloudy,11
WX-10,2025-01-06,-6.4,20.5,52,0.4,19.4,W,1010.9,8.4,Partly Cloudy,2
WX-5,2025-01-06,-18.5,-1.3,14,0.2,15.5,NW,1035.2,3.5,Thunderstorm,5
WX-2,2025-01-07,-7.3,18.9,96,0.15,11.6,N,1013.1,6.6,Partly Cloudy,11
WX-8,2025-01-07,-15.1,4.8,55,0,14.1,W,1007.5,8.7,Drizzle,11
WX-3,2025-01-07,-9.1,15.6,80,0.18,8.3,NW,1012.7,4.7,Thunderstorm,9
WX-2,2025-01-07,-8.6,16.5,62,0.05,10.5,NE,1025.2,3.7,Drizzle,3
WX-5,2025-01-08,-6.9,19.6,75,0.12,16.3,SE,1011.2,8.6,Partly Cloudy,0
