trip_id,pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,passenger_count,trip_distance_miles,fare_amount,tip_amount,total_amount,payment_type,trip_duration_min
TRIP-406030,2024-01-02 06:45:07,2024-01-02 07:06:07,40.734866,-74.004657,40.673477,-74.005253,1,5.77,18.77,0.03,18.8,Credit Card,21.6
TRIP-406031,2025-05-07 11:04:28,2025-05-07 12:09:28,40.654491,-73.928152,40.760011,-73.921488,6,9.53,34.43,8.84,43.27,Mobile,65.2
TRIP-406032,2024-05-23 16:58:43,2024-05-23 18:43:43,40.810062,-73.998606,40.700009,-73.938952,1,12.17,59.24,7.47,66.71,Mobile,105.7
TRIP-406033,2025-03-19 07:47:27,2025-03-19 09:02:27,40.849947,-73.939462,40.706277,-74.019681,1,14.57,55.25,9.77,65.02,Debit Card,75.8
TRIP-406034,2024-03-02 17:00:32,2024-03-02 17:12:32,40.809562,-73.95213,40.82204,-73.949422,1,1.23,7.95,2.09,10.04,Mobile,12.0
TRIP-406035,2024-11-14 18:37:01,2024-11-14 19:20:01,40.693424,-73.939032,40.696989,-73.999367,5,4.83,18.28,4.03,22.31,Credit Card,43.0
TRIP-406036,2024-10-19 21:07:54,2024-10-19 22:42:54,40.815684,-73.92645,40.659549,-73.932606,2,12.15,55.0,13.97,68.97,Debit Card,95.4
TRIP-406037,2025-11-17 19:12:37,2025-11-17 20:32:37,40.65167,-73.921028,40.758091,-74.019787,4,13.29,59.08,9.02,68.1,Cash,80.8
TRIP-406038,2024-12-28 14:41:30,2024-12-28 15:02:30,40.800642,-73.969913,40.742871,-73.974634,1,6.17,17.52,2.45,19.97,Credit Card,21.9
TRIP-406039,2025-09-04 04:49:18,2025-09-04 05:36:18,40.836975,-73.941289,40.657147,-73.966228,6,14.74,49.92,6.52,56.44,Debit Card,47.4
TRIP-406040,2025-07-06 11:40:41,2025-07-06 12:41:41,40.775793,-73.92475,40.732038,-74.002589,2,8.68,28.94,1.74,30.68,Mobile,61.8
TRIP-406041,2025-11-09 08:21:43,2025-11-09 09:41:43,40.792839,-73.901201,40.693866,-73.982838,3,11.99,54.72,10.66,65.38,Credit Card,80.4
TRIP-406042,2024-06-11 02:40:05,2024-06-11 03:35:05,40.783739,-73.974632,40.718342,-73.98194,1,6.87,31.64,4.81,36.45,Cash,55.8
TRIP-406043,2024-07-30 10:08:26,2024-07-30 11:09:26,40.651427,-73.961127,40.69108,-73.903075,2,6.75,27.42,6.11,33.53,Credit Card,61.6
TRIP-406044,2024-05-29 18:23:31,2024-05-29 19:39:31,40.746375,-73.933029,40.680717,-73.993945,3,9.7,41.18,4.88,46.06,Credit Card,76.4
TRIP-406045,2024-05-22 08:37:52,2024-05-22 09:19:52,40.76747,-74.008668,40.847793,-73.923318,4,10.22,30.91,7.94,38.85,Mobile,42.7
TRIP-406046,2025-01-06 02:39:09,2025-01-06 02:59:09,40.672539,-73.950149,40.701041,-73.918867,5,4.58,17.89,0.22,18.11,Debit Card,20.5
TRIP-406047,2024-03-19 17:38:44,2024-03-19 18:25:44,40.716537,-74.010355,40.777508,-73.962731,6,7.25,25.34,1.16,26.5,Credit Card,47.0
TRIP-406048,2025-11-14 21:03:52,2025-11-14 21:42:52,40.717278,-74.016732,40.753719,-73.900993,3,9.47,38.63,10.79,49.42,Credit Card,39.0
TRIP-406049,2025-04-25 22:51:48,2025-04-25 23:05:48,40.742955,-73.97694,40.765599,-73.948138,4,3.85,12.77,2.31,15.08,Cash,14.8
TRIP-406050,2024-01-02 15:24:16,2024-01-02 17:00:16,40.801809,-74.00752,40.686574,-73.946538,6,12.57,38.21,7.06,45.27,Mobile,96.0
TRIP-406051,2024-11-07 02:39:44,2024-11-07 02:52:44,40.754578,-73.972731,40.747236,-73.959383,1,1.52,6.99,1.23,8.22,Debit Card,13.0
TRIP-406052,2025-03-14 10:52:55,2025-03-14 11:26:55,40.713297,-74.010305,40.684632,-73.964027,6,5.94,20.88,4.81,25.69,Cash,34.8
TRIP-406053,2024-01-14 23:17:22,2024-01-15 00:33:22,40.650142,-73.94494,40.781539,-73.988666,1,11.58,39.19,6.04,45.23,Credit Card,76.6
TRIP-406054,2024-02-21 00:25:20,2024-02-21 00:44:20,40.821371,-73.981278,40.781144,-74.008109,1,4.99,15.25,3.11,18.36,Debit Card,19.3
TRIP-406055,2025-02-25 01:35:48,2025-02-25 02:48:48,40.847947,-73.983872,40.720682,-74.005705,6,10.82,49.99,4.4,54.39,Cash,73.8
TRIP-406056,2024-01-25 03:46:18,2024-01-25 04:17:18,40.802739,-74.005462,40.838095,-73.917867,5,8.46,29.13,3.88,33.01,Credit Card,31.5
TRIP-406057,2024-04-20 15:04:08,2024-04-20 15:45:08,40.739801,-73.911332,40.698448,-73.940026,1,4.8,25.36,2.49,27.85,Debit Card,41.8
TRIP-406058,2025-08-22 16:52:18,2025-08-22 17:38:18,40.664345,-73.922597,40.785299,-73.917388,6,9.44,28.29,5.49,33.78,Credit Card,46.2
TRIP-406059,2024-02-08 07:35:08,2024-02-08 08:09:08,40.729212,-73.974521,40.716208,-73.913803,1,4.48,18.19,0.56,18.75,Cash,34.0
TRIP-406060,2025-02-03 06:37:17,2025-02-03 07:52:17,40.849769,-73.990475,40.711745,-73.992421,1,10.11,36.56,10.72,47.28,Cash,75.2
TRIP-406061,2025-12-07 09:03:52,2025-12-07 10:00:52,40.726877,-74.001244,40.744126,-73.903843,4,7.98,40.06,7.72,47.78,Debit Card,57.6
TRIP-406062,2024-01-20 04:08:41,2024-01-20 04:37:41,40.690015,-74.013929,40.709796,-73.904293,3,7.77,25.28,3.87,29.15,Credit Card,29.0
TRIP-406063,2024-06-01 16:20:41,2024-06-01 16:45:41,40.679647,-73.9899,40.749064,-73.906977,6,10.0,35.85,7.7,43.55,Cash,25.1
TRIP-406064,2025-10-31 15:34:19,2025-10-31 16:18:19,40.822171,-73.972742,40.673497,-73.995211,2,12.73,55.29,7.5,62.79,Credit Card,44.9
TRIP-406065,2025-03-12 03:14:40,2025-03-12 03:52:40,40.691764,-73.968875,40.660693,-74.00956,3,5.59,25.27,5.46,30.73,Mobile,38.1
TRIP-406066,2024-12-29 09:43:05,2024-12-29 11:19:05,40.820921,-73.971855,40.697078,-74.009175,5,11.68,52.94,9.77,62.71,Mobile,96.6
TRIP-406067,2025-02-19 18:53:52,2025-02-19 19:13:52,40.708806,-73.914895,40.663893,-73.905099,5,4.23,13.23,2.84,16.07,Credit Card,20.7
TRIP-406068,2024-03-10 11:33:25,2024-03-10 12:18:25,40.734061,-73.911847,40.663858,-73.928599,6,6.46,25.42,4.18,29.6,Mobile,45.7
TRIP-406069,2025-04-03 20:18:00,2025-04-03 20:35:00,40.788573,-73.964216,40.762867,-73.954374,2,3.93,15.66,4.0,19.66,Credit Card,17.2
TRIP-406070,2025-03-30 16:09:04,2025-03-30 17:01:04,40.693735,-73.922557,40.782201,-74.018522,1,12.06,52.42,6.74,59.16,Mobile,52.0
TRIP-406071,2024-04-20 10:35:49,2024-04-20 11:11:49,40.820955,-73.900898,40.709619,-73.937432,3,10.98,46.02,3.07,49.09,Cash,36.2
TRIP-406072,2024-09-03 17:35:30,2024-09-03 17:54:30,40.696161,-73.9493,40.703549,-74.018596,4,5.6,16.43,4.88,21.31,Credit Card,19.5
TRIP-406073,2025-07-01 18:16:33,2025-07-01 19:19:33,40.827189,-73.905658,40.761092,-73.970365,2,8.42,27.65,6.81,34.46,Mobile,63.6
TRIP-406074,2024-04-16 07:10:37,2024-04-16 07:35:37,40.758383,-73.95743,40.681485,-73.987828,5,7.29,20.01,4.65,24.66,Cash,25.9
TRIP-406075,2025-01-29 15:50:37,2025-01-29 16:24:37,40.68915,-73.926508,40.677878,-73.979718,2,5.42,20.31,2.83,23.14,Debit Card,34.1
TRIP-406076,2024-02-04 23:54:06,2024-02-05 00:26:06,40.721347,-73.989965,40.726915,-73.946991,6,4.09,21.82,3.93,25.75,Mobile,32.9
TRIP-406077,2025-03-11 19:04:06,2025-03-11 20:13:06,40.671286,-73.916902,40.746488,-73.949907,4,8.28,41.09,0.56,41.65,Cash,69.1
TRIP-406078,2024-07-30 05:26:50,2024-07-30 05:46:50,40.840281,-73.938718,40.777978,-73.966648,4,6.42,22.33,5.41,27.74,Debit Card,20.9
TRIP-406079,2024-11-03 23:31:33,2024-11-03 23:44:33,40.730699,-73.946108,40.747766,-73.955959,2,3.4,10.71,2.96,13.67,Mobile,13.7
TRIP-406080,2024-12-04 09:56:17,2024-12-04 10:27:17,40.782577,-73.927222,40.710182,-74.017255,4,10.48,38.86,10.49,49.35,Credit Card,31.6
TRIP-406081,2024-01-03 20:20:54,2024-01-03 21:02:54,40.8279,-73.976304,40.655036,-74.010899,2,15.48,37.89,7.5,45.39,Credit Card,42.9
TRIP-406082,2024-04-17 06:15:14,2024-04-17 06:57:14,40.801298,-73.960271,40.67416,-73.909908,3,12.22,43.1,7.07,50.17,Cash,42.9
TRIP-406083,2025-12-06 02:01:07,2025-12-06 02:45:07,40.825989,-73.962858,40.728895,-73.923401,3,10.65,35.78,9.6,45.38,Mobile,44.2
TRIP-406084,2025-09-23 10:47:24,2025-09-23 11:42:24,40.830359,-73.90237,40.841025,-73.992972,2,7.08,26.65,6.59,33.24,Mobile,55.7
TRIP-406085,2025-09-28 23:29:52,2025-09-28 23:47:52,40.678588,-73.938092,40.703846,-73.912378,6,3.77,16.08,1.61,17.69,Mobile,18.4
TRIP-406086,2025-07-29 05:51:56,2025-07-29 06:16:56,40.824316,-73.923655,40.746623,-74.011067,3,10.88,28.43,4.72,33.15,Credit Card,25.1
TRIP-406087,2025-07-05 04:20:08,2025-07-05 04:54:08,40.720178,-73.97272,40.671546,-73.948838,1,6.45,31.65,7.25,38.9,Debit Card,34.3
TRIP-406088,2025-08-12 01:59:03,2025-08-12 03:16:03,40.670301,-73.909138,40.78886,-74.018234,6,15.82,55.42,16.44,71.86,Debit Card,77.5
TRIP-406089,2024-11-20 06:03:23,2024-11-20 06:32:23,40.702366,-73.984098,40.765464,-73.921377,1,8.27,30.58,8.53,39.11,Mobile,29.1
TRIP-406090,2025-01-30 19:43:18,2025-01-30 20:17:18,40.652806,-73.928867,40.730612,-73.907336,5,7.92,26.89,3.6,30.49,Cash,34.1
TRIP-406091,2025-05-04 11:00:40,2025-05-04 12:10:40,40.781147,-73.957998,40.666385,-73.963382,6,8.87,40.16,8.41,48.57,Credit Card,70.3
TRIP-406092,2024-07-31 01:39:09,2024-07-31 03:20:09,40.677397,-73.980158,40.827117,-73.917237,3,14.91,45.47,6.5,51.97,Credit Card,101.7
TRIP-406093,2025-10-09 07:41:40,2025-10-09 08:11:40,40.760501,-73.918888,40.748762,-73.966242,2,5.01,20.28,0.0,20.28,Credit Card,30.1
TRIP-406094,2024-03-20 19:06:48,2024-03-20 19:45:48,40.824112,-73.95486,40.720149,-73.911386,2,10.34,37.67,9.99,47.66,Cash,39.6
TRIP-406095,2025-01-15 09:37:41,2025-01-15 10:48:41,40.660781,-73.952416,40.802968,-74.009543,5,13.08,41.0,1.26,42.26,Credit Card,71.8
TRIP-406096,2025-09-23 09:09:45,2025-09-23 10:10:45,40.798297,-73.943768,40.677276,-73.987983,4,11.37,47.78,11.76,59.54,Cash,61.8
TRIP-406097,2024-10-19 18:25:26,2024-10-19 19:10:26,40.69906,-73.956853,40.659372,-73.988515,4,5.44,21.89,3.95,25.84,Mobile,45.2
TRIP-406098,2024-03-07 03:30:10,2024-03-07 03:44:10,40.786139,-73.983632,40.817626,-73.986341,4,2.55,9.15,2.18,11.33,Cash,14.9
TRIP-406099,2024-12-22 00:01:44,2024-12-22 01:40:44,40.669986,-73.913874,40.814015,-73.988794,3,15.26,52.07,15.57,67.64,Mobile,99.8
TRIP-406100,2025-12-14 16:32:48,2025-12-14 17:05:48,40.727009,-73.976656,40.792819,-73.975419,2,5.55,23.03,5.58,28.61,Credit Card,33.3
TRIP-406101,2024-06-30 21:53:45,2024-06-30 22:25:45,40.66656,-73.934124,40.739153,-73.919201,2,7.35,26.08,7.4,33.48,Debit Card,32.1
TRIP-406102,2024-07-01 23:04:35,2024-07-02 00:34:35,40.69985,-73.93635,40.836093,-73.976484,1,13.25,41.56,3.02,44.58,Mobile,90.5
TRIP-406103,2025-09-22 22:00:24,2025-09-22 22:13:24,40.765418,-73.967264,40.780695,-73.939222,4,3.21,10.86,2.65,13.51,Cash,13.8
TRIP-406104,2024-07-10 15:48:28,2024-07-10 16:38:28,40.787312,-73.984116,40.685933,-73.994083,5,8.78,39.73,2.06,41.79,Cash,50.2
TRIP-406105,2025-05-04 20:07:19,2025-05-04 20:25:19,40.755363,-73.930414,40.758177,-73.935242,4,1.88,9.84,1.91,11.75,Credit Card,18.8
TRIP-406106,2025-03-03 04:22:01,2025-03-03 04:55:01,40.71045,-73.905269,40.68676,-74.018353,2,8.48,33.38,9.82,43.2,Debit Card,33.3
TRIP-406107,2024-02-11 22:50:45,2024-02-12 00:17:45,40.814809,-73.989408,40.707521,-73.934599,1,12.05,44.48,1.25,45.73,Credit Card,87.3
TRIP-406108,2024-08-02 19:39:13,2024-08-02 20:59:13,40.67749,-73.935522,40.79408,-73.973855,5,11.02,49.38,4.63,54.01,Credit Card,80.2
TRIP-406109,2024-08-23 17:06:32,2024-08-23 18:20:32,40.738976,-73.927291,40.822702,-74.001191,3,10.17,48.33,8.9,57.23,Debit Card,74.3
TRIP-406110,2025-05-12 11:46:47,2025-05-12 12:08:47,40.718193,-73.916001,40.771575,-73.929242,1,4.73,15.02,1.84,16.86,Cash,22.0
TRIP-406111,2025-04-10 03:53:24,2025-04-10 04:29:24,40.658622,-74.000164,40.709699,-73.938706,4,7.93,30.34,1.45,31.79,Mobile,36.8
TRIP-406112,2025-07-13 12:17:35,2025-07-13 13:01:35,40.723828,-73.930484,40.686459,-74.007294,4,7.45,26.77,1.16,27.93,Credit Card,44.1
TRIP-406113,2025-12-17 06:22:23,2025-12-17 07:27:23,40.768568,-73.948518,40.6936,-73.900053,3,8.67,27.12,2.92,30.04,Debit Card,65.2
TRIP-406114,2025-05-21 02:04:11,2025-05-21 03:06:11,40.721595,-73.941079,40.803701,-73.982043,3,8.14,38.84,8.4,47.24,Debit Card,62.1
TRIP-406115,2024-10-27 17:15:15,2024-10-27 17:41:15,40.783382,-74.018017,40.814638,-73.926428,5,7.56,20.64,0.92,21.56,Mobile,26.8
TRIP-406116,2025-05-21 18:29:13,2025-05-21 18:49:13,40.749563,-73.988933,40.677064,-74.017455,4,6.97,28.58,0.77,29.35,Mobile,20.4
TRIP-406117,2024-06-16 17:00:48,2024-06-16 17:19:48,40.757428,-73.992031,40.739455,-73.955523,3,4.16,20.94,4.32,25.26,Credit Card,19.1
TRIP-406118,2024-12-09 12:44:20,2024-12-09 13:39:20,40.825697,-73.906715,40.654771,-73.98823,2,17.83,65.42,2.14,67.56,Mobile,55.9
TRIP-406119,2024-11-23 13:06:49,2024-11-23 13:32:49,40.714955,-73.918782,40.768473,-73.990132,3,7.63,31.83,8.41,40.24,Cash,26.8
TRIP-406120,2025-01-04 04:49:15,2025-01-04 05:27:15,40.654057,-73.912119,40.674357,-73.978452,3,5.38,25.46,0.25,25.71,Cash,38.5
TRIP-406121,2024-04-24 14:55:52,2024-04-24 15:22:52,40.842794,-73.951884,40.736411,-73.9789,6,9.34,40.97,6.27,47.24,Credit Card,27.2
TRIP-406122,2025-12-29 11:09:25,2025-12-29 11:24:25,40.748512,-73.966098,40.800354,-73.979661,1,5.61,23.98,2.66,26.64,Cash,15.9
TRIP-406123,2025-05-10 03:31:45,2025-05-10 04:24:45,40.672077,-73.97423,40.783573,-73.964783,3,9.67,32.63,1.01,33.64,Mobile,53.3
TRIP-406124,2024-06-11 19:35:39,2024-06-11 20:47:39,40.672162,-73.914504,40.76215,-73.977989,6,9.87,36.83,2.11,38.94,Credit Card,72.6
TRIP-406125,2024-12-29 09:00:53,2024-12-29 09:39:53,40.752388,-73.998576,40.813114,-73.917235,3,9.88,37.34,8.63,45.97,Cash,39.2
TRIP-406126,2024-05-13 19:04:38,2024-05-13 19:27:38,40.715066,-73.994448,40.786654,-74.00188,4,6.38,29.58,7.48,37.06,Credit Card,23.4
TRIP-406127,2025-05-02 16:00:37,2025-05-02 16:27:37,40.761999,-74.004956,40.686212,-73.941994,6,9.57,42.35,11.16,53.51,Credit Card,27.6
TRIP-406128,2025-09-01 16:41:23,2025-09-01 17:00:23,40.83053,-73.966155,40.801686,-73.918081,5,4.82,15.35,1.61,16.96,Debit Card,19.6
TRIP-406129,2025-10-05 17:07:35,2025-10-05 17:26:35,40.765256,-73.967126,40.799551,-74.011874,4,6.43,19.98,2.1,22.08,Credit Card,19.1
TRIP-406130,2025-04-05 17:16:05,2025-04-05 17:43:05,40.742685,-73.910065,40.72475,-73.976795,6,6.22,28.72,4.32,33.04,Debit Card,27.0
TRIP-406131,2025-08-10 13:20:05,2025-08-10 13:58:05,40.661225,-73.905547,40.745714,-73.999274,6,12.42,46.82,8.78,55.6,Cash,38.2
TRIP-406132,2024-10-06 00:21:43,2024-10-06 00:49:43,40.757596,-74.012581,40.814283,-73.945446,5,8.03,23.07,6.74,29.81,Debit Card,28.2
TRIP-406133,2025-02-20 23:44:23,2025-02-21 00:04:23,40.771365,-73.928986,40.764516,-73.918746,1,2.28,11.35,1.93,13.28,Debit Card,20.9
TRIP-406134,2024-02-27 16:55:52,2024-02-27 17:35:52,40.849981,-73.982762,40.799818,-73.915273,6,8.48,31.39,8.81,40.2,Cash,40.9
TRIP-406135,2025-03-12 15:33:22,2025-03-12 16:03:22,40.810775,-73.919628,40.803482,-73.984931,2,5.17,24.19,3.79,27.98,Mobile,30.8
TRIP-406136,2024-10-22 22:02:33,2024-10-22 22:52:33,40.719267,-73.933007,40.822883,-73.918705,4,9.62,27.91,1.23,29.14,Mobile,50.4
TRIP-406137,2024-04-05 06:33:27,2024-04-05 06:51:27,40.714467,-73.927101,40.707666,-73.941923,3,2.54,10.66,2.91,13.57,Mobile,18.5
TRIP-406138,2024-09-21 23:10:10,2024-09-21 23:55:10,40.807499,-73.985509,40.744698,-73.974571,2,6.56,26.3,0.87,27.17,Debit Card,45.4
TRIP-406139,2024-11-29 10:03:20,2024-11-29 11:05:20,40.776198,-74.018669,40.689461,-73.905272,3,12.74,51.85,2.31,54.16,Mobile,62.0
TRIP-406140,2024-01-29 16:30:52,2024-01-29 17:02:52,40.848366,-73.928122,40.795535,-73.934525,1,5.14,18.47,4.51,22.98,Mobile,32.9
TRIP-406141,2024-01-02 15:47:24,2024-01-02 16:28:24,40.704414,-73.982823,40.738446,-73.913182,4,6.22,27.67,5.22,32.89,Mobile,41.3
TRIP-406142,2025-12-02 05:04:47,2025-12-02 05:47:47,40.831504,-73.904823,40.703896,-73.974779,2,12.68,51.37,0.61,51.98,Mobile,43.4
TRIP-406143,2025-06-21 18:30:03,2025-06-21 18:45:03,40.802104,-74.019977,40.812426,-73.962129,3,4.45,15.94,2.91,18.85,Mobile,15.1
TRIP-406144,2024-09-25 21:02:14,2024-09-25 22:41:14,40.657669,-74.006377,40.793442,-73.92474,1,15.56,70.67,8.37,79.04,Cash,99.4
TRIP-406145,2025-04-19 18:55:00,2025-04-19 19:52:00,40.652703,-73.960211,40.747595,-73.961075,2,8.38,37.19,10.85,48.04,Debit Card,57.9
TRIP-406146,2024-07-14 11:29:23,2024-07-14 12:11:23,40.69443,-73.93457,40.797664,-73.970464,2,10.79,29.77,0.58,30.35,Credit Card,42.2
TRIP-406147,2025-01-03 00:02:43,2025-01-03 00:23:43,40.788198,-73.964965,40.787932,-73.928151,2,3.01,13.55,0.69,14.24,Credit Card,21.0
TRIP-406148,2024-07-19 18:31:14,2024-07-19 19:29:14,40.804974,-73.910465,40.6984,-73.931628,6,8.71,28.19,2.17,30.36,Debit Card,58.0
TRIP-406149,2024-09-26 19:54:47,2024-09-26 20:15:47,40.769623,-73.977366,40.723919,-73.927639,5,7.05,20.67,2.15,22.82,Cash,21.1
TRIP-406150,2025-06-16 02:31:02,2025-06-16 03:53:02,40.824169,-73.981937,40.707277,-73.926555,1,12.74,50.99,12.84,63.83,Credit Card,82.0
TRIP-406151,2024-01-10 18:14:39,2024-01-10 18:29:39,40.666752,-73.993653,40.650117,-73.989438,5,2.35,10.5,2.59,13.09,Debit Card,15.0
TRIP-406152,2024-02-12 17:00:19,2024-02-12 18:09:19,40.681456,-73.960485,40.809202,-73.991431,6,11.64,54.36,7.99,62.35,Credit Card,69.0
TRIP-406153,2025-08-31 04:25:43,2025-08-31 05:46:43,40.838912,-73.944323,40.663344,-73.954986,2,14.25,49.22,13.07,62.29,Mobile,81.2
TRIP-406154,2025-07-16 12:08:48,2025-07-16 12:39:48,40.678009,-73.919626,40.661035,-73.960216,3,4.4,18.27,0.1,18.37,Credit Card,31.9
TRIP-406155,2025-03-19 20:50:45,2025-03-19 21:23:45,40.671826,-73.962302,40.667736,-73.926445,1,3.77,15.38,3.23,18.61,Debit Card,33.0
TRIP-406156,2024-08-22 21:54:21,2024-08-22 22:28:21,40.822124,-74.000312,40.727674,-73.902465,4,12.64,51.96,3.0,54.96,Debit Card,34.1
TRIP-406157,2024-04-06 10:13:49,2024-04-06 10:57:49,40.783166,-73.924587,40.709954,-73.939529,6,6.38,23.67,2.49,26.16,Cash,44.5
TRIP-406158,2024-03-17 02:04:28,2024-03-17 02:52:28,40.72777,-73.920606,40.674569,-73.978989,5,7.85,33.4,1.38,34.78,Mobile,48.5
TRIP-406159,2025-05-19 04:37:32,2025-05-19 05:26:32,40.820251,-73.939702,40.676721,-74.009957,5,14.66,58.55,16.04,74.59,Cash,49.5
TRIP-406160,2024-03-22 16:44:40,2024-03-22 17:54:40,40.835352,-73.988227,40.73196,-74.019611,4,9.95,45.06,7.65,52.71,Cash,70.9
TRIP-406161,2025-10-22 16:24:33,2025-10-22 16:42:33,40.813337,-73.951796,40.771217,-73.958398,1,3.62,15.0,3.94,18.94,Credit Card,18.3
TRIP-406162,2025-08-21 01:39:08,2025-08-21 02:36:08,40.7417,-73.930424,40.711791,-73.99316,5,6.59,26.23,4.85,31.08,Mobile,57.8
TRIP-406163,2024-11-06 04:35:47,2024-11-06 04:48:47,40.762708,-73.918,40.772521,-73.900005,2,2.45,10.55,2.93,13.48,Debit Card,13.1
TRIP-406164,2024-06-15 10:24:44,2024-06-15 11:13:44,40.848738,-73.9306,40.690114,-73.931445,5,12.28,35.87,7.01,42.88,Cash,49.1
TRIP-406165,2024-03-02 14:26:19,2024-03-02 14:48:19,40.746696,-73.963252,40.7649,-73.97243,5,3.19,13.68,1.75,15.43,Cash,22.9
TRIP-406166,2024-05-07 04:52:40,2024-05-07 05:16:40,40.77225,-73.954425,40.823467,-73.945313,1,4.29,14.99,0.46,15.45,Credit Card,24.5
TRIP-406167,2024-10-23 18:02:19,2024-10-23 18:54:19,40.754268,-73.987639,40.810117,-73.951022,6,6.24,21.71,4.04,25.75,Credit Card,52.2
TRIP-406168,2024-06-19 06:12:33,2024-06-19 06:32:33,40.765224,-73.999862,40.693933,-74.009259,6,6.49,20.04,3.2,23.24,Credit Card,20.0
TRIP-406169,2025-09-12 08:54:54,2025-09-12 09:30:54,40.843294,-73.94378,40.746445,-73.96479,3,8.0,26.49,2.56,29.05,Credit Card,36.7
TRIP-406170,2024-04-03 04:03:51,2024-04-03 04:30:51,40.705824,-73.955593,40.810571,-73.933103,5,9.37,32.14,3.41,35.55,Debit Card,27.0
TRIP-406171,2025-10-02 21:43:55,2025-10-02 22:06:55,40.709158,-73.932639,40.777324,-73.908957,1,6.81,23.24,5.3,28.54,Debit Card,23.1
TRIP-406172,2025-03-12 07:43:00,2025-03-12 08:08:00,40.666102,-73.989682,40.700724,-73.951386,5,5.2,18.7,5.08,23.78,Debit Card,25.0
TRIP-406173,2025-03-21 07:53:33,2025-03-21 09:26:33,40.66477,-73.976819,40.789445,-73.916589,3,12.97,40.82,8.76,49.58,Debit Card,93.6
TRIP-406174,2025-03-09 13:03:42,2025-03-09 13:34:42,40.683003,-73.970258,40.783365,-73.968563,6,8.12,31.62,8.68,40.3,Mobile,31.8
TRIP-406175,2025-03-05 02:10:57,2025-03-05 03:08:57,40.660563,-73.905276,40.762707,-73.909381,6,8.19,39.09,6.51,45.6,Credit Card,58.2
TRIP-406176,2024-06-13 12:49:39,2024-06-13 14:14:39,40.703811,-73.914472,40.842639,-73.99481,3,14.93,45.06,11.64,56.7,Mobile,85.3
TRIP-406177,2024-01-26 07:27:47,2024-01-26 08:00:47,40.75292,-73.939039,40.675221,-73.906655,1,8.63,23.78,1.7,25.48,Debit Card,33.3
TRIP-406178,2024-09-21 02:06:53,2024-09-21 02:53:53,40.789231,-73.987043,40.665432,-73.973065,3,9.81,30.03,2.56,32.59,Credit Card,47.2
TRIP-406179,2025-01-08 04:35:17,2025-01-08 05:13:17,40.728039,-73.992763,40.655252,-73.98709,4,6.0,29.23,1.6,30.83,Credit Card,38.9
TRIP-406180,2024-10-04 12:47:00,2024-10-04 13:26:00,40.84308,-74.010068,40.766404,-74.001075,3,7.7,35.18,3.02,38.2,Credit Card,39.2
TRIP-406181,2024-01-22 12:08:47,2024-01-22 12:44:47,40.73994,-73.985147,40.81516,-73.957022,4,8.27,28.83,1.4,30.23,Debit Card,36.9
TRIP-406182,2024-11-24 19:34:15,2024-11-24 20:37:15,40.824908,-74.000915,40.762527,-73.955071,6,7.4,25.25,7.06,32.31,Mobile,63.0
TRIP-406183,2025-12-20 22:26:33,2025-12-20 23:35:33,40.701428,-73.933036,40.810848,-73.981847,1,11.71,37.05,5.34,42.39,Debit Card,69.7
TRIP-406184,2024-07-02 21:42:58,2024-07-02 23:23:58,40.849465,-74.001572,40.696873,-73.910723,1,16.41,56.43,5.91,62.34,Cash,101.5
TRIP-406185,2024-01-11 19:34:36,2024-01-11 19:56:36,40.799548,-73.944291,40.764871,-73.994669,3,7.0,18.73,3.0,21.73,Credit Card,22.1
TRIP-406186,2024-04-27 04:27:14,2024-04-27 05:11:14,40.777879,-73.942611,40.745691,-73.999482,1,6.35,26.55,1.64,28.19,Credit Card,44.4
TRIP-406187,2024-06-17 08:45:38,2024-06-17 09:01:38,40.812062,-73.902446,40.79523,-73.906979,6,1.99,8.72,1.55,10.27,Debit Card,16.9
TRIP-406188,2024-04-03 08:09:04,2024-04-03 09:24:04,40.684299,-73.906139,40.839254,-73.916995,4,11.48,37.96,8.98,46.94,Cash,75.2
TRIP-406189,2024-02-03 04:44:43,2024-02-03 05:32:43,40.714135,-73.921082,40.808119,-73.940251,5,8.64,24.62,4.4,29.02,Credit Card,48.1
TRIP-406190,2024-06-14 06:48:00,2024-06-14 07:25:00,40.77974,-73.978225,40.656421,-73.903028,1,13.22,54.26,8.21,62.47,Credit Card,37.4
TRIP-406191,2024-02-04 02:13:11,2024-02-04 02:50:11,40.683976,-73.907317,40.81161,-73.940249,3,11.14,43.48,6.37,49.85,Mobile,37.6
TRIP-406192,2024-08-03 08:47:27,2024-08-03 09:22:27,40.764183,-73.96186,40.701864,-73.905527,6,7.58,27.5,6.9,34.4,Cash,35.6
TRIP-406193,2024-02-22 02:02:54,2024-02-22 02:14:54,40.674814,-73.926762,40.686656,-73.92857,4,1.79,8.25,0.38,8.63,Credit Card,12.1
TRIP-406194,2024-05-01 02:09:27,2024-05-01 03:38:27,40.650383,-73.982116,40.835228,-73.987249,6,13.25,55.25,3.13,58.38,Credit Card,89.7
TRIP-406195,2024-01-23 20:59:41,2024-01-23 21:38:41,40.845679,-73.963666,40.725754,-74.016212,1,12.53,33.14,0.26,33.4,Mobile,39.0
