person_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket,state,county_fips,household_size,housing_type,health_insurance,veteran_status,disability_status
CEN-71937,48,State-gov,Assoc-acdm,12,Separated,Adm-clerical,Wife,White,Female,0,0,45,United-States,<=50K,NJ,52889,1,With Family,Yes,Yes,Yes
CEN-71938,80,Local-gov,Some-college,10,Divorced,Sales,Husband,White,Female,0,0,45,United-States,>50K,IN,26163,3,With Family,Yes,No,No
CEN-71939,73,Federal-gov,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,17,United-States,>50K,FL,02585,6,Other,Yes,Yes,Yes
CEN-71940,77,State-gov,Bachelors,13,Divorced,Adm-clerical,Wife,White,Female,0,0,47,United-States,<=50K,LA,30096,1,Other,Yes,No,No
CEN-71941,35,Private,Assoc-acdm,12,Never-married,Exec-managerial,Husband,White,Female,0,0,66,United-States,<=50K,IN,03426,4,Other,No,No,No
CEN-71942,22,Self-emp-inc,11th,7,Divorced,Farming-fishing,Own-child,Black,Female,0,0,37,United-States,<=50K,NC,36940,2,Own,Yes,No,No
CEN-71943,25,Local-gov,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States,<=50K,WI,37849,5,Own,Yes,No,No
CEN-71944,34,Self-emp-inc,Prof-school,15,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,47,United-States,<=50K,WI,19123,1,With Family,No,No,No
CEN-71945,84,Self-emp-inc,Bachelors,13,Widowed,Craft-repair,Other-relative,Black,Female,0,0,43,United-States,<=50K,IN,56066,1,Own,Yes,No,No
CEN-71946,76,State-gov,Prof-school,15,Never-married,Exec-managerial,Wife,White,Male,0,0,27,United-States,<=50K,NJ,37176,7,Other,No,No,No
CEN-71947,71,Self-emp-inc,Bachelors,13,Separated,Farming-fishing,Unmarried,White,Female,0,0,43,United-States,<=50K,AZ,13300,2,With Family,Yes,Yes,No
CEN-71948,22,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,35,United-States,>50K,MN,10571,7,Other,Yes,Yes,No
CEN-71949,87,Self-emp-not-inc,10th,6,Divorced,Adm-clerical,Wife,White,Male,0,0,39,United-States,<=50K,NJ,37567,2,Rent,No,No,Yes
CEN-71950,30,Federal-gov,11th,7,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,0,47,16,United-States,>50K,IL,35661,3,Other,No,Yes,No
CEN-71951,56,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K,CO,25945,4,Rent,Yes,No,No
CEN-71952,40,State-gov,Doctorate,16,Married-civ-spouse,Tech-support,Other-relative,Black,Male,0,0,43,United-States,<=50K,OH,55796,7,Own,No,No,No
CEN-71953,37,State-gov,Doctorate,16,Divorced,Prof-specialty,Other-relative,Black,Male,0,0,51,United-States,<=50K,UT,45534,3,Rent,Yes,No,No
CEN-71954,50,Local-gov,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,32,Cuba,>50K,MA,24326,1,Own,Yes,No,Yes
CEN-71955,88,Private,Prof-school,15,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,47,United-States,<=50K,TN,12289,6,Rent,Yes,Yes,No
CEN-71956,77,Self-emp-inc,Doctorate,16,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,>50K,NC,27781,3,With Family,No,No,No
CEN-71957,48,Private,Some-college,10,Separated,Tech-support,Not-in-family,White,Female,0,0,28,United-States,<=50K,WA,15171,2,With Family,Yes,No,No
CEN-71958,67,Self-emp-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,>50K,TX,21164,7,Rent,Yes,Yes,No
CEN-71959,88,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Wife,White,Male,0,0,31,United-States,<=50K,MI,33405,4,Rent,Yes,No,No
CEN-71960,22,Self-emp-inc,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,47,United-States,>50K,AZ,19031,1,Own,Yes,No,No
CEN-71961,42,Private,11th,7,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,36,United-States,>50K,UT,35973,5,Other,Yes,No,No
CEN-71962,68,Local-gov,11th,7,Divorced,Adm-clerical,Other-relative,White,Male,1756,0,33,United-States,<=50K,OH,47834,3,Rent,Yes,No,No
CEN-71963,17,State-gov,Doctorate,16,Never-married,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,<=50K,WA,14814,3,With Family,Yes,No,Yes
CEN-71964,64,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,22,United-States,<=50K,NY,09271,3,Rent,Yes,No,No
CEN-71965,86,Federal-gov,Doctorate,16,Separated,Sales,Own-child,Asian-Pac-Islander,Female,7339,0,52,United-States,<=50K,OH,41506,1,Rent,Yes,No,No
CEN-71966,56,Self-emp-not-inc,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,56,United-States,<=50K,UT,33864,2,Other,Yes,No,No
CEN-71967,78,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,44,United-States,<=50K,IL,06238,3,With Family,No,No,No
CEN-71968,37,Self-emp-inc,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,37,United-States,<=50K,GA,31868,6,Other,Yes,No,No
CEN-71969,74,State-gov,10th,6,Never-married,Transport-moving,Own-child,White,Female,0,0,43,United-States,<=50K,OK,17830,7,With Family,Yes,No,No
CEN-71970,40,Federal-gov,Assoc-voc,11,Divorced,Prof-specialty,Husband,White,Female,1670,0,34,United-States,<=50K,TX,15371,2,Rent,Yes,No,Yes
CEN-71971,39,State-gov,Doctorate,16,Widowed,Exec-managerial,Not-in-family,Other,Female,0,0,29,Vietnam,<=50K,PA,27368,5,With Family,Yes,Yes,No
CEN-71972,42,Federal-gov,Assoc-voc,11,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,Canada,<=50K,UT,01643,1,Own,Yes,No,No
CEN-71973,72,State-gov,Doctorate,16,Never-married,Prof-specialty,Wife,White,Female,0,0,30,United-States,<=50K,NC,54431,2,With Family,Yes,Yes,No
CEN-71974,82,Self-emp-inc,10th,6,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,41,United-States,<=50K,TX,32373,3,Own,No,No,Yes
CEN-71975,73,Federal-gov,10th,6,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,21,United-States,<=50K,NY,18389,5,With Family,Yes,Yes,Yes
CEN-71976,71,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,53,United-States,<=50K,FL,09101,5,Rent,No,No,No
CEN-71977,57,Self-emp-not-inc,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,55,United-States,<=50K,MA,23622,1,Rent,No,No,No
CEN-71978,41,Federal-gov,Doctorate,16,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,31,India,<=50K,LA,29775,4,Other,Yes,No,Yes
CEN-71979,26,Local-gov,Some-college,10,Widowed,Prof-specialty,Unmarried,White,Male,0,0,35,United-States,>50K,LA,22597,2,Rent,Yes,No,No
CEN-71980,77,State-gov,11th,7,Divorced,Tech-support,Other-relative,White,Male,0,0,55,United-States,<=50K,GA,41945,1,Rent,Yes,No,No
CEN-71981,53,Self-emp-inc,HS-grad,9,Widowed,Sales,Husband,White,Female,0,0,55,Canada,<=50K,NJ,32037,4,Own,Yes,No,No
CEN-71982,17,Federal-gov,Doctorate,16,Separated,Prof-specialty,Own-child,White,Female,0,0,34,United-States,>50K,AL,50068,7,With Family,Yes,No,Yes
CEN-71983,46,Self-emp-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,40,United-States,<=50K,KY,21777,1,Rent,Yes,Yes,No
CEN-71984,36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,23,United-States,<=50K,IL,21870,7,Other,Yes,No,No
CEN-71985,90,Self-emp-inc,11th,7,Separated,Farming-fishing,Wife,White,Male,0,0,38,United-States,<=50K,IN,47386,1,Other,Yes,No,No
CEN-71986,53,Self-emp-not-inc,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,Black,Female,5642,0,38,United-States,<=50K,GA,53231,1,Own,Yes,No,No
CEN-71987,33,Local-gov,Masters,14,Never-married,Farming-fishing,Wife,Black,Female,0,0,34,Vietnam,<=50K,IL,19193,4,With Family,Yes,No,No
CEN-71988,80,State-gov,Doctorate,16,Widowed,Sales,Unmarried,White,Female,0,0,45,United-States,>50K,OH,13249,7,Own,Yes,No,No
CEN-71989,90,State-gov,Masters,14,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,33,United-States,<=50K,WA,44848,1,With Family,Yes,Yes,No
CEN-71990,40,Local-gov,10th,6,Divorced,Craft-repair,Wife,Black,Female,0,0,28,United-States,<=50K,NJ,23264,5,Other,No,No,No
CEN-71991,73,Self-emp-not-inc,Doctorate,16,Divorced,Farming-fishing,Own-child,White,Female,0,0,35,United-States,<=50K,IN,53362,5,With Family,Yes,Yes,Yes
CEN-71992,34,Self-emp-not-inc,Prof-school,15,Divorced,Farming-fishing,Other-relative,White,Female,0,0,35,United-States,<=50K,MI,16102,1,Rent,Yes,Yes,No
CEN-71993,81,Private,11th,7,Widowed,Craft-repair,Own-child,White,Female,0,0,25,United-States,<=50K,OK,10205,3,Own,Yes,Yes,No
CEN-71994,77,Self-emp-not-inc,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,Black,Male,0,0,35,United-States,<=50K,NC,52839,5,Rent,Yes,No,No
CEN-71995,39,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,Other,Female,0,0,43,United-States,<=50K,WA,51540,3,Rent,No,No,No
CEN-71996,37,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,255,47,United-States,>50K,MI,14795,2,With Family,Yes,No,No
CEN-71997,47,Federal-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,52,United-States,<=50K,AZ,32698,2,With Family,Yes,No,No
CEN-71998,77,Federal-gov,Prof-school,15,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,36,United-States,<=50K,VA,51397,7,Rent,Yes,No,No
CEN-71999,58,Self-emp-inc,HS-grad,9,Separated,Tech-support,Own-child,White,Female,0,0,35,England,<=50K,CT,03142,6,Own,Yes,Yes,No
CEN-72000,43,Local-gov,Bachelors,13,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K,OH,47254,5,Own,Yes,No,No
CEN-72001,20,Local-gov,HS-grad,9,Separated,Machine-op-inspct,Own-child,White,Male,0,0,31,United-States,>50K,SC,01762,6,With Family,Yes,Yes,No
CEN-72002,46,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,<=50K,FL,49026,7,Rent,Yes,No,No
CEN-72003,59,State-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,44,United-States,<=50K,KY,20367,7,Rent,Yes,Yes,No
CEN-72004,24,Local-gov,Some-college,10,Widowed,Tech-support,Wife,White,Female,0,0,55,United-States,<=50K,OR,25917,6,With Family,Yes,Yes,No
CEN-72005,35,Self-emp-not-inc,Assoc-voc,11,Separated,Adm-clerical,Not-in-family,White,Female,0,109,32,United-States,>50K,WA,04532,4,With Family,Yes,No,No
CEN-72006,79,Self-emp-not-inc,Masters,14,Never-married,Adm-clerical,Husband,Black,Female,0,0,35,United-States,<=50K,CO,51599,6,Own,Yes,No,No
CEN-72007,43,Private,Assoc-acdm,12,Separated,Prof-specialty,Other-relative,Black,Female,0,0,51,United-States,>50K,CA,15318,5,Rent,Yes,No,No
CEN-72008,59,Self-emp-inc,Assoc-acdm,12,Never-married,Transport-moving,Wife,White,Male,0,0,48,United-States,<=50K,NY,41635,6,With Family,Yes,No,No
CEN-72009,86,Self-emp-not-inc,10th,6,Widowed,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,>50K,OH,46739,4,With Family,Yes,Yes,No
CEN-72010,42,Federal-gov,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,30,Germany,<=50K,WI,52997,7,With Family,No,Yes,No
CEN-72011,90,Local-gov,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,34,United-States,>50K,PA,04218,4,Rent,Yes,No,Yes
CEN-72012,42,Self-emp-not-inc,10th,6,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K,NY,47637,1,Own,Yes,No,Yes
CEN-72013,75,Self-emp-inc,Doctorate,16,Divorced,Farming-fishing,Wife,Other,Female,0,0,28,United-States,>50K,NJ,29334,1,Own,Yes,No,No
CEN-72014,29,Federal-gov,Masters,14,Married-civ-spouse,Sales,Own-child,White,Female,0,0,29,United-States,>50K,WI,33641,1,Own,Yes,No,Yes
CEN-72015,67,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,0,0,27,United-States,>50K,VA,10299,4,Rent,Yes,No,No
CEN-72016,52,Local-gov,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Female,0,0,66,United-States,>50K,WI,20809,1,Other,Yes,No,No
CEN-72017,41,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,UT,15803,5,Own,Yes,No,Yes
CEN-72018,47,Federal-gov,11th,7,Separated,Craft-repair,Husband,Black,Female,7206,34,40,United-States,<=50K,MD,15210,6,Other,Yes,No,No
CEN-72019,23,State-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,45,United-States,<=50K,NJ,37650,1,With Family,Yes,No,No
CEN-72020,41,Federal-gov,10th,6,Widowed,Sales,Not-in-family,White,Male,0,0,33,United-States,<=50K,MI,07140,2,Own,No,Yes,Yes
CEN-72021,47,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,40,Italy,<=50K,CT,27202,7,Own,Yes,Yes,No
CEN-72022,56,Self-emp-inc,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,41,United-States,<=50K,WI,24492,5,Other,No,No,No
CEN-72023,21,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Wife,White,Male,0,94,51,United-States,<=50K,WA,52701,2,With Family,Yes,No,No
CEN-72024,31,State-gov,10th,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,32,United-States,>50K,NY,53766,6,Other,Yes,No,No
CEN-72025,34,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,33,El-Salvador,<=50K,SC,44934,6,With Family,Yes,No,No
CEN-72026,53,State-gov,Prof-school,15,Divorced,Tech-support,Unmarried,White,Male,0,0,57,Mexico,<=50K,TN,46463,1,Other,Yes,No,No
CEN-72027,67,State-gov,Doctorate,16,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,46,Cuba,<=50K,FL,20058,6,Own,Yes,No,No
CEN-72028,78,Private,Masters,14,Widowed,Other-service,Not-in-family,Black,Female,0,0,41,El-Salvador,>50K,IL,29035,2,Other,Yes,No,Yes
CEN-72029,83,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,251,30,China,<=50K,AZ,18059,6,Other,Yes,No,Yes
CEN-72030,32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,0,0,35,United-States,<=50K,TX,26278,7,Other,No,No,Yes
CEN-72031,57,Local-gov,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,31,United-States,<=50K,FL,11239,3,Other,Yes,No,No
CEN-72032,42,Federal-gov,10th,6,Separated,Sales,Wife,White,Male,0,0,45,United-States,<=50K,FL,36452,6,Other,Yes,Yes,No
CEN-72033,79,Private,Assoc-acdm,12,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,0,0,17,United-States,<=50K,OH,21109,7,Rent,Yes,No,No
CEN-72034,43,State-gov,11th,7,Widowed,Tech-support,Husband,White,Male,0,0,15,Philippines,>50K,OR,21298,2,Other,No,No,No
CEN-72035,90,Local-gov,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K,MO,38731,3,Rent,Yes,No,No
CEN-72036,67,Local-gov,Prof-school,15,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,0,183,32,United-States,<=50K,TN,40441,3,With Family,Yes,No,No
CEN-72037,62,State-gov,10th,6,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K,LA,21701,4,Other,No,No,No
CEN-72038,66,State-gov,Assoc-acdm,12,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,19,United-States,<=50K,NC,23389,6,Other,Yes,No,No
CEN-72039,34,Federal-gov,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Male,0,0,31,El-Salvador,>50K,MO,46965,1,Own,No,No,Yes
CEN-72040,46,Self-emp-inc,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,46,Italy,<=50K,PA,16370,4,Own,Yes,No,No
CEN-72041,72,State-gov,Prof-school,15,Separated,Farming-fishing,Not-in-family,White,Male,0,0,37,England,<=50K,LA,45769,2,With Family,Yes,No,No
CEN-72042,56,Self-emp-inc,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,0,0,43,Japan,<=50K,TX,39999,3,Other,No,No,No
CEN-72043,70,Self-emp-inc,Doctorate,16,Separated,Farming-fishing,Own-child,White,Female,0,0,39,United-States,<=50K,LA,54974,7,Rent,Yes,No,No
CEN-72044,86,Self-emp-inc,Assoc-acdm,12,Widowed,Farming-fishing,Other-relative,Black,Male,0,0,49,United-States,<=50K,TN,15544,4,With Family,Yes,No,No
CEN-72045,57,Self-emp-inc,11th,7,Never-married,Exec-managerial,Other-relative,White,Male,0,0,45,United-States,<=50K,WI,01197,3,With Family,No,No,No
CEN-72046,55,State-gov,Prof-school,15,Widowed,Other-service,Own-child,Black,Female,0,0,47,United-States,<=50K,MI,30712,7,Rent,Yes,No,No
CEN-72047,62,Self-emp-not-inc,11th,7,Separated,Transport-moving,Own-child,White,Female,0,0,54,United-States,<=50K,MA,47927,2,With Family,Yes,No,No
CEN-72048,31,Self-emp-not-inc,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Female,0,0,49,United-States,<=50K,UT,52906,1,Rent,Yes,No,No
CEN-72049,80,Private,HS-grad,9,Never-married,Tech-support,Other-relative,White,Female,0,0,13,United-States,>50K,IN,14557,2,With Family,Yes,No,No
CEN-72050,42,Self-emp-inc,Doctorate,16,Separated,Transport-moving,Not-in-family,White,Female,0,0,38,United-States,<=50K,UT,10423,3,Other,Yes,No,No
CEN-72051,34,Self-emp-inc,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,53,United-States,<=50K,AZ,16421,7,Rent,No,No,No
CEN-72052,40,Self-emp-not-inc,HS-grad,9,Widowed,Machine-op-inspct,Husband,White,Female,0,0,38,United-States,>50K,FL,39530,1,Rent,Yes,No,No
CEN-72053,74,Private,Doctorate,16,Widowed,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K,WA,50555,1,Own,Yes,Yes,Yes
CEN-72054,75,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,14,United-States,<=50K,AL,22311,7,With Family,Yes,No,No
CEN-72055,54,Private,10th,6,Separated,Machine-op-inspct,Not-in-family,Other,Female,0,0,33,United-States,>50K,AL,17419,4,Other,Yes,Yes,No
CEN-72056,19,Self-emp-not-inc,Doctorate,16,Never-married,Transport-moving,Other-relative,White,Male,0,0,22,United-States,<=50K,OH,28472,4,Rent,Yes,Yes,No
CEN-72057,83,Federal-gov,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,27,United-States,<=50K,MN,23016,1,With Family,Yes,No,No
CEN-72058,43,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,0,24,United-States,<=50K,OK,29933,3,With Family,No,No,No
CEN-72059,49,Local-gov,Assoc-voc,11,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,53,United-States,<=50K,FL,55959,4,Own,Yes,Yes,No
CEN-72060,35,Private,Masters,14,Separated,Farming-fishing,Wife,White,Male,0,0,56,United-States,>50K,MO,46034,2,With Family,Yes,No,Yes
CEN-72061,88,State-gov,Prof-school,15,Divorced,Other-service,Own-child,White,Female,0,0,54,United-States,<=50K,SC,16175,3,With Family,No,No,No
CEN-72062,17,Private,Prof-school,15,Never-married,Machine-op-inspct,Wife,Other,Female,0,0,37,United-States,<=50K,OH,40586,3,With Family,Yes,No,No
CEN-72063,83,Private,Doctorate,16,Never-married,Transport-moving,Wife,White,Female,0,0,39,United-States,<=50K,NY,33334,5,With Family,Yes,No,No
CEN-72064,73,Federal-gov,Masters,14,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,25,Japan,<=50K,TX,37145,6,Own,No,No,No
CEN-72065,79,Self-emp-inc,11th,7,Widowed,Farming-fishing,Wife,White,Male,0,0,18,United-States,<=50K,OR,34070,4,Rent,No,No,Yes
CEN-72066,66,Self-emp-not-inc,Assoc-acdm,12,Separated,Adm-clerical,Other-relative,White,Male,0,0,52,United-States,>50K,SC,46812,7,Own,Yes,No,No
CEN-72067,49,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,39,United-States,<=50K,WA,53352,2,Rent,No,No,No
CEN-72068,50,Local-gov,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,42,United-States,<=50K,CA,08183,2,With Family,Yes,No,No
CEN-72069,86,Federal-gov,HS-grad,9,Widowed,Farming-fishing,Other-relative,White,Female,0,0,38,India,>50K,TX,44193,7,Own,No,No,No
CEN-72070,44,Federal-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,27,United-States,>50K,IN,44893,1,Other,Yes,No,No
CEN-72071,66,Federal-gov,10th,6,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,42,Italy,<=50K,MI,27938,5,Rent,Yes,No,No
CEN-72072,75,Local-gov,Prof-school,15,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,63,Japan,>50K,MO,16256,4,With Family,No,No,No
CEN-72073,53,State-gov,10th,6,Widowed,Farming-fishing,Unmarried,White,Male,0,0,47,United-States,<=50K,CT,08079,1,Other,Yes,No,No
CEN-72074,82,Self-emp-not-inc,Doctorate,16,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,41,United-States,<=50K,MO,35799,5,Own,Yes,No,No
CEN-72075,76,Self-emp-not-inc,10th,6,Never-married,Prof-specialty,Wife,Black,Male,0,0,28,United-States,<=50K,MO,01211,7,Own,Yes,No,No
CEN-72076,35,Self-emp-not-inc,HS-grad,9,Separated,Exec-managerial,Own-child,White,Female,0,0,53,United-States,<=50K,NJ,39987,6,Own,No,No,No
CEN-72077,45,Federal-gov,Masters,14,Widowed,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,LA,42159,2,With Family,Yes,No,Yes
CEN-72078,22,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,19,United-States,>50K,TN,35143,1,Own,Yes,No,No
CEN-72079,45,State-gov,Prof-school,15,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Female,0,0,46,United-States,>50K,CO,16305,1,Own,No,No,No
CEN-72080,29,Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,216,0,59,Italy,<=50K,IL,10318,4,Other,Yes,No,No
CEN-72081,68,Federal-gov,Prof-school,15,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K,MI,52198,4,With Family,Yes,No,No
CEN-72082,56,Local-gov,Some-college,10,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,33,United-States,<=50K,NY,06779,3,Rent,Yes,No,Yes
CEN-72083,49,State-gov,Bachelors,13,Separated,Tech-support,Unmarried,White,Female,0,0,41,United-States,>50K,IL,39842,7,With Family,Yes,Yes,Yes
CEN-72084,20,Self-emp-inc,Doctorate,16,Never-married,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K,MD,08028,6,Own,Yes,No,Yes
CEN-72085,31,State-gov,10th,6,Separated,Prof-specialty,Other-relative,White,Female,0,0,26,United-States,>50K,OR,29967,3,With Family,Yes,No,No
CEN-72086,58,Local-gov,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,32,United-States,<=50K,OR,31435,5,With Family,Yes,No,No
